model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
rf_depth4_leaf20_live,2026-04-01,3,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,0,0.34812612
rf_depth4_leaf20_live,2026-04-01,4,dist_res20,-0.04512107184643599,-0.46073677991088624,0.0029724953542637693,0,0.34812612
rf_depth4_leaf20_live,2026-04-01,5,dist_sup60,0.0675453776456989,-0.4235026854285876,0.002732275389861853,0,0.34812612
rf_depth4_leaf20_live,2026-04-01,6,dist_sup20,0.05240434897820667,0.09278979131867497,0.0023945752598367714,0,0.34812612
rf_depth4_leaf20_live,2026-04-02,1,ma50_over_ma200,0.1432728757111259,2.179292402642129,0.07732973041633354,0,0.3426911
rf_depth4_leaf20_live,2026-04-02,2,dist_sup20,0.027407929064116487,-0.5492122065905908,0.014173218234595877,0,0.3426911
rf_depth4_leaf20_live,2026-04-02,3,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,0,0.3426911
rf_depth4_leaf20_live,2026-04-02,4,dist_ma200,0.0962434122806175,0.7642041353574726,0.007395523890556179,0,0.3426911
rf_depth4_leaf20_live,2026-04-02,5,dist_res20,-0.056769554745491835,-0.8029161598722531,0.00518010425724032,0,0.3426911
rf_depth4_leaf20_live,2026-04-02,6,dist_sup60,0.0421893321648088,-0.7848476932479808,0.005063533504825677,0,0.3426911
rf_depth4_leaf20_live,2026-04-03,1,ma50_over_ma200,0.141535070503767,2.1464076367820986,0.07616285162775181,0,0.34551361
rf_depth4_leaf20_live,2026-04-03,2,dist_ma200,0.10829805560303596,0.9254725803977204,0.008956186261913416,0,0.34551361
rf_depth4_leaf20_live,2026-04-03,3,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,0,0.34551361
rf_depth4_leaf20_live,2026-04-03,4,dist_sup20,0.04033724103280267,-0.21713888793067582,0.005603584204662597,0,0.34551361
rf_depth4_leaf20_live,2026-04-03,5,dist_sup60,0.04033724103280267,-0.8112415520648601,0.005233816464934577,0,0.34551361
rf_depth4_leaf20_live,2026-04-03,6,dist_res20,-0.0448995658734308,-0.45422994317021526,0.002930515762388473,0,0.34551361
rf_depth4_leaf20_live,2026-04-06,1,ma50_over_ma200,0.1399939214788508,2.1172442273129746,0.07512802096917,-1,0.09674655999999998
rf_depth4_leaf20_live,2026-04-06,2,dist_ma200,0.11258789439723826,0.9828625514910785,0.009511573078945913,-1,0.09674655999999998
rf_depth4_leaf20_live,2026-04-06,3,component_above200_breadth,0.7812277961581681,0.4641700174351125,0.007486613184437291,-1,0.09674655999999998
rf_depth4_leaf20_live,2026-04-06,4,dist_sup60,0.04602016842927248,-0.7302550494155384,0.004711322899455082,-1,0.09674655999999998
rf_depth4_leaf20_live,2026-04-06,5,dist_res20,-0.039682251516704015,-0.3009690072080728,0.0019417355303746548,-1,0.09674655999999998
