date,close,ma50,ma200,ma200_slope20,component_above_200d_weighted_breadth,component_above_200d_count,component_valid_count,market_regime,confirmed_regime
2024-01-05,33377.421875,32756.636406,31574.948232,0.01743293,0.92891171,26,30,bull,bull
2024-01-09,33763.179688,32811.908984,31607.616729,0.01752769,0.92891171,26,30,bull,bull
2024-01-10,34441.718750,32879.496367,31644.772275,0.01784625,0.92891171,26,30,bull,bull
2024-01-11,35049.859375,32955.095156,31683.352627,0.01833195,0.92891171,26,30,bull,bull
2024-01-12,35577.109375,33054.601758,31726.509824,0.01885476,0.95606965,27,30,bull,bull
2024-01-15,35901.789062,33152.803750,31768.685723,0.01933979,0.95606965,27,30,bull,bull
2024-01-16,35619.179688,33251.248125,31809.683574,0.01976310,0.95606965,27,30,bull,bull
2024-01-17,35477.750000,33343.626133,31850.146074,0.02014749,0.92891171,26,30,bull,bull
2024-01-18,35466.171875,33420.916563,31890.092588,0.02052528,0.92891171,26,30,bull,bull
2024-01-19,35963.269531,33501.184141,31932.317686,0.02100497,0.92891171,26,30,bull,bull
2024-01-22,36546.949219,33577.953516,31975.633535,0.02144709,0.92891171,26,30,bull,bull
2024-01-23,36517.570312,33662.868516,32019.306738,0.02183693,0.92891171,26,30,bull,bull
2024-01-24,36226.480469,33744.068516,32060.231738,0.02222277,0.92891171,26,30,bull,bull
2024-01-25,36236.468750,33815.868672,32100.473330,0.02265130,0.92891171,26,30,bull,bull
2024-01-26,35751.070312,33879.527891,32137.791582,0.02302274,0.94079654,27,30,bull,bull
2024-01-29,36026.941406,33948.364531,32178.859990,0.02351606,0.94079654,27,30,bull,bull
2024-01-30,36065.859375,34015.763125,32221.826133,0.02402980,0.94079654,27,30,bull,bull
2024-01-31,36286.710938,34071.103359,32265.668135,0.02462265,0.94079654,27,30,bull,bull
2024-02-01,36011.460938,34122.844375,32307.557139,0.02508694,0.92891171,26,30,bull,bull
2024-02-02,36158.019531,34174.300781,32348.730391,0.02550579,0.92569245,26,30,bull,bull
2024-02-05,36354.160156,34233.623359,32390.087695,0.02581602,0.92569245,26,30,bull,bull
2024-02-06,36160.660156,34289.753750,32430.106143,0.02602187,0.91380762,25,30,bull,bull
2024-02-07,36119.921875,34343.115625,32468.238398,0.02602219,0.91380762,25,30,bull,bull
2024-02-08,36863.281250,34407.870625,32509.980908,0.02609030,0.91380762,25,30,bull,bull
2024-02-09,36897.421875,34476.865625,32551.173867,0.02599290,0.88032697,24,30,bull,bull
2024-02-13,37963.968750,34567.977188,32597.959912,0.02610351,0.92891171,26,30,bull,bull
2024-02-14,37703.320312,34655.619219,32643.188662,0.02620287,0.91380762,25,30,bull,bull
2024-02-15,38157.941406,34749.040234,32691.156523,0.02640523,0.91380762,25,30,bull,bull
2024-02-16,38487.238281,34850.154766,32740.625117,0.02667075,0.91380762,25,30,bull,bull
2024-02-19,38470.378906,34954.936953,32789.876660,0.02685552,0.91380762,25,30,bull,bull
2024-02-20,38363.609375,35066.692734,32839.612354,0.02701991,0.91380762,25,30,bull,bull
2024-02-21,38262.160156,35163.017969,32888.634756,0.02715012,0.91380762,25,30,bull,bull
2024-02-22,39098.679688,35287.825391,32939.845957,0.02743630,0.91380762,25,30,bull,bull
2024-02-26,39233.710938,35426.342422,32990.398613,0.02772312,0.89737013,24,30,bull,bull
2024-02-27,39239.519531,35555.296797,33040.806465,0.02809822,0.92452807,25,30,bull,bull
2024-02-28,39208.031250,35682.583437,33092.097217,0.02838004,0.92452807,25,30,bull,bull
2024-02-29,39166.191406,35807.380234,33141.714072,0.02854860,0.92452807,25,30,bull,bull
2024-03-01,39910.820312,35951.871641,33195.657275,0.02882287,0.94096556,26,30,bull,bull
2024-03-04,40109.230469,36094.645234,33250.569824,0.02918861,0.92452807,25,30,bull,bull
2024-03-05,40097.628906,36241.418203,33304.116465,0.02953396,0.92452807,25,30,bull,bull
2024-03-06,40090.781250,36378.846016,33356.438672,0.02983477,0.92452807,25,30,bull,bull
2024-03-07,39598.710938,36497.301406,33405.217275,0.03006808,0.92452807,25,30,bull,bull
2024-03-08,39688.941406,36628.270859,33453.194033,0.03033597,0.92452807,25,30,bull,bull
2024-03-11,38820.488281,36741.299609,33494.426826,0.03028134,0.92452807,25,30,bull,bull
2024-03-12,38797.511719,36852.169219,33534.372637,0.03020471,0.92452807,25,30,bull,bull
2024-03-13,38695.968750,36959.971563,33572.418379,0.02989323,0.89104741,24,30,bull,bull
2024-03-14,38807.378906,37062.494375,33611.666426,0.02966860,0.86388947,23,30,bull,bull
2024-03-15,38707.640625,37165.854766,33651.791230,0.02938516,0.92452807,25,30,bull,bull
2024-03-18,39740.441406,37291.380156,33696.487783,0.02919500,0.94096556,26,30,bull,bull
2024-03-19,40003.601562,37425.686406,33741.924238,0.02903480,0.94096556,26,30,bull,bull
2024-03-21,40815.660156,37574.451172,33789.834844,0.02893525,0.94096556,26,30,bull,bull
2024-03-22,40888.429688,37716.956172,33837.636191,0.02885500,0.94096556,26,30,bull,bull
2024-03-25,40414.121094,37836.404219,33885.267393,0.02870145,0.92452807,25,30,bull,bull
2024-03-26,40398.031250,37943.367656,33931.517500,0.02852705,0.91380762,25,30,bull,bull
2024-03-27,40762.730469,38047.080078,33977.710049,0.02835595,0.91380762,25,30,bull,bull
2024-03-28,40168.070312,38132.405703,34017.463252,0.02796335,0.86388947,23,30,bull,bull
2024-03-29,40369.441406,38227.410937,34056.776563,0.02761060,0.86388947,23,30,bull,bull
2024-04-01,39803.089844,38313.917734,34096.223311,0.02712903,0.89104741,24,30,bull,bull
2024-04-02,39838.910156,38401.372500,34137.211514,0.02666546,0.84440017,22,30,bull,bull
2024-04-03,39451.851562,38471.144141,34173.144922,0.02609373,0.84440017,22,30,bull,bull
2024-04-04,39773.140625,38535.667969,34209.840625,0.02558432,0.87155811,23,30,bull,bull
2024-04-05,38992.078125,38585.158125,34239.707773,0.02498084,0.84440017,22,30,bull,bull
2024-04-08,39347.039062,38647.569297,34268.930859,0.02438442,0.84440017,22,30,bull,bull
2024-04-09,39773.128906,38718.302500,34300.369063,0.02406198,0.87155811,23,30,bull,bull
2024-04-10,39581.808594,38794.917266,34329.747715,0.02371820,0.87155811,23,30,bull,bull
2024-04-11,39442.628906,38863.231016,34360.108750,0.02346243,0.87155811,23,30,bull,bull
2024-04-12,39523.550781,38932.384844,34390.781953,0.02317991,0.87155811,23,30,bull,bull
2024-04-15,39232.800781,38991.306641,34419.070254,0.02280054,0.87155811,23,30,bull,bull
2024-04-16,38471.199219,39040.501406,34445.101855,0.02221638,0.87155811,23,30,bull,bull
2024-04-17,37961.800781,39076.577031,34471.003164,0.02160751,0.87155811,23,30,bull,bull
2024-04-18,38079.699219,39111.087813,34497.907607,0.02095520,0.87155811,23,30,bull,bull
2024-04-19,37068.351562,39129.241641,34520.557715,0.02018231,0.84509348,22,30,bull,bull
2024-04-22,37438.609375,39155.615391,34541.780820,0.01937460,0.87155811,23,30,bull,bull
2024-04-23,37552.160156,39169.392969,34563.370918,0.01862143,0.87155811,23,30,bull,bull
2024-04-24,38460.078125,39200.646094,34589.726113,0.01801228,0.87155811,23,30,bull,bull
2024-04-25,37628.480469,39193.936328,34609.101875,0.01739220,0.84509348,22,30,bull,bull
2024-04-26,37934.761719,39198.565156,34631.663086,0.01688024,0.84509348,22,30,bull,bull
2024-04-30,38405.660156,39203.519531,34656.997891,0.01644682,0.72137954,23,30,bull,bull
2024-05-01,38274.050781,39199.255781,34684.503047,0.01603211,0.72137954,23,30,bull,bull
2024-05-02,38236.070312,39194.569609,34713.741299,0.01581933,0.72137954,23,30,bull,bull
2024-05-07,38835.101562,39203.999453,34746.968154,0.01570097,0.84509348,22,30,bull,bull
2024-05-08,38202.371094,39202.803672,34776.962158,0.01569097,0.67847742,21,30,bull,bull
2024-05-09,38073.980469,39182.309687,34807.612412,0.01571924,0.67847742,21,30,bull,bull
2024-05-10,38229.109375,39162.217656,34836.661309,0.01563517,0.70950411,23,30,bull,bull
2024-05-13,38179.460938,39141.016484,34865.602314,0.01560905,0.69713725,22,30,bull,bull
2024-05-14,38356.058594,39123.977031,34894.913154,0.01556469,0.86375331,23,30,bull,bull
2024-05-15,38385.730469,39108.367813,34922.361650,0.01545704,0.86375331,23,30,bull,bull
2024-05-16,38920.261719,39088.556641,34954.510361,0.01555650,0.88019081,24,30,bull,bull
2024-05-17,38787.378906,39062.119609,34986.926006,0.01573008,0.88019081,24,30,bull,bull
2024-05-20,39069.679688,39041.560625,35018.769707,0.01589065,0.88019081,24,30,bull,bull
2024-05-21,38946.929688,39018.683594,35050.091807,0.01600631,0.86375331,23,30,bull,bull
2024-05-22,38617.101562,38999.051406,35079.835615,0.01620130,0.86375331,23,30,bull,bull
2024-05-23,39103.218750,38987.336953,35110.895908,0.01647614,0.86375331,23,30,bull,bull
2024-05-24,38646.109375,38983.849375,35140.330303,0.01669280,0.85186849,22,30,bull,bull
2024-05-27,38900.019531,38985.899531,35168.969307,0.01674611,0.85186849,22,30,bull,bull
2024-05-28,38855.371094,38989.087578,35195.863271,0.01695396,0.85186849,22,30,bull,bull
2024-05-29,38556.871094,38984.077422,35225.109180,0.01713594,0.85186849,22,30,bull,bull
2024-05-30,38054.128906,38971.007187,35254.583428,0.01724285,0.83272662,21,30,bull,bull
2024-05-31,38487.898438,38945.956328,35286.059170,0.01734366,0.85186849,22,30,bull,bull
2024-06-03,38923.031250,38924.344922,35319.401523,0.01744728,0.86830598,23,30,bull,bull
2024-06-04,38837.460938,38884.780937,35351.702383,0.01740394,0.86830598,23,30,bull,bull
2024-06-05,38490.171875,38836.815781,35383.131592,0.01743020,0.86830598,23,30,bull,bull
2024-06-06,38703.511719,38802.603594,35414.280898,0.01742919,0.84916412,22,30,bull,bull
2024-06-07,38683.929688,38768.321563,35447.400996,0.01753152,0.86104894,23,30,bull,bull
2024-06-10,39038.160156,38733.830156,35481.397344,0.01766196,0.88019081,24,30,bull,bull
2024-06-11,39134.789062,38713.164531,35518.237188,0.01786289,0.88019081,24,30,bull,bull
2024-06-12,38876.710938,38683.309922,35554.490742,0.01810098,0.86104894,23,30,bull,bull
2024-06-13,38720.468750,38661.657500,35590.839287,0.01820449,0.85002019,22,30,bull,bull
2024-06-14,38814.558594,38641.170469,35627.083877,0.01829706,0.86830598,23,30,bull,bull
2024-06-17,38102.441406,38614.182266,35658.312529,0.01826286,0.81738621,20,30,bull,bull
2024-06-18,38482.109375,38588.361641,35690.671777,0.01827613,0.82927104,21,30,bull,bull
2024-06-19,38570.761719,38579.935312,35722.089531,0.01830835,0.86004733,22,30,bull,bull
2024-06-20,38633.019531,38565.654922,35757.133232,0.01840561,0.87515142,23,30,bull,bull
2024-06-21,38596.468750,38542.121719,35789.265625,0.01846697,0.82857773,21,30,bull,bull
2024-06-24,38804.648438,38526.578516,35822.154014,0.01857276,0.87193215,23,30,bull,bull
2024-06-25,39173.148438,38521.188906,35856.352451,0.01876610,0.90665544,25,30,bull,bull
2024-06-26,39667.070312,38524.059297,35891.591104,0.01892065,0.90665544,25,30,bull,bull
2024-06-27,39341.539062,38526.234062,35924.745703,0.01900922,0.88751358,24,30,bull,bull
2024-06-28,39583.078125,38548.471641,35957.965195,0.01904169,0.88751358,24,30,bull,bull
2024-07-01,39631.058594,38581.856797,35990.936680,0.01901321,0.87384775,23,30,bull,bull
2024-07-02,40074.691406,38621.756641,36025.105039,0.01904866,0.87384775,23,30,bull,bull
2024-07-03,40580.761719,38692.004844,36063.053457,0.01921599,0.89298961,24,30,bull,bull
2024-07-04,40913.648438,38761.505625,36104.587500,0.01949232,0.89298961,24,30,bull,bull
2024-07-05,40912.371094,38828.709844,36146.810557,0.01973091,0.89298961,24,30,bull,bull
2024-07-08,40780.699219,38875.122266,36186.832197,0.01988182,0.89298961,24,30,bull,bull
2024-07-09,41580.171875,38954.156094,36231.200459,0.02007316,0.89298961,24,30,bull,bull
2024-07-10,41831.988281,39032.100625,36274.519893,0.02025143,0.89298961,24,30,bull,bull
2024-07-11,42224.019531,39108.467812,36317.974541,0.02043040,0.92647027,25,30,bull,bull
2024-07-12,41190.679688,39166.800391,36357.714990,0.02050774,0.92647027,25,30,bull,bull
2024-07-16,41275.078125,39227.580547,36398.971475,0.02077100,0.89298961,24,30,bull,bull
2024-07-17,41097.691406,39272.832344,36441.604785,0.02104004,0.96106366,27,30,bull,bull
2024-07-18,40126.351562,39311.311953,36480.224492,0.02122314,0.93937393,26,30,bull,bull
2024-07-19,40063.789062,39351.108125,36517.150342,0.02125498,0.91027379,24,30,bull,bull
2024-07-22,39599.000000,39378.505937,36553.570088,0.02135569,0.77756719,22,30,bull,bull
2024-07-23,39594.390625,39406.804531,36589.682539,0.02142609,0.89198799,23,30,bull,bull
2024-07-24,39154.851562,39422.780391,36626.094199,0.02146737,0.77756719,22,30,bull,bull
2024-07-25,37869.511719,39412.456016,36656.153662,0.02130200,0.73126739,20,30,bull,bull
2024-07-26,37667.410156,39387.398984,36685.691309,0.02118166,0.56111749,19,30,bull,bull
2024-07-29,38468.628906,39381.023984,36721.844756,0.02124368,0.77132899,22,30,bull,bull
2024-07-30,38525.949219,39370.149375,36761.840098,0.02141938,0.77132899,22,30,bull,bull
2024-07-31,39101.820312,39373.247187,36801.972402,0.02156461,0.88574979,23,30,bull,bull
2024-08-01,38126.328125,39363.431719,36837.630693,0.02147842,0.72141084,20,30,bull,bull
2024-08-02,35909.699219,39299.561328,36858.446543,0.02087987,0.50729616,11,30,range,bull
2024-08-05,31458.419922,39155.807539,36856.056094,0.01962125,0.13295856,6,30,range,bull
2024-08-06,34675.460938,39071.316367,36866.960098,0.01879490,0.35646498,10,30,range,bull
2024-08-07,35089.621094,38996.001367,36880.828252,0.01793007,0.40284929,12,30,range,bull
2024-08-08,34831.148438,38921.486914,36896.688848,0.01715168,0.41473412,13,30,range,range
2024-08-09,35025.000000,38860.904336,36911.612402,0.01634557,0.40722198,12,30,range,range
2024-08-13,36232.511719,38815.796602,36932.563711,0.01581091,0.55874960,13,30,range,range
2024-08-14,36442.429688,38766.184570,36957.622764,0.01534800,0.65905854,15,30,range,range
2024-08-15,36726.640625,38723.968164,36984.959170,0.01491028,0.65905854,15,30,range,range
2024-08-16,38062.671875,38715.418164,37020.274775,0.01480392,0.70438333,18,30,bull,range
2024-08-19,37388.621094,38689.120352,37051.906133,0.01464396,0.67539900,16,30,bull,range
2024-08-20,38062.921875,38676.700195,37085.871143,0.01456222,0.70372132,18,30,bull,range
2024-08-21,37951.800781,38654.973008,37122.621250,0.01456527,0.71608818,19,30,bull,range
2024-08-22,38211.011719,38636.497461,37158.717861,0.01454219,0.70372132,18,30,bull,bull
2024-08-23,38364.269531,38626.248633,37197.054404,0.01475607,0.71608818,19,30,bull,bull
2024-08-26,38110.218750,38614.043633,37233.311250,0.01492734,0.71608818,19,30,bull,bull
2024-08-27,38288.621094,38603.524883,37266.746104,0.01483862,0.71608818,19,30,bull,bull
2024-08-28,38371.761719,38608.911289,37298.855459,0.01460796,0.71608818,19,30,bull,bull
2024-08-29,38362.531250,38606.519727,37327.125713,0.01426971,0.71608818,19,30,bull,bull
2024-08-30,38647.750000,38608.059492,37359.005361,0.01415332,0.74324612,20,30,bull,bull
2024-09-02,38700.871094,38609.416523,37391.677314,0.01446699,0.74324612,20,30,bull,bull
2024-09-03,38686.308594,38611.213320,37421.876553,0.01535217,0.71608818,19,30,bull,bull
2024-09-04,37047.609375,38576.072539,37444.274053,0.01565939,0.58028283,16,30,range,bull
2024-09-05,36657.089844,38525.751367,37464.633955,0.01582952,0.58028283,16,30,range,bull
2024-09-06,36391.468750,38460.239336,37483.111650,0.01589364,0.56384534,15,30,range,bull
2024-09-09,36215.750000,38397.723555,37496.591904,0.01584812,0.56384534,15,30,range,bull
2024-09-10,36159.160156,38329.245195,37510.265654,0.01564208,0.54656899,14,30,range,range
2024-09-11,35619.769531,38249.019414,37520.438506,0.01522868,0.37995292,13,30,range,range
2024-09-12,36833.269531,38184.190977,37537.664697,0.01494406,0.63397426,15,30,range,range
2024-09-13,36581.761719,38104.210977,37553.802803,0.01441178,0.63397426,15,30,range,range
2024-09-17,36203.218750,38010.002383,37567.559756,0.01391706,0.54656899,14,30,range,range
2024-09-18,36380.171875,37919.358398,37581.332959,0.01335985,0.54656899,14,30,range,range
2024-09-19,37155.328125,37846.850977,37599.871240,0.01285604,0.65125061,16,30,range,range
2024-09-20,37723.910156,37769.725742,37621.448838,0.01245282,0.66768811,17,30,bull,range
2024-09-24,37940.589844,37691.897773,37644.545693,0.01203029,0.66768811,17,30,bull,range
2024-09-25,37870.261719,37604.822617,37666.462549,0.01163343,0.66768811,17,30,range,range
2024-09-26,38925.628906,37559.521602,37693.933135,0.01146295,0.69972268,19,30,range,range
2024-09-27,39829.558594,37530.611211,37726.924580,0.01147674,0.75894023,21,30,range,range
2024-09-30,37919.550781,37467.048398,37752.643232,0.01139969,0.66768811,17,30,range,range
2024-10-01,38651.968750,37437.560742,37778.673584,0.01123339,0.69974772,18,30,range,range
2024-10-02,37808.761719,37392.460195,37803.425850,0.01101177,0.67989690,18,30,range,range
2024-10-03,38552.058594,37371.521367,37834.646846,0.01103019,0.69623736,19,30,range,range
2024-10-04,38635.621094,37352.345977,37863.865947,0.01120577,0.69623736,19,30,range,range
2024-10-07,39332.738281,37355.903711,37896.311143,0.01152226,0.72829697,20,30,range,range
2024-10-08,38937.539062,37377.264258,37926.367080,0.01182547,0.66768811,17,30,range,range
2024-10-09,39277.960938,37409.475273,37959.325635,0.01234069,0.66768811,17,30,range,range
2024-10-10,39380.890625,37427.720508,37991.377334,0.01282613,0.69974772,18,30,range,range
2024-10-11,39605.800781,37449.317539,38025.611436,0.01346394,0.66768811,17,30,range,range
2024-10-15,39910.550781,37465.492148,38059.067236,0.01389012,0.66768811,17,30,range,range
2024-10-16,39180.300781,37486.571602,38086.589033,0.01418728,0.66768811,17,30,range,range
2024-10-17,38911.191406,37546.601445,38115.442646,0.01458394,0.66768811,17,30,range,range
2024-10-18,38981.750000,37697.068047,38144.506143,0.01498545,0.66768811,17,30,range,range
2024-10-21,38954.601562,37782.650859,38173.008994,0.01524308,0.66768811,17,30,range,range
2024-10-22,38411.960938,37849.097656,38198.539541,0.01533941,0.66768811,17,30,range,range
2024-10-23,38104.859375,37914.571875,38220.657646,0.01530400,0.65125061,16,30,range,range
2024-10-24,38143.289062,37976.937656,38243.675986,0.01532433,0.65125061,16,30,range,range
2024-10-25,37913.921875,38010.565859,38265.924736,0.01517463,0.65125061,16,30,range,range
2024-10-28,38605.531250,38053.827891,38292.510947,0.01499158,0.66768811,17,30,range,range
2024-10-29,38903.679688,38097.368672,38320.142236,0.01503203,0.66768811,17,30,range,range
2024-10-30,39277.390625,38121.663047,38347.713291,0.01506246,0.68338221,18,30,range,range
2024-10-31,39081.250000,38155.515625,38370.910947,0.01501147,0.68338221,18,30,range,range
2024-11-01,38053.671875,38155.330625,38385.930010,0.01457086,0.65125061,16,30,range,range
2024-11-05,38474.898438,38165.792578,38400.418955,0.01417058,0.66768811,17,30,range,range
2024-11-06,39480.671875,38191.185781,38418.313369,0.01377449,0.71054015,19,30,range,range
2024-11-07,39381.410156,38211.528594,38437.124521,0.01346708,0.71054015,19,30,range,range
2024-11-08,39500.371094,38239.331641,38457.237627,0.01311699,0.71054015,19,30,range,range
2024-11-11,39533.320312,38264.225625,38477.573369,0.01279754,0.68338221,18,30,range,range
2024-11-12,39376.089844,38284.312187,38494.637471,0.01233448,0.68338221,18,30,range,range
2024-11-13,38721.660156,38291.494766,38505.511025,0.01173029,0.65532125,16,30,range,range
2024-11-14,38535.699219,38289.253750,38515.601670,0.01126414,0.65532125,16,30,range,range
2024-11-15,38642.910156,38288.094531,38527.683818,0.01081559,0.65532125,16,30,range,range
2024-11-18,38220.851562,38278.785391,38537.605732,0.01030554,0.55501232,14,30,range,range
2024-11-19,38414.429688,38306.121797,38550.922529,0.00990002,0.55501232,14,30,range,range
2024-11-20,38352.339844,38340.026797,38562.549521,0.00952942,0.55501232,14,30,range,range
2024-11-21,38026.171875,38372.720859,38572.351084,0.00920166,0.55501232,14,30,range,range
2024-11-22,38283.851562,38414.082891,38582.336787,0.00885534,0.55501232,14,30,range,range
2024-11-25,38780.140625,38466.502500,38596.180186,0.00863054,0.64241759,15,30,range,range
2024-11-26,38442.000000,38522.947109,38607.600088,0.00822848,0.56737917,15,30,range,range
2024-11-27,38134.968750,38548.981094,38616.504131,0.00773384,0.64241759,15,30,range,range
2024-11-28,38349.058594,38584.327031,38627.446123,0.00729464,0.65478445,16,30,range,range
2024-11-29,38208.031250,38624.423281,38637.886670,0.00695776,0.65478445,16,30,range,range
2024-12-02,38513.019531,38667.080234,38646.135361,0.00677866,0.65478445,16,30,range,range
2024-12-03,39248.859375,38708.950859,38657.892549,0.00670497,0.65478445,16,30,bull,range
2024-12-04,39276.390625,38740.000469,38664.454658,0.00640687,0.65478445,16,30,bull,range
2024-12-05,39395.601562,38769.100703,38672.916064,0.00613447,0.65478445,16,30,bull,range
2024-12-06,39091.171875,38793.518906,38677.582217,0.00572960,0.65478445,16,30,bull,range
2024-12-09,39160.500000,38798.216328,38680.948525,0.00528555,0.65478445,16,30,bull,bull
2024-12-10,39367.578125,38788.976719,38685.434521,0.00495646,0.65478445,16,30,bull,bull
2024-12-11,39372.230469,38818.030312,38690.477627,0.00480364,0.65478445,16,30,bull,bull
2024-12-12,39849.140625,38841.973750,38698.412529,0.00474641,0.65478445,16,30,bull,bull
2024-12-13,39470.441406,38875.207344,38700.271338,0.00447957,0.65478445,16,30,bull,bull
2024-12-16,39457.488281,38893.315938,38701.390225,0.00424999,0.65478445,16,30,bull,bull
2024-12-17,39364.679688,38907.897109,38702.016025,0.00391932,0.67047855,17,30,bull,bull
2024-12-18,39081.710938,38902.876563,38701.384424,0.00360025,0.65478445,16,30,bull,bull
2024-12-19,38813.578125,38900.397344,38699.621357,0.00329952,0.67047855,17,30,bull,bull
2024-12-20,38701.898438,38888.876094,38693.576748,0.00288318,0.58307328,16,30,bull,bull
2024-12-23,39161.339844,38884.485078,38688.837295,0.00240068,0.58307328,16,30,bull,bull
2024-12-24,39036.851562,38873.106094,38683.533408,0.00196680,0.58307328,16,30,bull,bull
2024-12-25,39130.429688,38857.503672,38678.731650,0.00161142,0.58307328,16,30,bull,bull
2024-12-26,39568.058594,38865.258828,38678.578389,0.00132373,0.68667503,18,30,bull,bull
2024-12-27,40281.160156,38892.658203,38681.539482,0.00112979,0.68667503,18,30,bull,bull
2024-12-30,39894.539062,38910.913984,38686.909736,0.00105507,0.68667503,18,30,bull,bull
2025-01-06,39307.050781,38917.962969,38689.457432,0.00081652,0.67047855,17,30,bull,bull
2025-01-07,40083.300781,38951.389766,38696.394092,0.00082607,0.71383297,19,30,bull,bull
2025-01-08,39981.058594,38988.913750,38702.262490,0.00075884,0.69922187,19,30,bull,bull
2025-01-09,39605.089844,39018.149766,38706.749736,0.00075412,0.67179474,17,30,bull,bull
2025-01-10,39190.398438,39043.679297,38703.999521,0.00059593,0.64688105,15,30,bull,bull
2025-01-14,38474.300781,39041.054688,38696.353018,0.00028224,0.64688105,15,30,range,bull
2025-01-15,38444.578125,39031.872656,38684.497607,-0.00015456,0.68640585,17,30,range,bull
2025-01-16,38572.601562,39017.776875,38672.918467,-0.00065879,0.68640585,17,30,range,bull
2025-01-17,38451.460938,39005.181094,38663.105166,-0.00096036,0.68640585,17,30,range,bull
2025-01-20,38902.500000,39022.157656,38655.627510,-0.00118246,0.67403899,16,30,range,range
2025-01-21,39027.980469,39033.219297,38646.953760,-0.00142272,0.67403899,16,30,range,range
2025-01-22,39646.250000,39036.530859,38644.344658,-0.00147384,0.69895268,18,30,range,range
2025-01-23,39958.871094,39048.080078,38642.291807,-0.00148140,0.69895268,18,30,range,range
2025-01-24,39931.980469,39056.712266,38642.936260,-0.00130876,0.68640585,17,30,range,range
2025-01-27,39565.800781,39057.361875,38641.570713,-0.00122171,0.68640585,17,30,range,range
2025-01-28,39016.871094,39050.177500,38639.395811,-0.00114099,0.68640585,17,30,range,range
2025-01-29,39414.781250,39064.039922,38637.604014,-0.00106331,0.68640585,17,30,range,range
2025-01-30,39513.968750,39083.605313,38640.213467,-0.00099189,0.68640585,17,30,range,range
2025-01-31,39572.488281,39102.196875,38641.340713,-0.00103922,0.70260233,18,30,range,range
2025-02-03,38520.089844,39108.181641,38635.075518,-0.00133984,0.65619454,16,30,range,range
2025-02-04,38798.371094,39115.860469,38631.158330,-0.00150685,0.63022759,14,30,range,range
2025-02-05,38831.480469,39125.443281,38628.102588,-0.00176480,0.64151457,15,30,range,range
2025-02-06,39066.531250,39146.250469,38625.817490,-0.00197521,0.64259444,15,30,range,range
2025-02-07,38787.019531,39156.313828,38623.588584,-0.00214849,0.64259444,15,30,range,range
2025-02-10,38801.171875,39156.734453,38625.238447,-0.00203496,0.62531809,14,30,range,range
2025-02-12,38963.699219,39167.168437,38630.247939,-0.00170830,0.62531809,14,30,range,range
2025-02-13,39461.468750,39193.698438,38637.156787,-0.00122377,0.64259444,15,30,range,range
2025-02-14,39149.429688,39209.705859,38647.562178,-0.00065566,0.63352823,14,30,range,range
2025-02-17,39174.250000,39229.030234,38656.240381,-0.00017755,0.65080458,15,30,range,range
2025-02-18,39270.398438,39244.177812,38664.831572,0.00023810,0.63352823,14,30,bull,range
2025-02-19,39164.609375,39242.492813,38668.354229,0.00055374,0.62116138,13,30,bull,range
2025-02-20,38678.039062,39230.525781,38673.602021,0.00075709,0.62116138,13,30,bull,range
2025-02-21,38776.941406,39218.152578,38677.812920,0.00091923,0.62116138,13,30,bull,range
2025-02-25,38237.789062,39201.084922,38676.973564,0.00088082,0.34268334,9,30,range,range
2025-02-26,38142.371094,39180.722344,38676.315166,0.00089915,0.35505019,10,30,range,range
2025-02-27,38256.171875,39158.494219,38676.415674,0.00095809,0.35505019,10,30,range,range
2025-02-28,37155.500000,39114.159609,38668.017666,0.00078715,0.35505019,10,30,range,range
2025-03-03,37785.468750,39072.886172,38665.933154,0.00066562,0.55735360,14,30,range,range
2025-03-04,37331.179688,39030.100937,38662.219150,0.00054031,0.39459533,12,30,range,range
2025-03-05,37418.238281,38989.315938,38658.164795,0.00059762,0.50657781,11,30,range,range
2025-03-06,37704.929688,38956.120938,38655.792139,0.00063767,0.54612295,13,30,range,range
2025-03-07,36887.171875,38912.230156,38648.447705,0.00052669,0.35505019,10,30,range,range
2025-03-10,37028.269531,38876.523984,38641.660400,0.00041016,0.37453949,11,30,range,range
2025-03-11,36793.109375,38838.348203,38631.024639,0.00019253,0.37453949,11,30,range,range
2025-03-12,36819.089844,38791.503203,38621.183193,-0.00010499,0.37453949,11,30,range,range
2025-03-13,36790.031250,38746.566797,38609.784951,-0.00052971,0.36628083,11,30,range,range
2025-03-14,37053.101562,38705.020234,38600.315811,-0.00095351,0.36628083,11,30,range,range
2025-03-17,37396.519531,38661.589453,38594.212900,-0.00138040,0.38577013,12,30,range,range
2025-03-18,37845.421875,38612.874687,38587.923916,-0.00176728,0.40196661,13,30,range,range
2025-03-19,37751.878906,38570.021484,38583.452764,-0.00210472,0.41324578,14,30,bear,range
2025-03-21,37677.058594,38537.421641,38577.337959,-0.00235377,0.41324578,14,30,bear,range
2025-03-24,37608.488281,38487.925391,38571.103545,-0.00265035,0.41324578,14,30,bear,range
2025-03-25,37780.539062,38443.915000,38567.221885,-0.00285929,0.41324578,14,30,bear,range
2025-03-26,38027.289062,38412.358984,38567.087686,-0.00284112,0.41324578,14,30,bear,bear
2025-03-27,37799.968750,38384.550391,38563.648037,-0.00291308,0.25262690,13,30,bear,bear
2025-03-28,37120.328125,38357.470938,38554.634521,-0.00314872,0.24770958,13,30,bear,bear
