nikkei_breakout_date,nikkei_event_type,nikkei_5d_fallback,code,ticker,company,sector,official_weight,normalized_top30_weight,component_breakout20,component_breakout60,component_volume_confirmed,component_volume_ratio_60d,component_breakout20_volume_confirmed,component_breakout60_volume_confirmed,component_breakout20_5d_no_fallback,component_breakout60_5d_no_fallback,component_close_position20
2025-08-12,breakout_60d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,True,True,True,1.227611,True,True,False,False,1.151613
2025-08-12,breakout_60d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,True,True,True,1.351833,True,True,True,True,1.109391
2025-08-12,breakout_60d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,True,True,False,0.899461,False,False,True,True,1.023326
2025-08-12,breakout_60d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,True,True,True,1.463301,True,True,True,True,1.081633
2025-09-11,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,False,1.057586,False,False,True,True,1.208178
2025-09-11,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.939775,False,False,False,False,0.509009
2025-09-11,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,0.929302,False,False,False,False,0.897661
2025-09-11,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,2.502864,True,True,True,True,1.354086
2025-09-11,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,0.938635,False,False,False,False,0.078300
2025-09-11,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.997604,False,False,False,False,0.119863
2025-09-11,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,True,1.226704,False,False,False,False,0.530738
2025-09-11,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,0.804053,False,False,False,False,0.255319
2025-09-11,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.591075,False,False,False,False,0.742791
2025-09-11,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,True,True,False,0.935743,False,False,False,False,1.041354
2025-09-11,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.605324,False,False,False,False,0.063063
2025-09-11,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.899092,False,False,False,False,0.165188
2025-09-11,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.942753,False,False,False,False,0.969697
2025-09-11,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.530490,False,False,False,False,0.112311
2025-09-11,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,0.746999,False,False,False,False,0.687898
2025-09-11,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.910836,False,False,False,False,-0.041929
2025-09-11,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.807725,False,False,False,False,0.824047
2025-09-11,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,False,0.698238,False,False,False,False,0.857500
2025-09-11,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.820587,False,False,False,False,0.397561
2025-09-11,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,0.879206,False,False,False,False,0.701107
2025-09-11,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,True,2.470331,True,True,False,False,1.330931
2025-09-11,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.652984,False,False,False,False,0.661538
2025-09-11,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.860552,False,False,False,False,0.947743
2025-09-11,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.613111,False,False,False,False,0.663717
2025-09-11,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,1.058723,False,False,False,False,0.780220
2025-09-11,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,0.835135,False,False,False,False,0.322738
2025-09-11,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,0.734716,False,False,False,False,0.801126
2025-09-11,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.734313,False,False,False,False,0.081250
2025-09-11,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.567439,False,False,False,False,0.758028
2025-09-11,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.895062,False,False,False,False,0.457275
2025-09-11,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,False,1.057586,False,False,True,True,1.208178
2025-09-11,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,0.939775,False,False,False,False,0.509009
2025-09-11,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,0.929302,False,False,False,False,0.897661
2025-09-11,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,2.502864,True,True,True,True,1.354086
2025-09-11,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,False,0.938635,False,False,False,False,0.078300
2025-09-11,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.997604,False,False,False,False,0.119863
2025-09-11,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,False,False,True,1.226704,False,False,False,False,0.530738
2025-09-11,breakout_60d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,False,0.804053,False,False,False,False,0.255319
2025-09-11,breakout_60d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.591075,False,False,False,False,0.742791
2025-09-11,breakout_60d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,True,True,False,0.935743,False,False,False,False,1.041354
2025-09-11,breakout_60d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.605324,False,False,False,False,0.063063
2025-09-11,breakout_60d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.899092,False,False,False,False,0.165188
2025-09-11,breakout_60d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.942753,False,False,False,False,0.969697
2025-09-11,breakout_60d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.530490,False,False,False,False,0.112311
2025-09-11,breakout_60d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,0.746999,False,False,False,False,0.687898
2025-09-11,breakout_60d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.910836,False,False,False,False,-0.041929
2025-09-11,breakout_60d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.807725,False,False,False,False,0.824047
2025-09-11,breakout_60d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,False,0.698238,False,False,False,False,0.857500
2025-09-11,breakout_60d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.820587,False,False,False,False,0.397561
2025-09-11,breakout_60d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,0.879206,False,False,False,False,0.701107
2025-09-11,breakout_60d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,True,2.470331,True,True,False,False,1.330931
2025-09-11,breakout_60d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.652984,False,False,False,False,0.661538
2025-09-11,breakout_60d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.860552,False,False,False,False,0.947743
2025-09-11,breakout_60d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.613111,False,False,False,False,0.663717
2025-09-11,breakout_60d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,1.058723,False,False,False,False,0.780220
2025-09-11,breakout_60d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,0.835135,False,False,False,False,0.322738
2025-09-11,breakout_60d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,0.734716,False,False,False,False,0.801126
2025-09-11,breakout_60d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.734313,False,False,False,False,0.081250
2025-09-11,breakout_60d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.567439,False,False,False,False,0.758028
2025-09-11,breakout_60d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.895062,False,False,False,False,0.457275
2025-10-06,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,True,2.485652,True,True,True,True,1.431568
2025-10-06,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,True,1.839702,False,False,False,False,0.593583
2025-10-06,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,True,2.131959,True,True,False,False,1.197406
2025-10-06,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,1.247838,True,True,True,True,1.093002
2025-10-06,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.603482,False,False,False,False,0.228690
2025-10-06,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.304683,True,True,False,False,1.208084
2025-10-06,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,True,True,1.379374,True,True,False,False,1.252730
2025-10-06,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,False,True,2.105044,True,False,True,False,1.578767
2025-10-06,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,True,False,False,1.027940,False,False,False,False,1.251899
2025-10-06,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.705968,False,False,False,False,0.858209
2025-10-06,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.948521,False,False,False,False,0.282821
2025-10-06,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,True,1.243954,False,False,False,False,0.884712
2025-10-06,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,1.132480,False,False,False,False,0.506803
2025-10-06,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,True,1.580561,False,False,False,False,0.587302
2025-10-06,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,True,True,1.299886,True,True,True,True,1.500000
2025-10-06,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,True,1.775927,False,False,False,False,0.596096
2025-10-06,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,True,1.539066,True,True,False,False,1.033632
2025-10-06,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,True,1.225024,False,False,False,False,0.623729
2025-10-06,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,True,1.623362,False,False,False,False,0.853881
2025-10-06,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,True,1.814641,True,True,False,False,1.616822
2025-10-06,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,False,1.167891,False,False,True,True,1.134250
2025-10-06,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,1.309352,False,False,False,False,0.883580
2025-10-06,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,True,1.500107,True,True,False,False,1.276956
2025-10-06,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,True,1.203274,False,False,False,False,0.528571
2025-10-06,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,True,False,1.094275,False,False,False,False,1.155944
2025-10-06,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,True,1.482539,False,False,False,False,0.250585
2025-10-06,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,1.121826,False,False,False,False,0.562290
2025-10-06,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,1.062384,False,False,False,False,0.637736
2025-10-06,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.887374,False,False,False,False,0.810219
2025-10-06,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,True,1.407302,False,False,False,False,0.346380
2025-10-06,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,True,True,True,2.485652,True,True,True,True,1.431568
2025-10-06,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,True,1.839702,False,False,False,False,0.593583
2025-10-06,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,True,True,True,2.131959,True,True,False,False,1.197406
2025-10-06,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,1.247838,True,True,True,True,1.093002
2025-10-06,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.603482,False,False,False,False,0.228690
2025-10-06,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,True,True,True,1.304683,True,True,False,False,1.208084
2025-10-06,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,True,True,1.379374,True,True,False,False,1.252730
2025-10-06,breakout_60d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,True,False,True,2.105044,True,False,True,False,1.578767
2025-10-06,breakout_60d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,True,False,False,1.027940,False,False,False,False,1.251899
2025-10-06,breakout_60d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.705968,False,False,False,False,0.858209
2025-10-06,breakout_60d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,0.948521,False,False,False,False,0.282821
2025-10-06,breakout_60d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,True,1.243954,False,False,False,False,0.884712
2025-10-06,breakout_60d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,1.132480,False,False,False,False,0.506803
2025-10-06,breakout_60d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,True,1.580561,False,False,False,False,0.587302
2025-10-06,breakout_60d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,True,True,True,1.299886,True,True,True,True,1.500000
2025-10-06,breakout_60d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,True,1.775927,False,False,False,False,0.596096
2025-10-06,breakout_60d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,True,True,True,1.539066,True,True,False,False,1.033632
2025-10-06,breakout_60d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,False,False,True,1.225024,False,False,False,False,0.623729
2025-10-06,breakout_60d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,True,1.623362,False,False,False,False,0.853881
2025-10-06,breakout_60d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,True,True,True,1.814641,True,True,False,False,1.616822
2025-10-06,breakout_60d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,True,True,False,1.167891,False,False,True,True,1.134250
2025-10-06,breakout_60d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,True,1.309352,False,False,False,False,0.883580
2025-10-06,breakout_60d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,True,True,True,1.500107,True,True,False,False,1.276956
2025-10-06,breakout_60d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,True,1.203274,False,False,False,False,0.528571
2025-10-06,breakout_60d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,True,True,False,1.094275,False,False,False,False,1.155944
2025-10-06,breakout_60d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,True,1.482539,False,False,False,False,0.250585
2025-10-06,breakout_60d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,1.121826,False,False,False,False,0.562290
2025-10-06,breakout_60d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,1.062384,False,False,False,False,0.637736
2025-10-06,breakout_60d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.887374,False,False,False,False,0.810219
2025-10-06,breakout_60d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,True,1.407302,False,False,False,False,0.346380
2025-10-20,breakout_20d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,0.849922,False,False,False,False,0.726991
2025-10-20,breakout_20d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,1.081198,False,False,False,False,0.990281
2025-10-20,breakout_20d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,0.988370,False,False,False,False,0.985044
2025-10-20,breakout_20d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,1.638738,True,True,False,False,1.189958
2025-10-20,breakout_20d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.263579,False,False,False,False,0.480263
2025-10-20,breakout_20d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.682522,False,False,False,False,0.480589
2025-10-20,breakout_20d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,True,False,0.962215,False,False,True,True,1.026772
2025-10-20,breakout_20d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,True,1.271005,False,False,False,False,0.782503
2025-10-20,breakout_20d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.660819,False,False,False,False,0.649319
2025-10-20,breakout_20d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.717584,False,False,False,False,0.987013
2025-10-20,breakout_20d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,1.011054,False,False,False,False,0.418478
2025-10-20,breakout_20d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.775178,False,False,False,False,0.593320
2025-10-20,breakout_20d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.694666,False,False,False,False,0.752412
2025-10-20,breakout_20d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.889079,False,False,False,False,0.707237
2025-10-20,breakout_20d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,0.594308,False,False,False,False,0.610656
2025-10-20,breakout_20d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.804137,False,False,False,False,0.747277
2025-10-20,breakout_20d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.688708,False,False,False,False,0.619559
2025-10-20,breakout_20d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,0.718563,False,False,False,False,1.004762
2025-10-20,breakout_20d,False,7203,7203.T,TOYOTA MOTOR CORP.,Technology,0.01034900,0.01619648,False,False,False,0.716542,False,False,False,False,0.750000
2025-10-20,breakout_20d,False,6988,6988.T,NITTO DENKO CORP.,Materials,0.01002800,0.01569411,False,False,False,0.741710,False,False,False,False,0.542636
2025-10-20,breakout_20d,False,4062,4062.T,"IBIDEN CO., LTD.",Technology,0.00965100,0.01510409,False,False,False,0.589593,False,False,False,False,0.906166
2025-10-20,breakout_20d,False,6920,6920.T,LASERTEC CORP.,Technology,0.00873200,0.01366583,False,False,False,0.915798,False,False,False,False,0.894785
2025-10-20,breakout_20d,False,7741,7741.T,HOYA CORP.,Technology,0.00869000,0.01360010,False,False,False,0.654532,False,False,False,False,0.866232
2025-10-20,breakout_20d,False,4503,4503.T,ASTELLAS PHARMA INC.,Technology,0.00824500,0.01290366,False,False,False,0.695565,False,False,False,False,0.463519
2025-10-20,breakout_20d,False,6146,6146.T,DISCO CORP.,Technology,0.00801700,0.01254683,False,False,False,0.635729,False,False,False,False,0.721311
2025-10-20,breakout_20d,False,9735,9735.T,"SECOM CO., LTD.",Consumer Goods,0.00790200,0.01236686,False,False,False,1.020399,False,False,False,False,0.173267
2025-10-20,breakout_20d,False,8031,8031.T,"MITSUI & CO., LTD.",Materials,0.00780100,0.01220879,False,False,False,0.850167,False,False,False,False,0.495833
2025-10-20,breakout_20d,False,7832,7832.T,BANDAI NAMCO HOLDINGS INC.,Capital Goods/Others,0.00759400,0.01188483,False,False,False,0.776317,False,False,False,False,0.351759
2025-10-20,breakout_20d,False,4578,4578.T,"OTSUKA HOLDINGS CO., LTD.",Technology,0.00720700,0.01127916,False,False,False,0.595896,False,False,False,False,0.658991
2025-10-20,breakout_20d,False,8766,8766.T,"TOKIO MARINE HOLDINGS, INC.",Financials,0.00717600,0.01123064,False,False,False,0.898396,False,False,False,False,0.327968
2025-10-20,breakout_60d,False,6857,6857.T,ADVANTEST CORP.,Technology,0.10646200,0.16661606,False,False,False,0.849922,False,False,False,False,0.726991
2025-10-20,breakout_60d,False,9983,9983.T,"FAST RETAILING CO., LTD.",Consumer Goods,0.09682100,0.15152762,False,False,False,1.081198,False,False,False,False,0.990281
2025-10-20,breakout_60d,False,8035,8035.T,TOKYO ELECTRON LTD.,Technology,0.07311100,0.11442080,False,False,False,0.988370,False,False,False,False,0.985044
2025-10-20,breakout_60d,False,9984,9984.T,SOFTBANK GROUP CORP.,Technology,0.05584900,0.08740528,True,True,True,1.638738,True,True,False,False,1.189958
2025-10-20,breakout_60d,False,9433,9433.T,KDDI CORP.,Technology,0.02139300,0.03348065,False,False,True,1.263579,False,False,False,False,0.480263
2025-10-20,breakout_60d,False,4063,4063.T,"SHIN-ETSU CHEMICAL CO., LTD.",Materials,0.02048500,0.03205961,False,False,False,0.682522,False,False,False,False,0.480589
2025-10-20,breakout_60d,False,6762,6762.T,TDK CORP.,Technology,0.01930400,0.03021131,True,True,False,0.962215,False,False,True,True,1.026772
2025-10-20,breakout_60d,False,6954,6954.T,FANUC CORP.,Technology,0.01735300,0.02715794,False,False,True,1.271005,False,False,False,False,0.782503
2025-10-20,breakout_60d,False,4519,4519.T,"CHUGAI PHARMACEUTICAL CO., LTD.",Technology,0.01691000,0.02646463,False,False,False,0.660819,False,False,False,False,0.649319
2025-10-20,breakout_60d,False,5803,5803.T,FUJIKURA LTD.,Materials,0.01606400,0.02514062,False,False,False,0.717584,False,False,False,False,0.987013
2025-10-20,breakout_60d,False,6098,6098.T,"RECRUIT HOLDINGS CO., LTD.",Consumer Goods,0.01281500,0.02005584,False,False,False,1.011054,False,False,False,False,0.418478
2025-10-20,breakout_60d,False,9766,9766.T,KONAMI GROUP CORP.,Consumer Goods,0.01265600,0.01980700,False,False,False,0.775178,False,False,False,False,0.593320
2025-10-20,breakout_60d,False,6971,6971.T,KYOCERA CORP.,Technology,0.01245300,0.01948930,False,False,False,0.694666,False,False,False,False,0.752412
2025-10-20,breakout_60d,False,6367,6367.T,"DAIKIN INDUSTRIES, LTD.",Capital Goods/Others,0.01223100,0.01914186,False,False,False,0.889079,False,False,False,False,0.707237
2025-10-20,breakout_60d,False,8015,8015.T,TOYOTA TSUSHO CORP.,Materials,0.01168400,0.01828579,False,False,False,0.594308,False,False,False,False,0.610656
2025-10-20,breakout_60d,False,4543,4543.T,TERUMO CORP.,Technology,0.01103900,0.01727635,False,False,False,0.804137,False,False,False,False,0.747277
2025-10-20,breakout_60d,False,6758,6758.T,SONY GROUP CORP.,Technology,0.01050300,0.01643749,False,False,False,0.688708,False,False,False,False,0.619559
2025-10-20,breakout_60d,False,8058,8058.T,MITSUBISHI CORP.,Materials,0.01044100,0.01634046,True,True,False,0.718563,False,False,False,False,1.004762
