date,close,base_position_v3,market_regime,ret1,ret3,ret5,ret10,ret20,dist_ma20,dist_ma50,dist_ma200,ma50_over_ma200,ma200_slope20,volume_ratio60,breakout20,breakout60,breakdown20,breakdown60,below200,dist_res20,dist_sup20,dist_sup60,future20_return,future20_drawdown,adjustment_label,component_b20_vol_count,component_b60_vol_count,component_vol_down_count,component_bd20_vol_count,weighted_b20_vol,weighted_b60_vol,weighted_vol_down,weighted_bd20_vol,component_above200_breadth,avg_component_vr,regime_bull,regime_range,regime_bear
2025-05-20,37529.48828125,0.34598800,bear,0.00082295,-0.00598650,-0.01712199,0.01897322,0.09168431,0.03306565,0.04030154,-0.00829341,-0.04671238,-0.01057363,0.89027281,0,0,0,0,1,-0.02505764,0.10603580,0.21877715,0.02683890,-0.01795016,0,1,1,0,0,0.01510409,0.01510409,0,0,0.39325410,0.88294896,0,0,1
2025-05-21,37298.98046875,0.34459500,bear,-0.00614205,-0.01204486,-0.02174637,0.01411977,0.07396137,0.02228577,0.03384820,-0.01411495,-0.04639283,-0.01029833,0.85743570,0,0,0,0,1,-0.03104578,0.09349583,0.21129137,0.04252577,-0.01188108,1,0,0,1,0,0,0,0.01123064,0,0.24172648,0.78495486,0,0,1
2025-05-22,36985.87109375,0.34269400,bear,-0.00839458,-0.01367404,-0.02038485,0.00155008,0.07893685,0.01014826,0.02540023,-0.02209438,-0.04631813,-0.01007102,0.78419818,0,0,0,0,1,-0.03917975,0.08431639,0.20112308,0.04062278,0.00340016,1,0,0,0,0,0,0,0,0,0.24172648,0.77779220,0,0,1
2025-05-23,37160.46875000,0.34375500,bear,0.00472066,-0.00983279,-0.01571368,-0.00914211,0.08590928,0.01118030,0.03018442,-0.01719622,-0.04599238,-0.00972072,0.74585635,0,0,0,0,1,-0.03464404,0.08943508,0.20679317,0.03344311,0.00017607,0,0,0,0,0,0,0,0,0,0.24172648,0.67475410,0,0,1
2025-05-26,37531.53125000,0.34600000,bear,0.00998541,0.00623478,0.00087743,-0.00299463,0.07636957,0.01720865,0.04039497,-0.00728944,-0.04583299,-0.00910684,0.63864551,0,0,0,0,1,-0.02500457,0.08215290,0.21884350,0.02191647,-0.00561694,0,0,0,0,0,0,0,0,0,0.24172648,0.61106156,0,0,1
2025-05-27,37724.10937500,0.34715900,bear,0.00513110,0.01996001,0.00518582,-0.01202496,0.07662746,0.01875178,0.04530541,-0.00217781,-0.04542521,-0.00854350,0.61549447,0,0,0,0,1,-0.02000177,0.07904490,0.22509751,0.02826970,-0.01069318,0,1,1,0,0,0.01510409,0.01510409,0,0,0.24172648,0.62328006,0,0,1
2025-05-28,37722.39843750,0.34714900,bear,-0.00004535,0.01512171,0.01135200,-0.01064124,0.05648000,0.01502569,0.04473402,-0.00212481,-0.04485240,-0.00805011,0.87902108,0,0,0,0,1,-0.02004621,0.06747465,0.22504195,0.03233283,-0.01064831,0,1,1,0,0,0.01510409,0.01510409,0,0,0.24172648,0.82845067,0,0,1
2025-05-29,38432.98046875,0.35139000,bear,0.01883714,0.02401845,0.03912600,0.01794357,0.07234914,0.03134763,0.06386439,0.01678037,-0.04425754,-0.00764446,0.95490716,0,0,0,0,0,-0.00158669,0.07434255,0.24811823,0.02996379,-0.02894029,0,5,4,1,0,0.23452891,0.06791285,0.01188483,0,0.53608017,0.94888308,0,0,1
2025-05-30,37965.10156250,0.34860400,bear,-0.01217389,0.00638828,0.02165292,0.00559899,0.05325850,0.01525988,0.05011081,0.00449107,-0.04344279,-0.00718037,1.47491277,0,0,0,0,0,-0.01374126,0.06067537,0.23292378,0.05757096,-0.01697303,1,0,0,16,0,0,0,0.40500590,0,0.42165937,1.60831879,0,0,1
2025-06-02,37470.67187500,0.34563300,bear,-0.01302327,-0.00667313,-0.00162155,-0.00074555,0.02793709,-0.00052762,0.03610904,-0.00856954,-0.04312151,-0.00660980,0.78290374,0,0,0,0,1,-0.02658558,0.03969531,0.21686708,0.08050880,-0.00063685,1,0,0,0,0,0,0,0,0,0.24172648,0.75228309,0,0,1
2025-06-03,37446.80859375,0.34548900,bear,-0.00063685,-0.02565952,-0.00735076,-0.00220306,0.01672836,-0.00251889,0.03566383,-0.00940550,-0.04351734,-0.00582176,0.78342831,0,0,0,0,1,-0.02720550,0.02295299,0.21609211,0.06781671,0.00216495,1,0,0,2,0,0,0,0.02487926,0,0.35977345,0.74925872,0,0,1
2025-06-04,37747.44921875,0.34729900,bear,0.00802847,-0.00573296,0.00066408,0.01202362,0.02631316,0.00466495,0.04415482,-0.00224283,-0.04443561,-0.00449999,0.76677087,0,0,0,0,1,-0.01939544,0.03116200,0.22585548,0.05338192,-0.00581683,1,0,0,0,0,0,0,0,0,0.37596993,0.74709538,0,0,1
2025-06-05,37554.48828125,0.34613900,bear,-0.00511189,0.00223685,-0.02285777,0.01537390,0.01694781,-0.00175644,0.03877676,-0.00774612,-0.04478621,-0.00357129,0.82084080,0,0,0,0,1,-0.02440819,0.02589081,0.21958903,0.05941794,-0.00038049,1,1,0,0,0,0.16661606,0,0,0,0.52638951,0.80242755,0,0,1
2025-06-06,37741.60937500,0.34726400,bear,0.00498266,0.00787252,-0.00588678,0.01563868,0.00635360,0.00238368,0.04398382,-0.00312667,-0.04512568,-0.00263613,0.70955842,0,0,0,0,1,-0.01954715,0.02403368,0.22566583,0.05482727,-0.00533655,1,0,0,0,0,0,0,0,0,0.64081031,0.64522384,0,0,1
2025-06-09,38088.57031250,0.34934100,bear,0.00919306,0.00903693,0.01649019,0.01484190,0.01180282,0.01127866,0.05360391,0.00565111,-0.04551313,-0.00168357,0.62074460,0,0,0,0,0,-0.01053379,0.03344769,0.23693345,0.03935851,-0.01439726,1,0,0,0,0,0,0,0,0,0.64081031,0.70449748,0,0,1
2025-06-10,38211.51171875,0.35007400,bear,0.00322778,0.01749520,0.02042105,0.01292018,0.00073985,0.01394478,0.05696888,0.00848925,-0.04586665,-0.00067664,0.77412758,0,0,0,0,0,-0.00734001,0.03678343,0.24092599,0.03866104,-0.01756833,1,0,0,1,0,0,0,0.16661606,0,0.64081031,0.84705142,0,0,1
2025-06-11,38421.19140625,0.35132000,range,0.00548734,0.01800618,0.01784868,0.01852462,0.00768625,0.01947043,0.06252692,0.01375843,-0.04589859,-0.00001908,0.80043940,0,0,0,0,0,-0.00193548,0.04247261,0.24773538,0.03644056,-0.02292985,1,2,1,0,0,0.20182608,0.11442080,0,0,0.64081031,0.76626706,0,1,0
2025-06-12,38173.08984375,0.34984500,range,-0.00645741,0.00221903,0.01647211,-0.00676218,0.01106006,0.01249363,0.05490674,0.00694931,-0.04546130,0.00065740,0.76622266,0,0,0,0,0,-0.00925393,0.03574093,0.23967823,0.03859445,-0.01657950,1,0,0,0,0,0,0,0,0,0.48928268,0.73471452,0,1,0
2025-06-13,37834.25000000,0.34782000,range,-0.00887641,-0.00987299,0.00245460,-0.00344663,0.00213307,0.00295090,0.04406828,-0.00217914,-0.04429540,0.00128997,1.05609185,0,0,0,0,1,-0.01804820,0.02654728,0.22867435,0.04586928,0.00507663,1,1,0,12,3,0.08740528,0,0.48854243,0.08232676,0.48928268,1.32009942,0,1,0
2025-06-16,38311.32812500,0.35066800,range,0.01260969,-0.00285944,0.00584842,0.02243505,0.02167277,0.01548941,0.05594582,0.01043351,-0.04310099,0.00157358,0.76835578,0,0,0,0,0,-0.00566609,0.03949172,0.24416755,0.02997267,-0.00743926,0,2,2,0,0,0.25402134,0.25402134,0,0,0.57668796,0.79706515,0,1,0
2025-06-17,38536.73828125,0.35200500,range,0.00588364,0.00952630,0.00851122,0.02910608,0.02683890,0.02036517,0.06064697,0.01625488,-0.04185379,0.00203494,0.76297087,1,1,0,0,0,0.00018421,0.04560772,0.25148779,0.02961541,-0.01324497,0,4,3,0,0,0.28167226,0.26912543,0,0,0.57668796,0.77377442,0,1,0
2025-06-18,38885.14843750,0.35406100,range,0.00904099,0.02777638,0.01207555,0.03013976,0.04252577,0.02821916,0.06800180,0.02537876,-0.03990914,0.00237162,0.81141888,1,1,0,0,0,0.00787684,0.05506104,0.26280247,0.02001407,-0.02208628,0,2,1,0,0,0.02555066,0.01366583,0,0,0.57668796,0.83680193,0,1,0
2025-06-19,38488.33984375,0.35171800,range,-0.01020463,0.00462035,0.00825844,0.02486658,0.04062278,0.01559675,0.05414741,0.01479027,-0.03733551,0.00279918,0.66459111,0,0,0,0,0,-0.01020463,0.04429453,0.24991604,0.03670856,-0.01200414,1,0,0,1,0,0,0,0.01366583,0,0.57668796,0.69270637,0,1,0
2025-06-20,38403.23046875,0.35121400,range,-0.00221130,-0.00346443,0.01503877,0.01753028,0.03344311,0.01134617,0.04759758,0.01250925,-0.03349409,0.00312348,1.37071728,0,0,0,0,0,-0.01239337,0.03480315,0.24715209,0.03686874,-0.00981454,1,3,3,11,3,0.26768717,0.26768717,0.18840439,0.04897444,0.56099386,1.60465275,0,1,0
2025-06-23,38354.08984375,0.35092200,range,-0.00127960,-0.01365711,0.00111616,0.00697111,0.02191647,0.00840191,0.04318904,0.01120845,-0.03065656,0.00322270,0.70732428,0,0,0,0,0,-0.01365711,0.03193903,0.24555624,0.03704512,0.00812220,1,0,0,2,0,0,0,0.02876992,0,0.56099386,0.74856943,0,1,0
2025-06-24,38790.55859375,0.35350400,range,0.01137998,0.00785222,0.00658645,0.01515373,0.02826970,0.01877586,0.05126329,0.02268310,-0.02718652,0.00327298,0.74619684,0,0,0,0,0,-0.00243254,0.03938402,0.25973065,0.06137477,-0.00204816,1,2,2,0,0,0.10107111,0.10107111,0,0,0.57465968,0.87032917,0,1,0
2025-06-25,38942.07031250,0.25018300,range,0.00390589,0.01403111,0.00146385,0.01355707,0.03233283,0.02132479,0.05298284,0.02660967,-0.02504616,0.00343816,0.76544465,0,0,0,0,0,-0.00123208,0.04344374,0.26465102,0.07406564,0.00292923,1,1,1,1,0,0.01366583,0.01366583,0.08740528,0,0.57483966,0.82820293,0,1,0
2025-06-26,39584.57812500,0.25326500,range,0.01649907,0.03208232,0.02848235,0.03697600,0.02996379,0.03651789,0.06726446,0.04346933,-0.02229545,0.00362026,0.92289313,1,1,0,0,0,0.01524666,0.06065959,0.28551658,0.04728236,-0.00746957,1,3,3,1,0,0.21549190,0.21549190,0.01360010,0,0.59053377,1.05309487,0,1,0
2025-06-27,40150.78906250,0.25596000,range,0.01430383,0.03506602,0.04550551,0.06122862,0.05757096,0.04976131,0.07927006,0.05822448,-0.01949983,0.00387073,1.17209791,1,1,0,0,0,0.01350981,0.07583108,0.30390439,0.02110744,-0.02146634,0,5,3,0,0,0.27664383,0.21437291,0,0,0.74206139,1.26968017,0,1,0
2025-06-30,40487.39062500,0.25755300,range,0.00838344,0.03968254,0.05562121,0.05679945,0.08050880,0.05554592,0.08488668,0.06688472,-0.01659340,0.00409099,1.07611581,1,1,0,0,0,0.00545226,0.08485024,0.31483559,0.00462268,-0.02960162,0,5,2,2,0,0.16684769,0.09995211,0.03094218,0,0.77554205,1.23449526,0,1,0
2025-07-01,39986.32812500,0.25517900,range,-0.01237577,0.01014915,0.03082630,0.03761579,0.06781671,0.03839928,0.06770277,0.05343324,-0.01336470,0.00411997,0.92554581,0,0,0,0,0,-0.02120336,0.06781671,0.29856349,0.01671499,-0.01744170,0,1,1,1,0,0.08740528,0.08740528,0.01366583,0,0.62401442,0.93225261,0,1,0
2025-07-02,39762.48046875,0.30069500,range,-0.00559810,-0.00967126,0.02106745,0.02256214,0.05338192,0.02919253,0.05855502,0.04735666,-0.01057891,0.00349709,0.96100016,0,0,0,0,0,-0.02668276,0.05954511,0.29129399,0.03287873,-0.01191027,0,2,1,6,1,0.05262252,0.01914186,0.18018486,0.01727635,0.64315629,1.15879896,0,1,0
2025-07-03,39785.89843750,0.30081900,range,0.00058895,-0.01732619,0.00508583,0.03371303,0.05941794,0.02712015,0.05634814,0.04759893,-0.00828251,0.00344849,1.03270749,0,0,0,0,0,-0.02610953,0.06016912,0.29205450,0.02547896,-0.01249186,0,0,0,10,1,0,0,0.39798831,0.01727635,0.62890044,1.22306330,0,1,0
2025-07-04,39810.87890625,0.74913600,range,0.00062787,-0.00438773,-0.00846584,0.03665443,0.05482727,0.02481325,0.05392995,0.04782506,-0.00579250,0.00353505,0.74928252,0,0,0,0,0,-0.02549805,0.06048662,0.27361476,0.01205249,-0.01311150,0,1,1,1,0,0.01914186,0.01914186,0.01366583,0,0.64315629,0.79641758,0,1,0
2025-07-07,39587.67968750,0.74807700,range,-0.00560649,-0.00439612,-0.02222200,0.03216319,0.03935851,0.01636071,0.04492825,0.04148178,-0.00329828,0.00360088,0.73349825,0,0,0,0,0,-0.03096159,0.05454101,0.26647425,0.02429694,-0.00754733,0,0,0,1,0,0,0,0.01366583,0,0.62366699,0.65586741,0,1,0
2025-07-08,39688.80859375,0.74855800,range,0.00255456,-0.00244031,-0.00744053,0.02315641,0.03866104,0.01699997,0.04499427,0.04367938,-0.00125827,0.00364012,1.08783945,0,0,0,0,0,-0.02848612,0.05723490,0.22797023,0.02786808,-0.01007614,0,1,1,6,1,0.01914186,0.01914186,0.12218334,0.02646463,0.57593049,1.13838927,0,1,0
2025-07-09,39821.28125000,0.74918500,range,0.00333778,0.00026129,0.00147880,0.02257741,0.03644056,0.01846680,0.04592131,0.04667721,0.00072271,0.00384374,1.03625556,0,0,0,0,0,-0.02524342,0.06076372,0.22051656,0.03108557,-0.01336930,0,0,0,2,0,0,0,0.05186661,0,0.64126730,0.90412909,0,1,0
2025-07-10,39646.35937500,0.74835600,range,-0.00439267,0.00148227,-0.00350725,0.00156074,0.03859445,0.01218077,0.03908051,0.04150441,0.00233274,0.00413590,1.04617293,0,0,0,0,0,-0.02952521,0.05610413,0.17790146,0.05483785,-0.00901624,1,1,0,9,2,0.01360010,0,0.18240251,0.03071994,0.57593049,1.12579148,0,1,0
2025-07-11,39569.67968750,0.74799200,range,-0.00193409,-0.00300157,-0.00605863,-0.01447317,0.04586928,0.00832681,0.03500578,0.03910610,0.00396163,0.00431533,0.93642693,0,0,0,0,0,-0.03140219,0.05406153,0.17562329,0.07956830,-0.00709587,1,3,2,1,1,0.04843607,0.03483597,0.15152762,0.15152762,0.57593049,1.14808535,0,1,0
2025-07-14,39459.62109375,0.74746600,bull,-0.00278139,-0.00908208,-0.00323481,-0.02538493,0.02997267,0.00330382,0.03022763,0.03580958,0.00541817,0.00473960,0.73907542,0,0,0,0,0,-0.03409624,0.03769233,0.17235342,0.09668240,-0.00226032,1,2,0,1,0,0.02650376,0,0.01914186,0,0.57593049,0.79242290,1,0,0
2025-07-15,39678.01953125,0.74850700,bull,0.00553473,0.00079856,-0.00027184,-0.00771035,0.02961541,0.00738623,0.03430547,0.04109754,0.00656679,0.00504673,0.80063748,0,0,0,0,0,-0.02875022,0.04343568,0.16935541,0.07488383,-0.00775215,1,1,1,1,0,0.01254683,0.01254683,0.01914186,0,0.56372170,0.89898223,1,0,0
2025-07-16,39663.39843750,0.74843700,bull,-0.00036849,0.00236845,-0.00396478,-0.00249185,0.02001407,0.00555816,0.03239180,0.04026383,0.00762504,0.00541876,0.78249929,0,0,0,0,0,-0.02910812,0.04305118,0.16281357,0.09366091,-0.00738638,1,0,0,3,0,0,0,0.17774029,0,0.56372170,0.96943081,1,0,0
2025-07-17,39901.19140625,0.74956100,bull,0.00599527,0.01119043,0.00642763,0.00289783,0.03670856,0.01058979,0.03702448,0.04615641,0.00880590,0.00562569,0.82452174,0,0,0,0,0,-0.02328736,0.04930456,0.16978496,0.09556399,-0.00788598,1,0,0,2,0,0,0,0.12808663,0,0.57608856,0.81750698,1,0,0
2025-07-18,39819.10937500,0.74917400,bull,-0.00205713,0.00355587,0.00630356,0.00020674,0.03686874,0.00670968,0.03329461,0.04370643,0.01007633,0.00587595,0.74683407,0,0,0,0,0,-0.02529658,0.04714600,0.16737856,0.09360279,-0.00584087,1,1,1,1,0,0.08740528,0.08740528,0.01254683,0,0.60956921,0.78417513,1,0,0
2025-07-22,39774.92187500,0.74896600,bull,-0.00110971,0.00281175,0.00799047,0.00472981,0.03704512,0.00379592,0.03090893,0.04229162,0.01104140,0.00611842,0.91091308,0,0,0,0,0,-0.02637822,0.04598398,0.14683696,0.07828121,0.00190064,1,1,1,4,2,0.08740528,0.08740528,0.05505927,0.02855551,0.58829734,0.92352532,1,0,0
2025-07-23,41171.32031250,0.75539700,bull,0.03510751,0.03183185,0.03763547,0.03735339,0.06137477,0.03717717,0.06592429,0.07861471,0.01190555,0.00633715,1.80183362,1,1,0,0,0,0.00780322,0.06480464,0.17764750,0.03494791,-0.03208060,0,10,9,1,0,0.19465824,0.17846176,0.01980700,0,0.74129766,1.77404588,1,0,0
2025-07-24,41826.33984375,0.75830200,bull,0.01590961,0.05040872,0.05453243,0.05035143,0.07406564,0.05052795,0.08120987,0.09545280,0.01317314,0.00656658,1.20378701,1,1,0,0,0,0.01170101,0.08047381,0.18360866,0.01929285,-0.04723866,0,9,7,1,0,0.25655669,0.22527020,0.01619648,0,0.78695737,1.33511310,1,0,0
2025-07-25,41456.23046875,0.75666900,bull,-0.00884872,0.04227057,0.03897225,0.04565037,0.04728236,0.03747426,0.06959751,0.08547561,0.01484494,0.00675410,0.94488822,0,0,0,0,0,-0.01449152,0.06145230,0.15885345,0.03260282,-0.03873268,0,0,0,4,0,0,0,0.09546987,0,0.75489776,1.15972001,1,0,0
2025-07-28,40998.26953125,0.75461800,bull,-0.01104685,-0.00420319,0.02961292,0.03610314,0.02110744,0.02361615,0.05576571,0.07298771,0.01631233,0.00705803,0.85814431,0,0,0,0,0,-0.02537829,0.04350774,0.14541653,0.03405336,-0.02799508,0,0,0,1,0,0,0,0.03205961,0,0.70775127,0.88819972,1,0,0
2025-07-29,40674.55078125,0.75314700,bull,-0.00789591,-0.02753741,0.02261799,0.03078919,0.00462268,0.01446050,0.04568210,0.06418876,0.01769817,0.00716774,0.82050449,0,0,0,0,0,-0.03307381,0.03526829,0.12859305,0.04537773,-0.02025914,1,1,0,3,2,0.01127916,0,0.06141954,0.04572544,0.77419143,0.92099874,1,0,0
2025-07-30,40654.69921875,0.75305700,bull,-0.00048806,-0.01933440,-0.01254808,0.02461513,0.01671499,0.01372879,0.04346780,0.06327075,0.01897802,0.00730822,1.00909573,0,0,0,0,0,-0.03354573,0.03476302,0.11058453,0.05347696,-0.01978073,1,1,1,3,0,0.02514062,0.02514062,0.19900902,0,0.72174263,0.97169969,1,0,0
2025-07-31,41069.82031250,0.60465100,bull,0.01021090,0.00174521,-0.01808716,0.03545894,0.03287873,0.02322722,0.05243416,0.07383245,0.02033219,0.00741267,1.10223773,0,0,0,0,0,-0.02367736,0.04532888,0.12192052,0.04014258,-0.02968849,1,3,1,0,0,0.04367212,0.01290366,0,0,0.75413559,1.21414061,1,0,0
2025-08-01,40799.60156250,0.60307200,bull,-0.00657950,0.00307442,-0.01583909,0.02251587,0.02547896,0.01484215,0.04349302,0.06642780,0.02197885,0.00737307,1.21700860,0,0,0,0,0,-0.03010107,0.03845114,0.11453885,0.03404905,-0.02326204,0,4,2,3,1,0.08779340,0.04849710,0.14092456,0.11442080,0.62611469,1.21667538,1,0,0
2025-08-04,40290.69921875,0.60006300,bull,-0.01247322,-0.00895345,-0.01725854,0.01184330,0.01205249,0.00092191,0.02847096,0.05292416,0.02377627,0.00715133,1.07104839,0,0,0,0,0,-0.04219883,0.02549832,0.09319750,0.05013040,0.00325583,1,0,0,5,0,0,0,0.11837406,0,0.57643756,1.14857350,1,0,0
2025-08-05,40549.53906250,0.60159900,bull,0.00642431,-0.01266821,-0.00307346,0.01947501,0.02429694,0.00675212,0.03342670,0.05950114,0.02523105,0.00687631,1.20135597,0,0,0,0,0,-0.03604562,0.03208643,0.10022054,0.03426307,-0.00311743,0,2,2,1,0,0.03338988,0.03338988,0.11442080,0,0.60991821,0.98006421,1,0,0
2025-08-06,40794.85937500,0.60304400,bull,0.00604989,-0.00011623,0.00344758,-0.00914377,0.02786808,0.01163493,0.03808192,0.06573396,0.02663763,0.00659710,1.20261186,0,0,0,0,0,-0.03021381,0.03833044,0.10687675,0.04376557,-0.00310500,1,1,1,2,0,0.01828579,0.01828579,0.13447664,0,0.63971479,0.98872947,1,0,0
2025-08-07,41059.14843750,0.60458900,bull,0.00647849,0.01907262,-0.00025985,-0.01834230,0.03108557,0.01679437,0.04317686,0.07244024,0.02805217,0.00631600,1.27848574,0,0,0,0,0,-0.02393106,0.04505726,0.11404764,0.04772631,0.00460074,1,4,3,3,1,0.07967091,0.06323341,0.15067312,0.11442080,0.62351831,1.06939468,1,0,0
2025-08-08,41820.48046875,0.60897200,bull,0.01854232,0.03134293,0.02502179,0.00878638,0.05483785,0.03406315,0.06072131,0.09211848,0.02959983,0.00595154,1.52133016,0,0,0,0,0,-0.00583247,0.06443505,0.13470467,0.04359893,0.00035130,1,12,8,1,1,0.28417318,0.19748938,0.02646463,0.02646463,0.62452932,1.74787921,1,0,0
2025-08-12,42718.17187500,0.61401800,bull,0.02146535,0.04714595,0.06024896,0.04195061,0.07956830,0.05342818,0.08163141,0.11528306,0.03111194,0.00583076,1.45183231,1,1,0,0,0,0.01550769,0.08728352,0.15906151,0.01734899,-0.02067036,0,8,8,3,0,0.20841015,0.20841015,0.05199964,0,0.62452932,1.39593511,1,0,0
2025-08-13,43274.67187500,0.61708100,bull,0.01302724,0.05395931,0.06720503,0.06392501,0.09668240,0.06302469,0.09309104,0.12929058,0.03311667,0.00590065,1.26213195,1,1,0,0,0,0.00639448,0.10144783,0.17416089,0.01300992,-0.03326426,0,6,5,1,0,0.25384136,0.10231374,0.01980700,0,0.80977861,1.27530122,1,0,0
2025-08-14,42649.26171875,0.61363500,bull,-0.01445211,0.01981759,0.04545677,0.04906106,0.07488383,0.04277555,0.07414407,0.11233665,0.03555629,0.00604337,1.04012371,0,0,0,0,0,-0.01846196,0.08328159,0.15719179,0.04040488,-0.01908802,1,1,1,2,0,0.08740528,0.08740528,0.04475042,0,0.63819515,1.00155828,1,0,0
2025-08-15,43378.30859375,0.61764600,bull,0.01709401,0.01545330,0.05648340,0.05620887,0.09366091,0.05676224,0.08965004,0.13081012,0.03777367,0.00608923,1.09435600,0,0,0,0,0,-0.00168354,0.10179922,0.17697284,0.03203934,-0.03557393,0,2,2,0,0,0.10384277,0.10384277,0,0,0.78972277,0.94811928,1,0,0
2025-08-18,43714.30859375,0.61946600,bull,0.00774581,0.01015922,0.04528471,0.07143960,0.09556399,0.06015049,0.09499262,0.13891246,0.04010971,0.00633836,1.00874462,1,1,0,0,0,0.00604922,0.11033354,0.18608944,0.02717556,-0.04298677,0,1,1,0,0,0.08740528,0.08740528,0,0,0.80977861,0.83700520,1,0,0
2025-08-19,43546.28906250,0.61855800,bull,-0.00384358,0.02103266,0.01938560,0.08080252,0.09360279,0.05121516,0.08742820,0.13375185,0.04259927,0.00674611,0.94936965,0,0,0,0,0,-0.00658906,0.10002791,0.17338663,0.02856937,-0.03929421,0,0,0,1,0,0,0,0.08740528,0,0.78972277,0.90842874,1,0,0
2025-08-20,42888.55078125,1.00000000,bull,-0.01510435,-0.01129039,-0.00892257,0.05768282,0.07828121,0.03070039,0.06790738,0.11583686,0.04488168,0.00721128,0.94462057,0,0,0,0,0,-0.02251485,0.08341270,0.15394133,0.05630591,-0.02456084,0,1,1,3,0,0.01948930,0.01948930,0.12897400,0,0.78972277,0.94746255,1,0,0
2025-08-21,42610.17187500,1.00000000,bull,-0.00649075,-0.02525802,-0.00091654,0.04449856,0.03494791,0.02019347,0.05844580,0.10791034,0.04673318,0.00758157,0.83152985,0,0,0,0,0,-0.02885946,0.06925010,0.14172967,0.05716092,-0.01818815,0,0,0,2,0,0,0,0.11386991,0,0.77717594,0.72858745,1,0,0
2025-08-22,42633.28906250,1.00000000,bull,0.00054253,-0.02096620,-0.01717493,0.03833837,0.01929285,0.01899176,0.05671083,0.10783503,0.04838050,0.00790025,0.78699606,0,0,0,0,0,-0.02833259,0.06983019,0.14234909,0.06709243,-0.01872052,0,0,0,0,0,0,0,0,0,0.77717594,0.69782485,1,0,0
2025-08-25,42807.82031250,1.00000000,bull,0.00409378,-0.00188233,-0.02073665,0.02360900,0.03260282,0.02217754,0.05882592,0.11178845,0.05002006,0.00816407,0.82514735,0,0,0,0,0,-0.02435480,0.07420984,0.14702561,0.06593394,-0.02272128,0,0,0,1,0,0,0,0.01727635,0,0.80977861,0.75416614,1,0,0
2025-08-26,42394.39843750,1.00000000,bull,-0.00965762,-0.00506390,-0.02645210,-0.00757929,0.03405336,0.01067482,0.04620150,0.10049328,0.05189419,0.00820838,1.31830712,0,0,0,0,0,-0.03377722,0.06383553,0.13594807,0.07926828,-0.01319105,0,0,0,9,0,0,0,0.18323667,0,0.63819515,1.20947738,1,0,0
2025-08-27,42520.26953125,1.00000000,bull,0.00296905,-0.00265097,-0.00858694,-0.01743288,0.04537773,0.01199144,0.04695136,0.10331434,0.05383534,0.00830668,0.88385177,0,0,0,0,0,-0.03090845,0.06699411,0.13932076,0.06666747,-0.01611226,0,0,0,0,0,0,0,0,0,0.63819515,0.83524840,1,0,0
2025-08-28,42828.78906250,1.00000000,bull,0.00725582,0.00048983,0.00513063,0.00420939,0.05347696,0.01710029,0.05236663,0.11082417,0.05554864,0.00837853,0.91906218,0,0,0,0,0,-0.02387690,0.07473603,0.14372334,0.05171664,-0.02319975,0,1,1,0,0,0.01634046,0.01634046,0,0,0.63819515,0.92284044,1,0,0
2025-08-29,42718.46875000,1.00000000,bull,-0.00257584,0.00764418,0.00199796,-0.01521129,0.04014258,0.01186823,0.04744658,0.10727718,0.05712043,0.00872561,0.93657026,0,0,0,0,0,-0.02639124,0.07196767,0.13831290,0.05183145,-0.02067717,0,0,0,0,0,0,0,0,0,0.63819515,0.82930349,1,0,0
2025-09-01,42188.78906250,1.00000000,bull,-0.01239931,-0.00779582,-0.01446070,-0.03489749,0.03404905,-0.00262568,0.03251799,0.09294661,0.05852549,0.00895930,0.78652753,0,0,0,0,0,-0.03846332,0.05867601,0.12419860,0.05598792,-0.00771745,0,0,0,0,0,0,0,0,0,0.61198248,0.73985888,1,0,0
2025-09-02,42310.48828125,1.00000000,bull,0.00288463,-0.01210169,-0.00197927,-0.02837901,0.05013040,-0.00138841,0.03362425,0.09571501,0.06007092,0.00911977,0.81448333,0,0,0,0,0,-0.03568964,0.06172990,0.12707149,0.06207071,-0.01057159,0,2,2,0,0,0.02854925,0.02854925,0,0,0.61198248,0.69311531,1,0,0
2025-09-03,41938.89062500,1.00000000,bull,-0.00878264,-0.01824921,-0.01367298,-0.02214251,0.03426307,-0.01251258,0.02259412,0.08567997,0.06169197,0.00932404,1.06233681,0,0,0,0,0,-0.04415883,0.03752947,0.11717283,0.09133788,0.00304489,0,1,1,1,0,0.01220879,0.01220879,0.01634046,0,0.61198248,0.85584305,1,0,0
2025-09-04,42580.26953125,1.00000000,bull,0.01529318,0.00927925,-0.00580263,-0.00070177,0.04376557,0.00095201,0.03642100,0.10193566,0.06321240,0.00947492,0.89455401,0,0,0,0,0,-0.02954098,0.05336402,0.13425795,0.12598540,0.00477380,0,1,1,0,0,0.01220879,0.01220879,0,0,0.61198248,0.79623103,1,0,0
2025-09-05,43018.75000000,1.00000000,bull,0.01029774,0.01673963,0.00702931,0.00904131,0.04772631,0.00914185,0.04516561,0.11284436,0.06475409,0.00968643,0.95887820,0,0,0,0,0,-0.01954744,0.05779845,0.14593824,0.11465068,0.00755085,0,3,3,0,0,0.05602020,0.05602020,0,0,0.77717594,0.86324040,1,0,0
