strategy,date,cash,shares_159866,shares_513520,equity,position_ratio,premium_open_159866,premium_open_513520
dual_low_premium_buy_no_deadband_3bp,2023-07-31,0.0,738845.0470291332,348181.79712817597,1144263.5877371556,1.0,0.612603247865029,1.4182688685342226
dual_low_premium_buy_no_deadband_3bp,2023-08-01,0.0,738845.0470291332,348181.79712817597,1149350.5602134208,1.0,-0.5001059272036312,-0.4024966684515463
dual_low_premium_buy_no_deadband_3bp,2023-08-02,0.0,738845.0470291332,348181.79712817597,1120433.9661943424,1.0,1.2456057920225527,1.080118370271399
dual_low_premium_buy_no_deadband_3bp,2023-08-03,0.0,738845.0470291332,348181.79712817597,1104561.7389613863,1.0,0.010833033426238536,0.6170341086848552
dual_low_premium_buy_no_deadband_3bp,2023-08-04,0.0,738845.0470291332,348181.79712817597,1111737.7753242056,1.0,1.28874906302201e-06,-0.32679504818385885
dual_low_premium_buy_no_deadband_3bp,2023-08-07,0.0,738845.0470291332,348181.79712817597,1118998.776030799,1.0,-0.6871363623653703,-0.4466137748591059
dual_low_premium_buy_no_deadband_3bp,2023-08-08,0.0,738845.0470291332,348181.79712817597,1113215.4463935902,1.0,0.24659615998561257,0.708295087186217
dual_low_premium_buy_no_deadband_3bp,2023-08-09,0.0,738845.0470291332,348181.79712817597,1110693.222627676,1.0,0.23712083989624322,0.5230483061038127
dual_low_premium_buy_no_deadband_3bp,2023-08-10,0.0,738845.0470291332,348181.79712817597,1113215.4463935902,1.0,-0.7518770359256521,-0.309744898022124
dual_low_premium_buy_no_deadband_3bp,2023-08-11,0.0,738845.0470291332,348181.79712817597,1115780.1535974368,1.0,0.16207306015370015,0.3760049716113212
dual_low_premium_buy_no_deadband_3bp,2023-08-14,0.0,738845.0470291332,348181.79712817597,1101648.7921833568,1.0,1.1885261473251862,1.1384219899859938
dual_low_premium_buy_no_deadband_3bp,2023-08-15,0.0,738845.0470291332,348181.79712817597,1106735.7646596222,1.0,0.07614670828897108,0.5425887529648676
dual_low_premium_buy_no_deadband_3bp,2023-08-16,0.0,738845.0470291332,348181.79712817597,1094124.5992593644,1.0,0.6047302317396364,0.21623776741053202
dual_low_premium_buy_no_deadband_3bp,2023-08-17,0.0,738845.0470291332,348181.79712817597,1085080.1688150447,1.0,-0.3104913470009629,-0.5700880692838473
dual_low_premium_buy_no_deadband_3bp,2023-08-18,0.0,738845.0470291332,348181.79712817597,1079296.883216433,1.0,-0.2773168016921401,0.117790444258703
dual_low_premium_buy_no_deadband_3bp,2023-08-21,0.0,738845.0470291332,348181.79712817597,1091211.6965199313,1.0,-0.3865256749220891,-0.2675172218688848
dual_low_premium_buy_no_deadband_3bp,2023-08-22,0.0,738845.0470291332,348181.79712817597,1091254.1774257724,1.0,0.3406954173243104,0.7416041510650118
dual_low_premium_buy_no_deadband_3bp,2023-08-23,0.0,738845.0470291332,348181.79712817597,1100213.6020198131,1.0,-0.4909983113107308,-0.45511382248561993
dual_low_premium_buy_no_deadband_3bp,2023-08-24,0.0,738845.0470291332,348181.79712817597,1112952.2541761906,1.0,-0.463714217028921,-0.22973737287882434
dual_low_premium_buy_no_deadband_3bp,2023-08-25,272285.98698944814,554133.7852718498,261136.34784613198,1079051.7063755596,0.7476617798937245,0.8310278366807422,0.723049791796937
dual_low_premium_buy_no_deadband_3bp,2023-08-28,0.0,854580.0548609345,261136.34784613198,1097915.7593904345,1.0,-0.961956917379525,-0.901649911189284
dual_low_premium_buy_no_deadband_3bp,2023-08-29,0.0,854580.0548609345,261136.34784613198,1099363.7489446395,1.0,-0.021828358102071732,0.231559080198962
dual_low_premium_buy_no_deadband_3bp,2023-08-30,0.0,854580.0548609345,261136.34784613198,1100930.5779894334,1.0,-0.05425894577349988,0.09870107167251341
dual_low_premium_buy_no_deadband_3bp,2023-08-31,0.0,854580.0548609345,261136.34784613198,1116218.287385505,1.0,-0.4627125878694738,-0.47200117260216556
dual_low_premium_buy_no_deadband_3bp,2023-09-01,0.0,854580.0548609345,261136.34784613198,1117072.8564379867,1.0,-0.3520734814051907,0.36511063333941607
dual_low_premium_buy_no_deadband_3bp,2023-09-04,279528.54691880196,640935.0411457008,195852.26088459897,1121712.9831803993,0.750802075833826,-0.38478180810700424,-0.0972257288671785
dual_low_premium_buy_no_deadband_3bp,2023-09-05,279528.54691880196,640935.0411457008,195852.26088459897,1121517.1217673304,0.750758555983247,-0.48102680086007377,-0.1456572604731199
dual_low_premium_buy_no_deadband_3bp,2023-09-06,279528.54691880196,640935.0411457008,195852.26088459897,1129244.0833654555,0.7524640146125622,-0.22314201568190972,-0.2407680162457515
dual_low_premium_buy_no_deadband_3bp,2023-09-07,279528.54691880196,640935.0411457008,195852.26088459897,1117974.1160366533,0.7499686773520636,1.1139680507761485,0.4045352966654425
dual_low_premium_buy_no_deadband_3bp,2023-09-08,-5.820766091346741e-11,640935.0411457008,424343.4319178207,1118652.9489918158,1.0,-0.032387018641311105,-0.3422384622665864
dual_low_premium_buy_no_deadband_3bp,2023-09-11,278514.37090774416,480701.2808592756,318257.57393836556,1113509.2921873506,0.7498769225709493,0.46602212763871,0.38483184824449346
dual_low_premium_buy_no_deadband_3bp,2023-09-12,278514.37090774416,480701.2808592756,318257.57393836556,1120219.2104856917,0.7513751163158601,-0.3662201722394509,-0.2848983441711028
dual_low_premium_buy_no_deadband_3bp,2023-09-13,278514.37090774416,480701.2808592756,318257.57393836556,1111911.395050312,0.7495174776087784,1.0626741925125582,0.9918840334683043
dual_low_premium_buy_no_deadband_3bp,2023-09-14,278514.37090774416,480701.2808592756,318257.57393836556,1125331.2409342243,0.7525045419724348,-0.24670093826478778,-0.6381760179750895
dual_low_premium_buy_no_deadband_3bp,2023-09-15,278514.37090774416,480701.2808592756,318257.57393836556,1130599.045304473,0.7536576984878494,0.552718959698062,0.15223139171540723
dual_low_premium_buy_no_deadband_3bp,2023-09-18,278514.37090774416,480701.2808592756,318257.57393836556,1124850.5458422033,0.7523987769422171,0.010683781342279985,-0.7841246970120674
dual_low_premium_buy_no_deadband_3bp,2023-09-19,278514.37090774416,480701.2808592756,318257.57393836556,1123570.854560004,0.7521167714724927,0.8620678350843125,0.1291997364941233
dual_low_premium_buy_no_deadband_3bp,2023-09-20,278514.37090774416,480701.2808592756,318257.57393836556,1118140.5896046027,0.7509129232074184,1.4870294566575293,0.8786210166566111
dual_low_premium_buy_no_deadband_3bp,2023-09-21,278514.37090774416,480701.2808592756,318257.57393836556,1104558.2924227684,0.7478500022874817,1.588352505481705,0.9833900389243144
dual_low_premium_buy_no_deadband_3bp,2023-09-22,278514.37090774416,480701.2808592756,318257.57393836556,1102804.545485495,0.747449018007872,0.3204057419738726,-0.10776399607524967
dual_low_premium_buy_no_deadband_3bp,2023-09-25,278514.37090774416,480701.2808592756,318257.57393836556,1108715.534184946,0.7487954643726631,0.8689908380228317,-0.14805176438891232
dual_low_premium_buy_no_deadband_3bp,2023-09-26,278514.37090774416,480701.2808592756,318257.57393836556,1095464.7596711034,0.7457568867926305,1.8177749082451067,0.8010634752077639
dual_low_premium_buy_no_deadband_3bp,2023-09-27,278514.37090774416,480701.2808592756,318257.57393836556,1095782.9941779722,0.7458307234301639,0.7708647093710663,-0.6932255499525919
dual_low_premium_buy_no_deadband_3bp,2023-09-28,278514.37090774416,480701.2808592756,318257.57393836556,1090034.4947157023,0.7444903145194639,1.6700544897521485,0.6156666097667518
dual_low_premium_buy_no_deadband_3bp,2023-10-09,278514.37090774416,480701.2808592756,318257.57393836556,1070547.848271363,0.7398393996518069,1.861484837209515,1.1811674355590718
dual_low_premium_buy_no_deadband_3bp,2023-10-10,278514.37090774416,480701.2808592756,318257.57393836556,1086838.6338503363,0.7437389855004941,0.7996374508969062,-0.05918313959621946
dual_low_premium_buy_no_deadband_3bp,2023-10-11,424818.72137056437,393943.61531936936,260817.984624332,1090135.3444170498,0.6103064417219347,0.86390542272472,0.0841091018047857
dual_low_premium_buy_no_deadband_3bp,2023-10-12,424818.72137056437,393943.61531936936,260817.984624332,1101782.4769826026,0.6144259595287861,0.5530950769913945,-0.654023703641371
dual_low_premium_buy_no_deadband_3bp,2023-10-13,424818.72137056437,393943.61531936936,260817.984624332,1091700.2321772273,0.6108650444057073,1.6192100754934158,0.910529169400176
dual_low_premium_buy_no_deadband_3bp,2023-10-16,424818.72137056437,393943.61531936936,260817.984624332,1081623.4361246298,0.6072397220860378,1.6389718501844008,0.8424766215250568
dual_low_premium_buy_no_deadband_3bp,2023-10-17,424818.72137056437,393943.61531936936,260817.984624332,1088293.295447994,0.6096468450669923,1.1476135275366062,0.117790444258703
dual_low_premium_buy_no_deadband_3bp,2023-10-18,424818.72137056437,393943.61531936936,260817.984624332,1086722.958935039,0.6090827769141125,0.4047680094131145,-0.14301032727989105
dual_low_premium_buy_no_deadband_3bp,2023-10-19,424818.72137056437,393943.61531936936,260817.984624332,1074814.9961968265,0.6047517732132861,1.0193596480433609,0.6768873546640464
dual_low_premium_buy_no_deadband_3bp,2023-10-20,424818.72137056437,393943.61531936936,260817.984624332,1072462.1767769498,0.6038846585272928,0.2881849877085285,-0.749551959254291
dual_low_premium_buy_no_deadband_3bp,2023-10-23,424818.72137056437,393943.61531936936,260817.984624332,1066830.13481865,0.6017934744196376,1.6633724409216288,0.46972611254092467
dual_low_premium_buy_no_deadband_3bp,2023-10-24,159179.11116944312,393943.61531936936,493153.8907200855,1074756.4322371795,0.8518928508870602,-0.3591687747520833,-0.8242944316077971
dual_low_premium_buy_no_deadband_3bp,2023-10-25,432816.7501579184,277126.49727113225,346917.69338638254,1077796.7589942226,0.5984245206287186,1.579612862564872,0.828727799884521
dual_low_premium_buy_no_deadband_3bp,2023-10-26,432816.7501579184,277126.49727113225,346917.69338638254,1061432.0316767532,0.5922331932321714,1.0613199674858187,0.8500140051472815
dual_low_premium_buy_no_deadband_3bp,2023-10-27,159923.3842805766,277126.49727113225,586016.3039629476,1072693.445889343,0.8509141778637529,0.15157131627818732,-0.6443719588186458
dual_low_premium_buy_no_deadband_3bp,2023-10-30,159923.3842805766,277126.49727113225,586016.3039629476,1071830.2627534103,0.8507941137342478,0.3634665492886713,0.1315177506075127
dual_low_premium_buy_no_deadband_3bp,2023-10-31,159923.3842805766,277126.49727113225,586016.3039629476,1070689.9732061261,0.8506352088068088,-0.19751049381688812,0.17513602502290393
dual_low_premium_buy_no_deadband_3bp,2023-11-01,434446.3609937632,194979.9659834474,412307.88155436143,1085782.4524232005,0.5998771576901198,0.49499548166300755,0.6896536925743435
dual_low_premium_buy_no_deadband_3bp,2023-11-02,434446.3609937632,194979.9659834474,412307.88155436143,1093916.8741704768,0.6028524915814958,0.7267799589705914,-0.29648066273891827
dual_low_premium_buy_no_deadband_3bp,2023-11-03,434446.3609937632,194979.9659834474,412307.88155436143,1102441.2883583584,0.6059233579316539,1.6564587765549366,0.7955301913685542
dual_low_premium_buy_no_deadband_3bp,2023-11-06,434446.3609937632,194979.9659834474,412307.88155436143,1107516.9015263882,0.6077293625090453,0.4082562314954963,0.14069669345138092
dual_low_premium_buy_no_deadband_3bp,2023-11-07,434446.3609937632,194979.9659834474,412307.88155436143,1096585.7162166238,0.6038190589490215,0.8525901988720497,0.7667014889914281
dual_low_premium_buy_no_deadband_3bp,2023-11-08,434446.3609937632,194979.9659834474,412307.88155436143,1092702.3024908698,0.602411050106309,0.1690139233226473,0.5255119096102989
dual_low_premium_buy_no_deadband_3bp,2023-11-09,434446.3609937632,194979.9659834474,412307.88155436143,1105282.7472445797,0.6069364494498639,-0.23408974177754338,-0.885844099149069
dual_low_premium_buy_no_deadband_3bp,2023-11-10,434446.3609937632,194979.9659834474,412307.88155436143,1099622.1525585388,0.6049130512850093,-0.06721716890840668,-0.3021178448828432
dual_low_premium_buy_no_deadband_3bp,2023-11-13,434446.3609937632,194979.9659834474,412307.88155436143,1099839.502251564,0.6049911281560851,0.77432408341922,0.7738857859717951
dual_low_premium_buy_no_deadband_3bp,2023-11-14,704329.7211980211,115967.64958925304,245227.12212926827,1101296.4323673453,0.36045400629874474,-0.07823920854845845,-0.19242374366231774
dual_low_premium_buy_no_deadband_3bp,2023-11-15,1108269.866223952,2.9103830456733704e-11,8.731149137020111e-11,1108269.8662239523,2.1008479139395879e-16,-0.5542852453350733,-0.7758241422130552
dual_low_premium_buy_no_deadband_3bp,2023-11-16,1108269.866223952,2.9103830456733704e-11,8.731149137020111e-11,1108269.8662239523,2.1008479139395879e-16,-0.32894961666642963,0.2794697197295415
dual_low_premium_buy_no_deadband_3bp,2023-11-17,1108269.866223952,2.9103830456733704e-11,8.731149137020111e-11,1108269.8662239523,2.1008479139395879e-16,-1.411510057480403,-0.5547412399911855
dual_low_premium_buy_no_deadband_3bp,2023-11-20,1108269.866223952,2.9103830456733704e-11,8.731149137020111e-11,1108269.8662239523,2.1008479139395879e-16,0.1958228693099473,1.17974883705676
dual_low_premium_buy_no_deadband_3bp,2023-11-21,831119.2794279974,304469.73469335306,8.731149137020111e-11,1110926.9746125028,0.2518686660589044,-1.5151486768351097,-0.1798597015221226
dual_low_premium_buy_no_deadband_3bp,2023-11-22,555837.626300381,602950.3161508396,8.731149137020111e-11,1106934.2000242653,0.49785847588032206,-0.32432530377363156,0.7631119079915427
dual_low_premium_buy_no_deadband_3bp,2023-11-23,555837.626300381,602950.3161508396,8.731149137020111e-11,1111154.8697753772,0.49976583695057286,0.1418111523794563,0.336918081270543
dual_low_premium_buy_no_deadband_3bp,2023-11-24,555837.626300381,602950.3161508396,8.731149137020111e-11,1109948.9846685678,0.49922236609247866,0.38063926759008826,0.23690859346878756
dual_low_premium_buy_no_deadband_3bp,2023-11-27,0.0,1206940.4410885586,8.731149137020111e-11,1104350.5294941633,1.0,0.700527220807845,0.7885656392846441
dual_low_premium_buy_no_deadband_3bp,2023-11-28,0.0,1206940.4410885586,8.731149137020111e-11,1110385.2259444655,1.0,-0.5650922128154767,0.35139697823753924
dual_low_premium_buy_no_deadband_3bp,2023-11-29,0.0,1206940.4410885586,8.731149137020111e-11,1111592.1508466748,1.0,-0.33546111733609996,0.4901976367227334
dual_low_premium_buy_no_deadband_3bp,2023-11-30,0.0,1206940.4410885586,8.731149137020111e-11,1118833.7721991865,1.0,-0.6351622278511271,0.2516449634803797
dual_low_premium_buy_no_deadband_3bp,2023-12-01,279926.17122306634,905205.330816419,6.548361852765083e-11,1116335.9193424855,0.7492455753032287,0.4437680806493427,1.6741531048078073
dual_low_premium_buy_no_deadband_3bp,2023-12-04,0.0,1208064.8665825832,6.548361852765083e-11,1117460.0159901448,1.0,-0.20520306776841135,1.2327544727523065
dual_low_premium_buy_no_deadband_3bp,2023-12-05,0.0,1208064.8665825832,6.548361852765083e-11,1102963.2082125929,1.0,1.4655807234476015e-06,2.1167532913109577
dual_low_premium_buy_no_deadband_3bp,2023-12-06,0.0,1208064.8665825832,6.548361852765083e-11,1130748.702448193,1.0,-0.4948352064405137,0.17018735925655726
dual_low_premium_buy_no_deadband_3bp,2023-12-07,0.0,1208064.8665825832,6.548361852765083e-11,1113835.7960441876,1.0,0.6895060401992392,1.6810175921888604
dual_low_premium_buy_no_deadband_3bp,2023-12-08,0.0,1208064.8665825832,6.548361852765083e-11,1109003.5267850037,1.0,-0.217152056036507,1.3779479844050702
dual_low_premium_buy_no_deadband_3bp,2023-12-11,0.0,1208064.8665825832,6.548361852765083e-11,1124708.3838757821,1.0,0.29148440323443214,1.456348467916757
dual_low_premium_buy_no_deadband_3bp,2023-12-12,0.0,1208064.8665825832,6.548361852765083e-11,1127124.554508513,1.0,1.3799878445498681,1.3172915513427474
dual_low_premium_buy_no_deadband_3bp,2023-12-13,0.0,1208064.8665825832,6.548361852765083e-11,1137997.0703338303,1.0,1.175711720960071,1.231962495538852
dual_low_premium_buy_no_deadband_3bp,2023-12-14,0.0,1208064.8665825832,6.548361852765083e-11,1153701.9274246094,1.0,0.9517704761037304,1.1990433593066951
dual_low_premium_buy_no_deadband_3bp,2023-12-15,0.0,1208064.8665825832,6.548361852765083e-11,1157326.1473705666,1.0,1.4093480095515032,2.9751941120737646
dual_low_premium_buy_no_deadband_3bp,2023-12-18,0.0,1208064.8665825832,6.548361852765083e-11,1152493.8781113827,1.0,0.9799759084232695,1.9179825797699834
dual_low_premium_buy_no_deadband_3bp,2023-12-19,0.0,1208064.8665825832,6.548361852765083e-11,1175447.1030877987,1.0,0.49510125200704636,2.22469863970689
dual_low_premium_buy_no_deadband_3bp,2023-12-20,0.0,1208064.8665825832,6.548361852765083e-11,1193568.058805031,1.0,2.9966450596894845,3.659978864325275
dual_low_premium_buy_no_deadband_3bp,2023-12-21,0.0,1208064.8665825832,6.548361852765083e-11,1170614.8338286148,1.0,2.822578722430813,4.579845779400715
dual_low_premium_buy_no_deadband_3bp,2023-12-22,0.0,1208064.8665825832,6.548361852765083e-11,1165782.564569431,1.0,2.375444304374219,3.6884551828036294
dual_low_premium_buy_no_deadband_3bp,2023-12-25,0.0,1208064.8665825832,6.548361852765083e-11,1187527.7402326202,1.0,1.5649624650136085,3.936141101838353
dual_low_premium_buy_no_deadband_3bp,2023-12-26,0.0,1208064.8665825832,6.548361852765083e-11,1204440.6466366258,1.0,3.4663290063153163,5.387707317797941
dual_low_premium_buy_no_deadband_3bp,2023-12-27,0.0,1208064.8665825832,6.548361852765083e-11,1188735.8615521241,1.0,4.4064250370577485,7.711520077398415
dual_low_premium_buy_no_deadband_3bp,2023-12-28,0.0,1208064.8665825832,6.548361852765083e-11,1185111.641606167,1.0,1.821194865450959,3.800026840592552
dual_low_premium_buy_no_deadband_3bp,2023-12-29,0.0,1208064.8665825832,6.548361852765083e-11,1177863.2737205296,1.0,1.66147168675439,3.0669080312509145
dual_low_premium_buy_no_deadband_3bp,2024-01-02,0.0,1208064.8665825832,6.548361852765083e-11,1176655.1524010256,1.0,0.10373171929007885,2.2114533506874645
dual_low_premium_buy_no_deadband_3bp,2024-01-03,0.0,1208064.8665825832,6.548361852765083e-11,1159742.2459970203,1.0,1.082658311016682,2.8352101942650476
dual_low_premium_buy_no_deadband_3bp,2024-01-04,0.0,1208064.8665825832,6.548361852765083e-11,1177863.2737205296,1.0,-0.19960205073316084,2.1932623451557998
dual_low_premium_buy_no_deadband_3bp,2024-01-05,0.0,1208064.8665825832,6.548361852765083e-11,1158534.1966837933,1.0,3.7217177203302088,4.852820922196055
dual_low_premium_buy_no_deadband_3bp,2024-01-08,0.0,1208064.8665825832,6.548361852765083e-11,1166990.6858889346,1.0,2.615692246128143,3.9002278599370666
dual_low_premium_buy_no_deadband_3bp,2024-01-09,0.0,1208064.8665825832,6.548361852765083e-11,1211689.0865285406,1.0,2.799835685302754,5.374325499571531
dual_low_premium_buy_no_deadband_3bp,2024-01-10,0.0,1208064.8665825832,6.548361852765083e-11,1231018.1635652764,1.0,5.30637615602827,8.089368038441979
dual_low_premium_buy_no_deadband_3bp,2024-01-11,0.0,1208064.8665825832,6.548361852765083e-11,1249139.119282509,1.0,4.99541618074717,7.096575302215902
dual_low_premium_buy_no_deadband_3bp,2024-01-12,0.0,1208064.8665825832,6.548361852765083e-11,1244306.7780170476,1.0,4.104100285588297,8.685868658391428
dual_low_premium_buy_no_deadband_3bp,2024-01-15,0.0,1208064.8665825832,6.548361852765083e-11,1244306.7780170476,1.0,2.131876191350579,8.011867243033844
dual_low_premium_buy_no_deadband_3bp,2024-01-16,0.0,1208064.8665825832,6.548361852765083e-11,1226185.8222998155,1.0,4.187533746045591,13.65513536327101
dual_low_premium_buy_no_deadband_3bp,2024-01-17,0.0,1208064.8665825832,6.548361852765083e-11,1239474.5807641407,1.0,7.56285376212309,22.01611822057825
dual_low_premium_buy_no_deadband_3bp,2024-01-18,0.0,1208064.8665825832,6.548361852765083e-11,1237058.482137687,1.0,6.876469174894995,21.184375696566505
dual_low_premium_buy_no_deadband_3bp,2024-01-19,0.0,1208064.8665825832,6.548361852765083e-11,1261219.7564273304,1.0,4.9979902572662604,13.327289211242066
dual_low_premium_buy_no_deadband_3bp,2024-01-22,0.0,1208064.8665825832,6.548361852765083e-11,1357864.8535859021,1.0,5.628910005997967,10.543464424520788
dual_low_premium_buy_no_deadband_3bp,2024-01-23,0.0,1208064.8665825832,6.548361852765083e-11,1418268.183322564,1.0,12.060403435409794,15.356031349514442
dual_low_premium_buy_no_deadband_3bp,2024-01-24,0.0,1208064.8665825832,6.548361852765083e-11,1342159.9964951233,1.0,18.019280063909626,21.947567114669297
dual_low_premium_buy_no_deadband_3bp,2024-01-25,0.0,1208064.8665825832,6.548361852765083e-11,1240682.5580710901,1.0,11.055571953805154,14.332810585763367
dual_low_premium_buy_no_deadband_3bp,2024-01-26,0.0,1208064.8665825832,6.548361852765083e-11,1229810.0422457727,1.0,3.0603931846046484,5.542494498876249
dual_low_premium_buy_no_deadband_3bp,2024-01-29,0.0,1208064.8665825832,6.548361852765083e-11,1279340.7121445625,1.0,3.7992513745611856,6.511099876027626
dual_low_premium_buy_no_deadband_3bp,2024-01-30,0.0,1208064.8665825832,6.548361852765083e-11,1361489.0735318598,1.0,8.314115225688923,9.420672873189906
dual_low_premium_buy_no_deadband_3bp,2024-01-31,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1306077.8313294621,0.7910225980789161,12.819488341815921,12.056100734914477
dual_low_premium_buy_no_deadband_3bp,2024-02-01,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1303178.4553726963,0.7905576548072257,7.049870390751645,7.458435134007879
dual_low_premium_buy_no_deadband_3bp,2024-02-02,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1327339.729662339,0.7943700879296457,8.172604804912265,6.731979793689313
dual_low_premium_buy_no_deadband_3bp,2024-02-05,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1355366.876964351,0.7986222353985315,10.09909156659572,7.291978115897546
dual_low_premium_buy_no_deadband_3bp,2024-02-06,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1312842.9650885533,0.792099467220328,12.633490884301612,7.1696978089828445
dual_low_premium_buy_no_deadband_3bp,2024-02-07,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1279017.1810830534,0.7866011841476341,6.792224478181819,4.197899977127828
dual_low_premium_buy_no_deadband_3bp,2024-02-08,272940.7518979546,966451.8932660667,5.2386894822120674e-11,1294480.4427124423,0.7891503472033636,4.511425286601867,1.4951772100489924
dual_low_premium_buy_no_deadband_3bp,2024-02-19,579259.9654233458,682737.888922764,3.70080686139511e-11,1322078.8289401075,0.5618567117607272,3.38886108705192,1.9912939852373635
dual_low_premium_buy_no_deadband_3bp,2024-02-20,252523.89762442553,979951.7953637957,3.70080686139511e-11,1323611.2632266812,0.809215964958755,5.460126390156073,5.625222293931675
dual_low_premium_buy_no_deadband_3bp,2024-02-21,252523.89762442553,979951.7953637957,3.70080686139511e-11,1316751.5137455328,0.8082220563345965,5.055753014171094,5.939813534572846
dual_low_premium_buy_no_deadband_3bp,2024-02-22,0.0,1209658.954993507,3.70080686139511e-11,1343931.0286269248,1.0,3.669462985738736,4.648711954845619
dual_low_premium_buy_no_deadband_3bp,2024-02-23,337695.9191015652,907244.2162451302,2.7756051460463324e-11,1363789.1657442898,0.7523840725650088,5.446991766972209,8.661970622102988
dual_low_premium_buy_no_deadband_3bp,2024-02-26,337695.9191015652,907244.2162451302,2.7756051460463324e-11,1378304.9944696007,0.7549918773736162,7.115964932614061,9.08325284480982
dual_low_premium_buy_no_deadband_3bp,2024-02-27,0.0,1195786.6547855153,2.7756051460463324e-11,1376350.4670275126,1.0,10.16948748443085,21.012406321433797
dual_low_premium_buy_no_deadband_3bp,2024-02-28,0.0,1195786.6547855153,2.7756051460463324e-11,1385916.779652444,1.0,7.980780896688522,8.575040649954158
dual_low_premium_buy_no_deadband_3bp,2024-02-29,0.0,1195786.6547855153,2.7756051460463324e-11,1379937.8520804716,1.0,8.722300531728155,8.57702852779958
dual_low_premium_buy_no_deadband_3bp,2024-03-01,0.0,1195786.6547855153,2.7756051460463324e-11,1390699.8646904712,1.0,7.706511796318449,8.845414915634064
dual_low_premium_buy_no_deadband_3bp,2024-03-04,0.0,1195786.6547855153,2.7756051460463324e-11,1389504.0221565254,1.0,7.395501108305358,8.956351221722825
dual_low_premium_buy_no_deadband_3bp,2024-03-05,0.0,1195786.6547855153,2.7756051460463324e-11,1377546.1670125804,1.0,6.1580856056774325,7.972855808851431
dual_low_premium_buy_no_deadband_3bp,2024-03-06,0.0,1195786.6547855153,2.7756051460463324e-11,1385916.779652444,1.0,5.644793289415673,6.889011105140619
dual_low_premium_buy_no_deadband_3bp,2024-03-07,0.0,1195786.6547855153,2.7756051460463324e-11,1377546.1670125804,1.0,7.935632196921061,8.082126001076318
dual_low_premium_buy_no_deadband_3bp,2024-03-08,0.0,1195786.6547855153,2.7756051460463324e-11,1387112.479637512,1.0,6.20765121968494,5.941740452767519
dual_low_premium_buy_no_deadband_3bp,2024-03-11,0.0,1195786.6547855153,2.7756051460463324e-11,1358413.684311595,1.0,5.742428121547283,5.8032325374876015
dual_low_premium_buy_no_deadband_3bp,2024-03-12,0.0,1195786.6547855153,2.7756051460463324e-11,1354826.299258636,1.0,4.85742997135572,6.480836037559379
dual_low_premium_buy_no_deadband_3bp,2024-03-13,270883.9702737717,956629.3238284122,2.220484116837066e-11,1350918.4276111568,0.7994816232148237,6.175617675237888,7.998603130611048
dual_low_premium_buy_no_deadband_3bp,2024-03-14,270883.9702737717,956629.3238284122,2.220484116837066e-11,1349005.1935959463,0.7991972369270901,4.855277847731698,7.3544762532608665
dual_low_premium_buy_no_deadband_3bp,2024-03-15,270883.9702737717,956629.3238284122,2.220484116837066e-11,1328915.951338478,0.7961616985626979,5.367050615510194,7.99438722671999
dual_low_premium_buy_no_deadband_3bp,2024-03-18,270883.9702737717,956629.3238284122,2.220484116837066e-11,1350918.4276111568,0.7994816232148237,3.6355312222771774,6.441419606941645
dual_low_premium_buy_no_deadband_3bp,2024-03-19,270883.9702737717,956629.3238284122,2.220484116837066e-11,1350918.4276111568,0.7994816232148237,2.646282528927113,6.034542667244813
dual_low_premium_buy_no_deadband_3bp,2024-03-20,270883.9702737717,956629.3238284122,2.220484116837066e-11,1354745.0096806805,0.8000480028801727,5.409411952954057,7.650693332618941
dual_low_premium_buy_no_deadband_3bp,2024-03-21,270883.9702737717,956629.3238284122,2.220484116837066e-11,1376747.4859533599,0.8032435337361868,3.752154078829717,5.4840872395902185
dual_low_premium_buy_no_deadband_3bp,2024-03-22,270883.9702737717,956629.3238284122,2.220484116837066e-11,1385357.096041359,0.8044663205986244,5.377903944531148,5.103283448629381
dual_low_premium_buy_no_deadband_3bp,2024-03-25,270883.9702737717,956629.3238284122,2.220484116837066e-11,1361441.3857534695,0.80103148537397,6.603171932619767,6.25939234303079
dual_low_premium_buy_no_deadband_3bp,2024-03-26,270883.9702737717,956629.3238284122,2.220484116837066e-11,1366224.5278110472,0.8017280726852565,5.176064485222187,5.194894435324504
dual_low_premium_buy_no_deadband_3bp,2024-03-27,270883.9702737717,956629.3238284122,2.220484116837066e-11,1406403.012325984,0.8073923563162955,4.7784104174165565,4.973878709692525
dual_low_premium_buy_no_deadband_3bp,2024-03-28,270883.9702737717,956629.3238284122,2.220484116837066e-11,1389183.6781108826,0.8050049287635308,7.601914299002832,6.674854201499847
dual_low_premium_buy_no_deadband_3bp,2024-03-29,270883.9702737717,956629.3238284122,2.220484116837066e-11,1396836.7282108283,0.8060732762799414,7.227591925194754,6.579033418499414
dual_low_premium_buy_no_deadband_3bp,2024-04-01,487153.85471817356,772043.3378642353,1.79203159106264e-11,1389672.5395060796,0.649447016567429,8.598966877755633,7.717704274398884
