config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,cagr,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,total_hold_trading_days,return_per_hold_day,partial_exit_ratio,anchor_return_threshold,anchor_window_end_day,trailing_drawdown,trailing_start_offset,unmet_exit_day
p0.70_thr0.005_win20_dd0.008_off2_unmet60,59,2053855.3680065991,1.053855368006599,-0.14271275123632376,7.384451346337494,0.07229667737418266,0.7288135593220338,0.012486462341968225,0.007268273812143634,19.728813559322035,22.0,1164.0,0.0006329048781581832,0.7,0.005,20,0.008,2,60
p0.70_thr0.005_win20_dd0.010_off0_unmet20,61,2098153.836089653,1.098153836089653,-0.14271275123632376,7.694854360078701,0.07451820250485941,0.7213114754098361,0.012440229524578935,0.00771671187650559,16.37704918032787,21.0,999.0,0.0007596136146139289,0.7,0.005,20,0.01,0,20
p0.70_thr0.005_win20_dd0.010_off0_unmet30,60,2022750.4648770639,1.0227504648770638,-0.14271275123632376,7.1664967286871954,0.07071079097699107,0.7166666666666667,0.012024095748279551,0.007894088300390251,18.7,21.0,1122.0,0.0006429997726352701,0.7,0.005,20,0.01,0,30
p0.70_thr0.005_win20_dd0.010_off0_unmet45,59,2009775.7703533317,1.0097757703533317,-0.14271275123632376,7.0755819757213105,0.07004275783919112,0.6949152542372882,0.012117534165985792,0.007457971348003163,20.0,21.0,1180.0,0.0006058767082992895,0.7,0.005,20,0.01,0,45
p0.70_thr0.005_win20_dd0.010_off0_unmet60,59,2007501.4070878865,1.0075014070878865,-0.14271275123632376,7.05964532503143,0.06992525583574105,0.711864406779661,0.012097574373124056,0.007457971348003163,20.152542372881356,21.0,1189.0,0.000600300158128107,0.7,0.005,20,0.01,0,60
p0.70_thr0.005_win20_dd0.010_off2_unmet20,60,2104324.6479387465,1.1043246479387463,-0.14271275123632376,7.738093746858337,0.07482429497779797,0.7333333333333333,0.01269273669525641,0.008137006419855385,16.883333333333333,21.0,1013.0,0.0007517909197585237,0.7,0.005,20,0.01,2,20
p0.70_thr0.005_win20_dd0.010_off2_unmet30,60,2085274.439154224,1.0852744391542242,-0.14271275123632365,7.604607365161614,0.07387671443345623,0.7333333333333333,0.012537057128733297,0.007760391349629341,19.75,22.0,1185.0,0.0006347877027206733,0.7,0.005,20,0.01,2,30
p0.70_thr0.005_win20_dd0.010_off2_unmet45,58,2047124.089463063,1.047124089463063,-0.14271275123632365,7.337284723276682,0.071955330375155,0.7068965517241379,0.012646811016279371,0.009212897855426354,21.29310344827586,22.5,1235.0,0.0005939393027888288,0.7,0.005,20,0.01,2,45
p0.70_thr0.005_win20_dd0.010_off2_unmet60,58,2050382.9479184018,1.050382947918402,-0.14271275123632388,7.360119812833192,0.07212071532050213,0.7241379310344828,0.012674140424753911,0.009212897855426354,21.32758620689655,22.5,1237.0,0.0005942604241194235,0.7,0.005,20,0.01,2,60
p0.70_thr0.005_win20_dd0.012_off0_unmet20,62,2069720.5686707257,1.0697205686707258,-0.14271275123632376,7.495620113856068,0.07309723140357938,0.7096774193548387,0.012017065697896422,0.006415416186032891,16.080645161290324,21.0,997.0,0.0007472999731891456,0.7,0.005,20,0.012,0,20
p0.70_thr0.005_win20_dd0.012_off0_unmet30,60,2043220.6167028071,1.0432206167028073,-0.14271275123632388,7.3099327682030015,0.07175691844903453,0.7166666666666667,0.012196537446836056,0.006709056236586863,19.533333333333335,21.5,1172.0,0.0006243961150257367,0.7,0.005,20,0.012,0,30
p0.70_thr0.005_win20_dd0.012_off0_unmet45,58,1999810.51249175,0.99981051249175,-0.14271275123632376,7.005754593267729,0.06952702328800764,0.6896551724137931,0.01224166185415629,0.008205317175904382,20.879310344827587,21.0,1211.0,0.0005863058526350659,0.7,0.005,20,0.012,0,45
p0.70_thr0.005_win20_dd0.012_off0_unmet60,58,2007976.5654118245,1.0079765654118247,-0.14271275123632376,7.062974798535527,0.06994981419928026,0.7068965517241379,0.012312401080636122,0.008002833567503548,21.275862068965516,21.0,1234.0,0.0005787028060590722,0.7,0.005,20,0.012,0,60
p0.70_thr0.005_win20_dd0.012_off2_unmet20,58,2129218.591363195,1.1292185913631947,-0.14271275123632388,7.912527658395958,0.0760509424986533,0.7586206896551724,0.013333543777633294,0.008790166955928203,17.56896551724138,21.0,1019.0,0.0007589259461263307,0.7,0.005,20,0.012,2,20
p0.70_thr0.005_win20_dd0.012_off2_unmet30,56,2025513.2611565264,1.0255132611565263,-0.14271275123632376,7.185855869727701,0.07085254029014876,0.75,0.012889616810811274,0.007760391349629341,21.392857142857142,24.0,1198.0,0.0006025196505888409,0.7,0.005,20,0.012,2,30
p0.70_thr0.005_win20_dd0.012_off2_unmet45,54,1995196.8214091435,0.9951968214091436,-0.14271275123632376,6.973426079924402,0.06928746337399527,0.7407407407407407,0.013082259844204693,0.010234506259570293,23.203703703703702,24.0,1253.0,0.000563800504059899,0.7,0.005,20,0.012,2,45
p0.70_thr0.005_win20_dd0.012_off2_unmet60,54,2042233.1610628862,1.042233161062886,-0.142712751236324,7.303013585219227,0.07170667223759719,0.7592592592592593,0.013519626609213782,0.011808712109769394,23.90740740740741,24.0,1291.0,0.0005654994863652549,0.7,0.005,20,0.012,2,60
p0.70_thr0.005_win20_dd0.015_off0_unmet20,62,2076656.4050071351,1.0766564050071352,-0.14271275123632376,7.5442200902164425,0.07344547239905208,0.7096774193548387,0.012071784485808808,0.006415416186032891,16.129032258064516,21.0,1000.0,0.0007484506381201461,0.7,0.005,20,0.015,0,20
p0.70_thr0.005_win20_dd0.015_off0_unmet30,60,2096582.9547136188,1.096582954713619,-0.14271275123632388,7.683847064918134,0.07444015184052777,0.7166666666666667,0.012647345072724006,0.006709056236586863,20.233333333333334,23.0,1214.0,0.0006250747152911371,0.7,0.005,20,0.015,0,30
p0.70_thr0.005_win20_dd0.015_off0_unmet45,59,2056353.4188677429,1.0563534188677428,-0.14271275123632388,7.401955394430622,0.0724230979928342,0.6779661016949152,0.012519340960389718,0.0068533964490735235,22.728813559322035,23.0,1341.0,0.0005508136589582351,0.7,0.005,20,0.015,0,45
p0.70_thr0.005_win20_dd0.015_off0_unmet60,59,2064711.2925175347,1.0647112925175346,-0.14271275123632365,7.460519703347582,0.07284506495926424,0.6949152542372882,0.012588201539795743,0.007192336859788762,23.677966101694917,23.0,1397.0,0.0005316420120600922,0.7,0.005,20,0.015,0,60
p0.70_thr0.005_win20_dd0.015_off2_unmet20,58,2129313.073668145,1.1293130736681452,-0.14271275123632388,7.91318970368716,0.07605557338657465,0.7586206896551724,0.013334311598128184,0.008790166955928203,17.603448275862068,21.0,1021.0,0.0007574829311375462,0.7,0.005,20,0.015,2,20
p0.70_thr0.005_win20_dd0.015_off2_unmet30,56,2069966.4658265118,1.069966465826512,-0.14271275123632388,7.497343135475756,0.07310959564503783,0.75,0.0132969776928444,0.00800993895976456,22.035714285714285,24.0,1234.0,0.0006034284852506373,0.7,0.005,20,0.015,2,30
p0.70_thr0.005_win20_dd0.015_off2_unmet45,55,2050899.9662577112,1.050899966257711,-0.14271275123632376,7.3637426029120805,0.07214693184540111,0.7272727272727273,0.013356831377007746,0.011388545751347599,25.29090909090909,24.0,1391.0,0.0005281277683216578,0.7,0.005,20,0.015,2,45
p0.70_thr0.005_win20_dd0.015_off2_unmet60,55,2097488.126792416,1.097488126792416,-0.14271275123632365,7.690189680213243,0.0744851325803173,0.7454545454545455,0.013770263648743983,0.01270564960313344,26.854545454545455,24.0,1477.0,0.000512772173785321,0.7,0.005,20,0.015,2,60
p0.70_thr0.010_win15_dd0.008_off0_unmet20,61,2127756.2545241914,1.1277562545241913,-0.14271275123632376,7.902280943744785,0.07597924489809404,0.6885245901639344,0.012674844606319765,0.008341041243247305,16.16393442622951,20.0,986.0,0.0007841435304112633,0.7,0.01,15,0.008,0,20
p0.70_thr0.010_win15_dd0.008_off0_unmet30,61,2187645.6999226604,1.1876456999226606,-0.14271275123632376,8.321931219418442,0.0788798288584307,0.7213114754098361,0.013142324043149311,0.00956131584796327,18.672131147540984,19.0,1139.0,0.0007038470295277506,0.7,0.01,15,0.008,0,30
p0.70_thr0.010_win15_dd0.008_off0_unmet45,58,2286295.695220617,1.286295695220617,-0.14271275123632365,9.01317986008545,0.08350491037590668,0.6896551724137931,0.014619701600329056,0.013038289250159645,21.051724137931036,19.0,1221.0,0.0006944657598845907,0.7,0.01,15,0.008,0,45
p0.70_thr0.010_win15_dd0.008_off0_unmet60,56,2363672.7395301713,1.363672739530171,-0.14271275123632388,9.555367181395093,0.0870081848442823,0.6964285714285714,0.01577912404633403,0.01322825803491487,22.982142857142858,19.0,1287.0,0.0006865819320860183,0.7,0.01,15,0.008,0,60
p0.70_thr0.010_win15_dd0.008_off2_unmet20,60,2126397.4880535165,1.1263974880535166,-0.14271275123632365,7.892759955193287,0.07591258540590906,0.7,0.012868090766824106,0.010031796144274813,16.866666666666667,21.0,1012.0,0.00076293028261803,0.7,0.01,15,0.008,2,20
p0.70_thr0.010_win15_dd0.008_off2_unmet30,60,2231258.4642693913,1.2312584642693913,-0.14271275123632376,8.62752945061301,0.08094731165489932,0.7333333333333333,0.013692338174020128,0.011236616146100437,20.166666666666668,22.5,1210.0,0.0006789589177200063,0.7,0.01,15,0.008,2,30
p0.70_thr0.010_win15_dd0.008_off2_unmet45,57,2320943.093108049,1.320943093108049,-0.14271275123632376,9.255957030221122,0.0850866160667687,0.7017543859649122,0.015139267080889675,0.01329185401374805,22.789473684210527,22.0,1299.0,0.0006643096409628264,0.7,0.01,15,0.008,2,45
p0.70_thr0.010_win15_dd0.008_off2_unmet60,55,2399492.7386901127,1.3994927386901126,-0.14271275123632365,9.806360865208447,0.0885950046320998,0.7090909090909091,0.016338663225206034,0.01483939970270286,24.818181818181817,22.0,1365.0,0.0006583344156676425,0.7,0.01,15,0.008,2,60
p0.70_thr0.010_win15_dd0.010_off0_unmet20,61,2129756.16742307,1.12975616742307,-0.14271275123632376,7.9162944981157395,0.07607728839078276,0.6885245901639344,0.012690672934147424,0.008341041243247305,16.442622950819672,21.0,1003.0,0.0007718156021764636,0.7,0.01,15,0.01,0,20
p0.70_thr0.010_win15_dd0.010_off0_unmet30,61,2201957.01523244,1.20195701523244,-0.14271275123632376,8.422211784299996,0.07956233440267657,0.7213114754098361,0.013251581249339122,0.00956131584796327,19.475409836065573,21.0,1188.0,0.0006804263099408135,0.7,0.01,15,0.01,0,30
p0.70_thr0.010_win15_dd0.010_off0_unmet45,58,2288555.851696838,1.288555851696838,-0.14271275123632354,9.029016962633344,0.08360874761560533,0.6896551724137931,0.014636836149818465,0.01301704300509765,22.24137931034483,21.0,1290.0,0.0006580903075112178,0.7,0.01,15,0.01,0,45
p0.70_thr0.010_win15_dd0.010_off0_unmet60,56,2365933.098635966,1.3659330986359661,-0.14271275123632388,9.571205703785093,0.08710895811983299,0.6964285714285714,0.015796282531838967,0.013143415811019691,24.214285714285715,21.0,1356.0,0.0006523538508724058,0.7,0.01,15,0.01,0,60
p0.70_thr0.010_win15_dd0.010_off2_unmet20,60,2130538.0654540095,1.1305380654540094,-0.14271275123632376,7.921773322006147,0.0761155974626675,0.7,0.012904183509125219,0.010031796144274813,16.9,21.0,1014.0,0.0007635611543861076,0.7,0.01,15,0.01,2,20
p0.70_thr0.010_win15_dd0.010_off2_unmet30,60,2242837.0874678353,1.2428370874678354,-0.14271275123632388,8.708661816839133,0.08149006945760018,0.7333333333333333,0.013783010158401821,0.011236616146100437,20.416666666666668,23.0,1225.0,0.0006750862118400892,0.7,0.01,15,0.01,2,30
p0.70_thr0.010_win15_dd0.010_off2_unmet45,57,2323680.3212179462,1.3236803212179464,-0.14271275123632376,9.275137012992001,0.08521066403888256,0.7017543859649122,0.01516348890596042,0.013164662056081687,23.333333333333332,23.0,1330.0,0.0006498638102554466,0.7,0.01,15,0.01,2,45
p0.70_thr0.010_win15_dd0.010_off2_unmet60,55,2402245.144483746,1.402245144483746,-0.14271275123632388,9.825647199259098,0.0887160489611869,0.7090909090909091,0.016363167140604644,0.01461791862085109,25.381818181818183,22.0,1396.0,0.0006446806538203835,0.7,0.01,15,0.01,2,60
p0.70_thr0.010_win15_dd0.012_off0_unmet20,61,2121052.180295196,1.1210521802951958,-0.14271275123632388,7.855304943556162,0.0756499770210517,0.6885245901639344,0.012621740848539073,0.008341041243247305,16.524590163934427,21.0,1008.0,0.0007638156664294479,0.7,0.01,15,0.012,0,20
p0.70_thr0.010_win15_dd0.012_off0_unmet30,60,2190731.592186501,1.1907315921865007,-0.14271275123632365,8.343554320627744,0.07902733507165016,0.7166666666666667,0.013389960804667112,0.008207356148518396,20.066666666666666,22.5,1204.0,0.0006672737942525138,0.7,0.01,15,0.012,0,30
p0.70_thr0.010_win15_dd0.012_off0_unmet45,57,2299307.0914187445,1.2993070914187443,-0.14271275123632376,9.104351784706116,0.08410142204424664,0.6842105263157895,0.014983332881305997,0.012911916444237604,22.63157894736842,21.0,1290.0,0.0006620542435925906,0.7,0.01,15,0.012,0,45
p0.70_thr0.010_win15_dd0.012_off0_unmet60,56,2376077.5570993926,1.3760775570993928,-0.14271275123632376,9.642288759612594,0.08756015916292226,0.6964285714285714,0.015877683961758707,0.01301704300509765,24.642857142857142,21.0,1380.0,0.000644311812940933,0.7,0.01,15,0.012,0,60
p0.70_thr0.010_win15_dd0.012_off2_unmet20,58,2154883.2369594416,1.1548832369594417,-0.14271275123632388,8.092361943517039,0.07730208211713463,0.7241379310344828,0.013545390590025784,0.012400880357238037,17.56896551724138,21.0,1019.0,0.0007709839590004863,0.7,0.01,15,0.012,2,20
p0.70_thr0.010_win15_dd0.012_off2_unmet30,56,2171545.896172095,1.1715458961720953,-0.14271275123632388,8.20911856875413,0.07810719449114467,0.75,0.014166629645324457,0.011236616146100437,21.892857142857142,24.0,1226.0,0.0006470891191991595,0.7,0.01,15,0.012,2,30
p0.70_thr0.010_win15_dd0.012_off2_unmet45,53,2293791.2341971784,1.2937912341971782,-0.14271275123632365,9.06570171893567,0.08384891894148194,0.7358490566037735,0.016044961047986896,0.01472866576251255,25.056603773584907,24.0,1328.0,0.0006403485960416457,0.7,0.01,15,0.012,2,45
p0.70_thr0.010_win15_dd0.012_off2_unmet60,52,2416391.5530072446,1.4163915530072444,-0.14271275123632388,9.924772248709463,0.08933620567766898,0.75,0.017403811410423305,0.016211487499597534,27.557692307692307,24.0,1433.0,0.0006315409583684661,0.7,0.01,15,0.012,2,60
p0.70_thr0.010_win15_dd0.015_off0_unmet20,61,2128160.0338896364,1.1281600338896363,-0.14271275123632388,7.905110259008811,0.07599904643229993,0.6885245901639344,0.012677356665761499,0.008341041243247305,16.57377049180328,21.0,1011.0,0.0007649048037699816,0.7,0.01,15,0.015,0,20
p0.70_thr0.010_win15_dd0.015_off0_unmet30,60,2247867.949221938,1.2478679492219378,-0.14271275123632376,8.743913479430743,0.0817251072304197,0.7166666666666667,0.013840184087667443,0.008207356148518396,20.6,23.5,1236.0,0.0006718535964887109,0.7,0.01,15,0.015,0,30
p0.70_thr0.010_win15_dd0.015_off0_unmet45,58,2304516.562679308,1.304516562679308,-0.14271275123632376,9.140854978817602,0.0843393977552871,0.6724137931034483,0.014768758956517233,0.012281748226410687,23.82758620689655,22.5,1382.0,0.0006198176696657015,0.7,0.01,15,0.015,0,45
p0.70_thr0.010_win15_dd0.015_off0_unmet60,57,2380524.3859534566,1.3805243859534566,-0.14271275123632376,9.673448055579778,0.08775739521674297,0.6842105263157895,0.015637009851363487,0.012911916444237604,25.719298245614034,22.0,1466.0,0.0006079874225973524,0.7,0.01,15,0.015,0,60
p0.70_thr0.010_win15_dd0.015_off2_unmet20,58,2154978.858111705,1.154978858111705,-0.14271275123632365,8.093031968805157,0.07730671838945447,0.7241379310344828,0.013546158410520674,0.012400880357238037,17.603448275862068,21.0,1021.0,0.0007695173240060716,0.7,0.01,15,0.015,2,20
p0.70_thr0.010_win15_dd0.015_off2_unmet30,56,2210295.657154614,1.2102956571546142,-0.14271275123632376,8.480641334917838,0.07995815892908276,0.75,0.014501894152066524,0.011236616146100437,22.285714285714285,24.5,1248.0,0.0006507260196440106,0.7,0.01,15,0.015,2,30
p0.70_thr0.010_win15_dd0.015_off2_unmet45,54,2284104.120725454,1.2841041207254538,-0.14271275123632365,8.997823317126409,0.08340413540800418,0.7222222222222222,0.01567167573476378,0.013820291103375078,26.11111111111111,24.0,1410.0,0.0006001918366505277,0.7,0.01,15,0.015,2,45
p0.70_thr0.010_win15_dd0.015_off2_unmet60,53,2403267.7350350088,1.403267735035009,-0.14271275123632376,9.83281257545993,0.08876098818108158,0.7358490566037735,0.016974868537500014,0.01472866576251255,28.754716981132077,24.0,1524.0,0.0005903333546505911,0.7,0.01,15,0.015,2,60
p0.70_thr0.010_win18_dd0.008_off0_unmet20,61,2105122.4224393377,1.105122422439338,-0.142712751236324,7.743683818478979,0.07486380801967263,0.6885245901639344,0.012495913265646584,0.008341041243247305,16.16393442622951,20.0,986.0,0.0007730737415866548,0.7,0.01,18,0.008,0,20
p0.70_thr0.010_win18_dd0.008_off0_unmet30,61,2085624.8494797407,1.085624849479741,-0.14271275123632388,7.607062719168033,0.07389421471603286,0.7213114754098361,0.012333386624550238,0.007922249887250155,18.18032786885246,19.0,1109.0,0.0006783918702412665,0.7,0.01,18,0.008,0,30
p0.70_thr0.010_win18_dd0.008_off0_unmet45,58,2099693.7635932085,1.0996937635932085,-0.14271275123632388,7.705644758905815,0.07459466399548909,0.6896551724137931,0.013094107947956903,0.012243138821429933,19.5,19.0,1131.0,0.0006714927152798412,0.7,0.01,18,0.008,0,45
p0.70_thr0.010_win18_dd0.008_off0_unmet60,56,2148339.1396144293,1.1483391396144293,-0.14271275123632388,8.046506914528244,0.07698434375912155,0.6964285714285714,0.01398172401219996,0.01322825803491487,20.928571428571427,19.0,1172.0,0.0006680687241324213,0.7,0.01,18,0.008,0,60
p0.70_thr0.010_win18_dd0.008_off2_unmet20,60,2103778.1097351923,1.1037781097351922,-0.14271275123632365,7.734264108659797,0.0747972176314744,0.7,0.01268617723713971,0.008355864597429707,16.866666666666667,21.0,1012.0,0.0007521448954825915,0.7,0.01,18,0.008,2,20
p0.70_thr0.010_win18_dd0.008_off2_unmet30,60,2127203.732696188,1.1272037326961883,-0.14271275123632376,7.898409377796988,0.07595214346283496,0.7333333333333333,0.012869918465111067,0.008741782867606712,19.666666666666668,22.0,1180.0,0.0006544026338192068,0.7,0.01,18,0.008,2,30
p0.70_thr0.010_win18_dd0.008_off2_unmet45,57,2131513.324562969,1.131513324562969,-0.14271275123632388,7.928607042893104,0.07616336246573585,0.7017543859649122,0.013586908627598714,0.013164662056081687,21.210526315789473,22.0,1209.0,0.0006405738558917508,0.7,0.01,18,0.008,2,45
p0.70_thr0.010_win18_dd0.008_off2_unmet60,55,2180895.8911855253,1.1808958911855254,-0.14271275123632388,8.274634753765147,0.07855653069540591,0.7090909090909091,0.014508583190451351,0.01483939970270286,22.727272727272727,22.0,1250.0,0.0006383776603798594,0.7,0.01,18,0.008,2,60
p0.70_thr0.010_win18_dd0.010_off0_unmet20,61,2107101.0614293073,1.1071010614293075,-0.14271275123632376,7.757548304818359,0.07496174987347914,0.6885245901639344,0.012511741593474247,0.008341041243247305,16.442622950819672,21.0,1003.0,0.0007609334368912554,0.7,0.01,18,0.01,0,20
p0.70_thr0.010_win18_dd0.010_off0_unmet30,61,2098018.99807922,1.0980189980792199,-0.14271275123632388,7.693909539035971,0.07451150502685322,0.7213114754098361,0.012431516627017997,0.00956131584796327,19.114754098360656,21.0,1166.0,0.0006503623621338747,0.7,0.01,18,0.01,0,30
p0.70_thr0.010_win18_dd0.010_off0_unmet45,58,2102615.291791066,1.102615291791066,-0.14271275123632376,7.726116147569752,0.07473958656679103,0.6896551724137931,0.013116935649692829,0.012266858441096835,20.982758620689655,21.0,1217.0,0.0006251292257043418,0.7,0.01,18,0.01,0,45
p0.70_thr0.010_win18_dd0.010_off0_unmet60,56,2143391.7261023116,1.1433917261023114,-0.14271275123632388,8.011839980640008,0.07674354920341075,0.6964285714285714,0.013938715574126185,0.013143415811019691,22.214285714285715,21.0,1244.0,0.0006274662959413717,0.7,0.01,18,0.01,0,60
p0.70_thr0.010_win18_dd0.010_off2_unmet20,60,2107874.642084276,1.1078746420842758,-0.14271275123632365,7.762968848170424,0.07500001923144572,0.7,0.012722269979440818,0.008355864597429707,16.9,21.0,1014.0,0.0007527970402035987,0.7,0.01,18,0.01,2,20
p0.70_thr0.010_win18_dd0.010_off2_unmet30,60,2136969.426084583,1.1369694260845833,-0.14271275123632376,7.966838395553247,0.07643022100012331,0.7333333333333333,0.012949277792375346,0.010087077014288293,20.05,22.5,1203.0,0.0006458492664526358,0.7,0.01,18,0.01,2,30
p0.70_thr0.010_win18_dd0.010_off2_unmet45,57,2134885.968810537,1.1348859688105368,-0.14271275123632376,7.952239438865793,0.07632839156514115,0.7017543859649122,0.013616923484779947,0.013122169565957697,22.05263157894737,22.0,1257.0,0.0006174738573050572,0.7,0.01,18,0.01,2,45
p0.70_thr0.010_win18_dd0.010_off2_unmet60,55,2176288.234745287,1.1762882347452868,-0.14271275123632376,8.242348525657837,0.07833531669229665,0.7090909090909091,0.014471826238206174,0.01461791862085109,23.345454545454544,22.0,1284.0,0.0006198990989885822,0.7,0.01,18,0.01,2,60
p0.70_thr0.010_win18_dd0.012_off0_unmet20,61,2098489.6622483386,1.0984896622483387,-0.14271275123632376,7.697207521627171,0.07453488148521137,0.6885245901639344,0.012442809507865898,0.008341041243247305,16.524590163934427,21.0,1008.0,0.00075298748013871,0.7,0.01,18,0.012,0,20
p0.70_thr0.010_win18_dd0.012_off0_unmet30,60,2087323.4437841394,1.0873234437841393,-0.14271275123632376,7.618964909334533,0.0739790087382648,0.7166666666666667,0.012556228438640633,0.008207356148518396,19.7,21.5,1182.0,0.0006373720019614534,0.7,0.01,18,0.012,0,30
p0.70_thr0.010_win18_dd0.012_off0_unmet45,57,2112375.9704790404,1.1123759704790404,-0.14271275123632388,7.794510026907207,0.07522245054393784,0.6842105263157895,0.013435784131240535,0.011574361198622263,21.36842105263158,21.0,1218.0,0.0006287682228905669,0.7,0.01,18,0.012,0,45
p0.70_thr0.010_win18_dd0.012_off0_unmet60,56,2152581.989490924,1.152581989490924,-0.14271275123632388,8.076236913002374,0.077190448117187,0.6964285714285714,0.014020117004045925,0.01301704300509765,22.642857142857142,21.0,1268.0,0.0006191849780966655,0.7,0.01,18,0.012,0,60
p0.70_thr0.010_win18_dd0.012_off2_unmet20,58,2131960.8438309506,1.1319608438309507,-0.14271275123632376,7.931742847256104,0.0761852738912403,0.7241379310344828,0.01335720418000744,0.010046619498457216,17.56896551724138,21.0,1019.0,0.0007602726618649966,0.7,0.01,18,0.012,2,20
p0.70_thr0.010_win18_dd0.012_off2_unmet30,56,2069043.3618156256,1.0690433618156256,-0.14271275123632365,7.490874869655864,0.07306317311813593,0.75,0.013273344967438944,0.010087077014288293,21.5,24.0,1204.0,0.0006173648822064625,0.7,0.01,18,0.012,2,30
p0.70_thr0.010_win18_dd0.012_off2_unmet45,53,2107308.5463429117,1.1073085463429115,-0.14271275123632388,7.759002168693911,0.07497201548370835,0.7358490566037735,0.014380616165841026,0.013122169565957697,23.69811320754717,24.0,1256.0,0.0006068253636859668,0.7,0.01,18,0.012,2,45
p0.70_thr0.010_win18_dd0.012_off2_unmet60,52,2189104.0218868647,1.1891040218868647,-0.142712751236324,8.332149801511274,0.07894956031431777,0.75,0.015403354686732616,0.016211487499597534,25.403846153846153,24.0,1321.0,0.0006063394729069614,0.7,0.01,18,0.012,2,60
p0.70_thr0.010_win18_dd0.015_off0_unmet20,61,2105521.906635004,1.105521906635004,-0.14271275123632388,7.746483037134678,0.07488358902619452,0.6885245901639344,0.012498425325088321,0.008341041243247305,16.57377049180328,21.0,1011.0,0.0007541087485958335,0.7,0.01,18,0.015,0,20
p0.70_thr0.010_win18_dd0.015_off0_unmet30,60,2141837.605512232,1.1418376055122321,-0.14271275123632388,8.000950129686846,0.07666780531928419,0.7166666666666667,0.01300703606452858,0.008207356148518396,20.4,23.5,1224.0,0.0006375998070847343,0.7,0.01,18,0.015,0,30
p0.70_thr0.010_win18_dd0.015_off0_unmet45,58,2122485.137146891,1.122485137146891,-0.142712751236324,7.865345790216889,0.07572043500371706,0.6724137931034483,0.013291418722622654,0.011608665350047821,23.017241379310345,22.5,1335.0,0.0005774548958143176,0.7,0.01,18,0.015,0,45
p0.70_thr0.010_win18_dd0.015_off0_unmet60,57,2160526.7305788975,1.1605267305788973,-0.14271275123632376,8.131906368038091,0.07757539412578307,0.6842105263157895,0.013844019218602182,0.012911916444237604,24.263157894736842,22.0,1383.0,0.0005705777985974869,0.7,0.01,18,0.015,0,60
p0.70_thr0.010_win18_dd0.015_off2_unmet20,58,2132055.447821074,1.1320554478210743,-0.14271275123632376,7.932405745205334,0.07618990535726944,0.7241379310344828,0.01335797200050233,0.010046619498457216,17.603448275862068,21.0,1021.0,0.0007588270088434232,0.7,0.01,18,0.015,2,20
p0.70_thr0.010_win18_dd0.015_off2_unmet30,56,2106037.57192799,1.10603757192799,-0.14271275123632388,7.750096346306555,0.07490911788844112,0.75,0.013609235555846312,0.010087077014288293,22.071428571428573,24.0,1236.0,0.0006165996691969203,0.7,0.01,18,0.015,2,30
p0.70_thr0.010_win18_dd0.015_off2_unmet45,54,2103685.053276129,1.1036850532761289,-0.14271275123632376,7.733612054388137,0.07479260666773246,0.7222222222222222,0.014084902890951085,0.012281748226410687,25.24074074074074,24.0,1363.0,0.0005580225650120018,0.7,0.01,18,0.015,2,45
p0.70_thr0.010_win18_dd0.015_off2_unmet60,53,2181168.2387791593,1.181168238779159,-0.14271275123632365,8.276543115780987,0.07856959291389942,0.7358490566037735,0.015046557856983146,0.01472866576251255,27.18867924528302,24.0,1441.0,0.0005534126068147861,0.7,0.01,18,0.015,2,60
p0.70_thr0.010_win20_dd0.008_off0_unmet20,61,2105573.9097506073,1.1055739097506074,-0.142712751236324,7.74684742724805,0.07488616378230617,0.6885245901639344,0.01249945850695737,0.00837068795161211,16.16393442622951,20.0,986.0,0.0007732930719314397,0.7,0.01,20,0.008,0,20
p0.70_thr0.010_win20_dd0.008_off0_unmet30,61,2091430.6875931995,1.0914306875931996,-0.14271275123632365,7.647744704927288,0.07418378560922734,0.7213114754098361,0.012379219084990983,0.007922249887250155,18.0327868852459,19.0,1100.0,0.000686483967440409,0.7,0.01,20,0.008,0,30
p0.70_thr0.010_win20_dd0.008_off0_unmet45,58,2063021.9140955342,1.0630219140955344,-0.14271275123632388,7.4486820896279475,0.0727598972391863,0.6896551724137931,0.01278544639267697,0.009748305542936209,19.086206896551722,19.0,1107.0,0.0006698788534555233,0.7,0.01,20,0.008,0,45
p0.70_thr0.010_win20_dd0.008_off0_unmet60,56,2093779.6484074267,1.0937796484074265,-0.14271275123632376,7.664204066784424,0.07430073572765661,0.6964285714285714,0.013513091007261153,0.013038289250159645,20.232142857142858,19.0,1133.0,0.0006679021150985213,0.7,0.01,20,0.008,0,60
p0.70_thr0.010_win20_dd0.008_off2_unmet20,60,2104229.3087306283,1.1042293087306283,-0.14271275123632388,7.73742569717607,0.07481957200911493,0.7,0.012689781565805672,0.008463994457408646,16.866666666666667,21.0,1012.0,0.0007523585908580439,0.7,0.01,20,0.008,2,20
p0.70_thr0.010_win20_dd0.008_off2_unmet30,60,2132143.832232999,1.132143832232999,-0.142712751236324,7.933025062057944,0.07619423216777865,0.7333333333333333,0.012908791606736322,0.008741782867606712,19.6,22.0,1176.0,0.0006586118166702205,0.7,0.01,20,0.008,2,30
