symbol,policy_name,signal_date,entry_date,trigger_date,exit_date,signal_index,entry_index,trigger_index,exit_index,entry_price,exit_price,exit_reason,trade_return,entry_capital,exit_capital,hold_trading_days,hold_calendar_days
159937.SZ,time_or_fail_to_rebound,2022-08-22,2022-08-23,,2022-09-14,1612,1613,,1628,3.759000062942505,3.775000095367432,time_exit,0.004256459738498197,1111186.9184916806,1115916.6408721863,15,22
159937.SZ,time_or_fail_to_rebound,2022-09-15,2022-09-16,,2022-10-14,1629,1630,,1645,3.732000112533569,3.809999942779541,time_exit,0.020900275427113923,1115916.6408721863,1139239.6060201149,15,28
159937.SZ,time_or_fail_to_rebound,2022-10-14,2022-10-17,2022-10-21,2022-10-24,1645,1646,1650.0,1651,3.7909998893737793,3.809999942779541,fail_to_rebound,0.005011884452705839,1139239.6060201149,1144949.3432894337,15,7
159937.SZ,time_or_fail_to_rebound,2022-11-03,2022-11-04,,2022-11-25,1659,1660,,1675,3.799999952316284,3.9570000171661377,time_exit,0.041315807057880294,1144949.3432894337,1192253.8494478269,15,21
159937.SZ,time_or_fail_to_rebound,2023-02-03,2023-02-06,2023-02-10,2023-02-13,1719,1720,1724.0,1725,4.026999950408936,3.996999979019165,fail_to_rebound,-0.007449707414753037,1192253.8494478269,1183371.9071053276,15,7
159937.SZ,time_or_fail_to_rebound,2023-02-15,2023-02-16,,2023-03-09,1727,1728,,1743,4.001999855041504,4.027999877929688,time_exit,0.006496757578696721,1183371.9071053276,1191059.9875112309,15,21
159937.SZ,time_or_fail_to_rebound,2023-05-18,2023-05-19,,2023-06-09,1789,1790,,1805,4.329999923706055,4.361000061035156,time_exit,0.007159385190604883,1191059.9875112309,1199587.244746941,15,21
159937.SZ,time_or_fail_to_rebound,2023-09-27,2023-09-28,2023-10-12,2023-10-13,1881,1882,1886.0,1887,4.485000133514404,4.375999927520752,fail_to_rebound,-0.024303278204863887,1199587.244746941,1170433.34220685,15,15
159937.SZ,time_or_fail_to_rebound,2023-11-10,2023-11-13,,2023-12-04,1907,1908,,1923,4.527999877929688,4.665999889373779,time_exit,0.030477035151155407,1170433.34220685,1206104.6803193723,15,21
159937.SZ,time_or_fail_to_rebound,2024-06-13,2024-06-14,,2024-07-05,2048,2049,,2064,5.254000186920166,5.363999843597412,time_exit,0.02093636329726256,1206104.6803193723,1231356.1260810674,15,21
159937.SZ,time_or_fail_to_rebound,2024-11-06,2024-11-07,2024-11-13,2024-11-14,2145,2146,2150.0,2151,5.861000061035156,5.715000152587891,fail_to_rebound,-0.02491040896209773,1231356.1260810674,1200682.5414024035,15,7
159937.SZ,time_or_fail_to_rebound,2024-11-14,2024-11-15,,2024-12-06,2151,2152,,2167,5.703999996185303,5.855000019073486,time_exit,0.026472654801747764,1200682.5414024035,1232467.7958474346,15,21
159937.SZ,time_or_fail_to_rebound,2024-12-19,2024-12-20,,2025-01-13,2176,2177,,2192,5.86899995803833,6.098999977111816,time_exit,0.03918896246684622,1232467.7958474346,1280766.9300404964,15,24
159937.SZ,time_or_fail_to_rebound,2025-02-28,2025-03-03,,2025-03-24,2220,2221,,2236,6.438000202178955,6.763999938964844,time_exit,0.05063680126564041,1280766.9300404964,1345620.8705445614,15,21
159937.SZ,time_or_fail_to_rebound,2025-04-07,2025-04-08,,2025-04-29,2245,2246,,2261,6.863999843597412,7.545000076293945,time_exit,0.0992133228749641,1345620.8705445614,1479124.3884411892,15,21
159937.SZ,time_or_fail_to_rebound,2025-05-12,2025-05-13,2025-05-19,2025-05-20,2267,2268,2272.0,2273,7.271999835968018,7.203000068664551,fail_to_rebound,-0.009488417059938192,1479124.3884411892,1465089.8393601333,15,7
159937.SZ,time_or_fail_to_rebound,2025-06-27,2025-06-30,,2025-07-21,2300,2301,,2316,7.275000095367432,7.403999805450439,time_exit,0.017731918679307235,1465089.8393601333,1491068.6932495465,15,21
159937.SZ,time_or_fail_to_rebound,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,8.652999877929688,8.868000030517578,time_exit,0.024846891901185497,1491068.6932495465,1528117.11588796,15,21
159937.SZ,time_or_fail_to_rebound,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.3149995803833,10.98900032043457,time_exit,0.06534180974016324,1528117.11588796,1627967.053734998,15,29
159937.SZ,time_or_fail_to_rebound,2026-03-17,2026-03-18,2026-03-24,2026-03-25,2472,2473,2477.0,2478,10.612000465393066,9.661999702453612,fail_to_rebound,-0.08952136461334648,1627967.053734998,1482229.2215390718,15,7
159937.SZ,time_or_fail_to_rebound,2026-03-25,2026-03-26,,2026-04-17,2478,2479,,2494,9.612000465393066,9.980999946594238,time_exit,0.038389457275799455,1482229.2215390718,1539131.1969122875,15,22
159934.SZ,hold_15d_baseline,2021-01-08,2021-01-11,,2021-02-01,1219,1220,,1235,3.9024269580841056,3.956217050552368,time_exit,0.013783753814234245,1000000.0,1013783.7538142343,15,21
159934.SZ,hold_15d_baseline,2021-02-04,2021-02-05,,2021-03-05,1238,1239,,1254,3.8528549671173096,3.6334750652313232,time_exit,-0.05693956916580367,1013783.7538142343,956059.3436447605,15,28
159934.SZ,hold_15d_baseline,2021-03-08,2021-03-09,,2021-03-30,1255,1256,,1271,3.64824104309082,3.721015930175781,time_exit,0.019947938259941678,956059.3436447605,975130.7564046266,15,21
159934.SZ,hold_15d_baseline,2021-03-30,2021-03-31,,2021-04-22,1271,1272,,1287,3.660897970199585,3.8549649715423584,time_exit,0.05301076482396283,975130.7564046266,1026823.1836050053,15,22
159934.SZ,hold_15d_baseline,2021-06-17,2021-06-18,,2021-07-09,1323,1324,,1339,3.790627002716065,3.851799964904785,time_exit,0.016137953469145927,1026823.1836050053,1043394.0083630631,15,21
159934.SZ,hold_15d_baseline,2021-08-06,2021-08-09,,2021-08-30,1359,1360,,1375,3.744220018386841,3.87394905090332,time_exit,0.03464781232924752,1043394.0083630631,1079545.3281502877,15,21
159934.SZ,hold_15d_baseline,2021-09-16,2021-09-17,,2021-10-19,1388,1389,,1404,3.744220018386841,3.746329069137573,time_exit,0.0005632817356819864,1079545.3281502877,1080153.4163164757,15,32
159934.SZ,hold_15d_baseline,2021-11-23,2021-11-24,,2021-12-15,1429,1430,,1445,3.773751974105835,3.7283990383148193,time_exit,-0.01201799591022712,1080153.4163164757,1067172.1369767664,15,21
159934.SZ,hold_15d_baseline,2022-01-28,2022-02-07,,2022-02-28,1476,1477,,1492,3.781135082244873,3.9804749488830566,time_exit,0.052719583485453025,1067172.1369767664,1123433.0075454623,15,21
159934.SZ,hold_15d_baseline,2022-03-16,2022-03-17,,2022-04-11,1504,1505,,1520,4.001568794250488,4.057468891143799,time_exit,0.013969545387706006,1123433.0075454623,1139126.8559344157,15,25
159934.SZ,hold_15d_baseline,2022-04-25,2022-04-26,,2022-05-20,1530,1531,,1546,4.078563213348389,4.041647911071777,time_exit,-0.009051055566772659,1139126.8559344157,1128816.5554637504,15,24
159934.SZ,hold_15d_baseline,2022-06-14,2022-06-15,,2022-07-06,1562,1563,,1578,4.0089521408081055,3.912974119186402,time_exit,-0.023940924773014793,1128816.5554637504,1101791.6432268592,15,21
159934.SZ,hold_15d_baseline,2022-07-06,2022-07-07,,2022-07-28,1578,1579,,1594,3.83597993850708,3.8549649715423584,time_exit,0.004949200292915679,1101791.6432268592,1107244.6307502496,15,21
159934.SZ,hold_15d_baseline,2022-08-22,2022-08-23,,2022-09-14,1611,1612,,1627,3.9256300926208496,3.935122966766357,time_exit,0.0024181784634653702,1107244.6307502496,1109922.1458701175,15,22
159934.SZ,hold_15d_baseline,2022-09-15,2022-09-16,,2022-10-14,1628,1629,,1644,3.899261951446533,3.96570897102356,time_exit,0.017040922206413178,1109922.1458701175,1128836.2428130654,15,28
159934.SZ,hold_15d_baseline,2022-10-14,2022-10-17,,2022-11-07,1644,1645,,1660,3.972037076950073,4.0057878494262695,time_exit,0.008497094015575524,1128836.2428130654,1138428.0704964371,15,21
159934.SZ,hold_15d_baseline,2023-02-03,2023-02-06,,2023-02-27,1718,1719,,1734,4.201963901519775,4.192471981048584,time_exit,-0.0022589248012716556,1138428.0704964371,1135856.447093529,15,21
159934.SZ,hold_15d_baseline,2023-05-18,2023-05-19,,2023-06-09,1788,1789,,1804,4.505721092224121,4.555292129516602,time_exit,0.011001798885871716,1135856.447093529,1148352.9112876728,15,21
159934.SZ,hold_15d_baseline,2023-09-27,2023-09-28,,2023-10-27,1880,1881,,1896,4.65232515335083,4.786273002624512,time_exit,0.02879159234543316,1148352.9112876728,1181415.8201781588,15,29
159934.SZ,hold_15d_baseline,2023-11-10,2023-11-13,,2023-12-04,1906,1907,,1922,4.724046230316162,4.867486000061035,time_exit,0.030363752332557725,1181415.8201781588,1217288.037543814,15,21
159934.SZ,hold_15d_baseline,2024-06-13,2024-06-14,,2024-07-05,2047,2048,,2063,5.4802727699279785,5.599454879760742,time_exit,0.021747477696138384,1217288.037543814,1243760.981990074,15,21
159934.SZ,hold_15d_baseline,2024-11-06,2024-11-07,,2024-11-28,2144,2145,,2160,6.122591018676758,6.094113826751709,time_exit,-0.004651166775337501,1243760.981990074,1237976.0422341807,15,21
159934.SZ,hold_15d_baseline,2024-12-19,2024-12-20,,2025-01-13,2175,2176,,2191,6.132082939147949,6.379940032958984,time_exit,0.0404197229996166,1237976.0422341807,1288014.690941448,15,24
159934.SZ,hold_15d_baseline,2025-02-28,2025-03-03,,2025-03-24,2219,2220,,2235,6.735377788543701,7.068665981292725,time_exit,0.04948322176016884,1288014.690941448,1351749.8075236592,15,21
159934.SZ,hold_15d_baseline,2025-04-07,2025-04-08,,2025-04-29,2244,2245,,2260,7.177300930023193,7.891339778900146,time_exit,0.09948570581596683,1351749.8075236592,1486229.5912117478,15,21
159934.SZ,hold_15d_baseline,2025-05-12,2025-05-13,,2025-06-04,2266,2267,,2282,7.602348804473877,7.823838233947754,time_exit,0.029134341921214224,1486229.5912117478,1529529.9122955373,15,22
159934.SZ,hold_15d_baseline,2025-06-27,2025-06-30,,2025-07-21,2299,2300,,2315,7.631881237030029,7.760556221008301,time_exit,0.016860192131127327,1529529.9122955373,1555318.0804871463,15,21
159934.SZ,hold_15d_baseline,2025-10-28,2025-10-29,,2025-11-19,2380,2381,,2396,9.05799961090088,9.282999992370604,time_exit,0.02483996369341246,1555318.0804871463,1593952.125138155,15,21
159934.SZ,hold_15d_baseline,2026-02-02,2026-02-03,,2026-03-04,2447,2448,,2463,10.80500030517578,11.51099967956543,time_exit,0.06534006056912967,1593952.125138155,1698101.0535389748,15,29
159934.SZ,hold_15d_baseline,2026-03-17,2026-03-18,,2026-04-09,2472,2473,,2488,11.104999542236328,10.355999946594238,time_exit,-0.06744706227077035,1698101.0535389748,1583569.1260388708,15,22
159934.SZ,time_or_break_ma10,2021-01-08,2021-01-11,2021-01-11,2021-01-12,1219,1220,1220.0,1221,3.9024269580841056,3.944614887237549,break_ma10,0.010810690272126333,1000000.0,1010810.6902721263,15,1
159934.SZ,time_or_break_ma10,2021-01-12,2021-01-13,2021-01-13,2021-01-14,1221,1222,1222.0,1223,3.984694004058838,3.968873023986816,break_ma10,-0.003970437894580292,1010810.6902721263,1006797.329203223,15,1
159934.SZ,time_or_break_ma10,2021-01-14,2021-01-15,2021-01-15,2021-01-18,1223,1224,1224.0,1225,3.968873023986816,3.9224660396575928,break_ma10,-0.011692735960246559,1006797.329203223,995025.1138673683,15,3
159934.SZ,time_or_break_ma10,2021-02-04,2021-02-05,2021-02-05,2021-02-08,1238,1239,1239.0,1240,3.8528549671173096,3.877113103866577,break_ma10,0.006296145833752265,995025.1138673683,1001289.9370925232,15,3
159934.SZ,time_or_break_ma10,2021-02-18,2021-02-19,2021-02-19,2021-02-22,1243,1244,1244.0,1245,3.788517951965332,3.834924936294556,break_ma10,0.012249376911398713,1001289.9370925232,1013555.1149295602,15,3
159934.SZ,time_or_break_ma10,2021-02-26,2021-03-01,2021-03-01,2021-03-02,1249,1250,1250.0,1251,3.744220018386841,3.737891912460327,break_ma10,-0.0016900999127823502,1013555.1149295602,1011842.1055182177,15,1
159934.SZ,time_or_break_ma10,2021-03-02,2021-03-03,2021-03-03,2021-03-04,1251,1252,1252.0,1253,3.716798067092896,3.6798830032348633,break_ma10,-0.00993195303905925,1011842.1055182177,1001792.5372432679,15,1
159934.SZ,time_or_break_ma10,2021-03-04,2021-03-05,2021-03-05,2021-03-08,1253,1254,1254.0,1255,3.6334750652313232,3.681992053985596,break_ma10,0.013352778781539287,1001792.5372432679,1015169.2513780742,15,3
159934.SZ,time_or_break_ma10,2021-03-08,2021-03-09,2021-03-09,2021-03-10,1255,1256,1256.0,1257,3.64824104309082,3.708359956741333,break_ma10,0.016478876516223817,1015169.2513780742,1031898.1001146008,15,1
159934.SZ,time_or_break_ma10,2021-03-30,2021-03-31,2021-03-31,2021-04-01,1271,1272,1272.0,1273,3.660897970199585,3.697813034057617,break_ma10,0.010083609037598862,1031898.1001146008,1042303.3571227975,15,1
159934.SZ,time_or_break_ma10,2021-06-17,2021-06-18,2021-06-18,2021-06-21,1323,1324,1324.0,1325,3.790627002716065,3.781135082244873,break_ma10,-0.002504050244033662,1042303.3571227975,1039693.3771470371,15,3
159934.SZ,time_or_break_ma10,2021-06-21,2021-06-22,2021-06-22,2021-06-23,1325,1326,1326.0,1327,3.809612035751343,3.809612035751343,break_ma10,0.0,1039693.3771470371,1039693.3771470371,15,1
159934.SZ,time_or_break_ma10,2021-06-23,2021-06-24,2021-06-24,2021-06-25,1327,1328,1328.0,1329,3.8053929805755615,3.787462949752808,break_ma10,-0.0047117422337920045,1039693.3771470371,1034794.6099517395,15,1
159934.SZ,time_or_break_ma10,2021-08-06,2021-08-09,2021-08-09,2021-08-10,1359,1360,1360.0,1361,3.744220018386841,3.718907117843628,break_ma10,-0.006760527003997652,1034794.6099517395,1027798.8530475696,15,1
159934.SZ,time_or_break_ma10,2021-08-10,2021-08-11,2021-08-11,2021-08-12,1361,1362,1362.0,1363,3.708359956741333,3.7357819080352783,break_ma10,0.007394630406386327,1027798.8530475696,1035399.0456979641,15,1
159934.SZ,time_or_break_ma10,2021-08-12,2021-08-13,2021-08-13,2021-08-16,1363,1364,1364.0,1365,3.7516028881073,3.8022289276123047,break_ma10,0.013494509151139367,1035399.0456979641,1049371.2475952164,15,3
159934.SZ,time_or_break_ma10,2021-09-16,2021-09-17,2021-09-17,2021-09-22,1388,1389,1389.0,1390,3.744220018386841,3.7969560623168954,break_ma10,0.014084654125847917,1049371.2475952164,1064151.2786672045,15,5
159934.SZ,time_or_break_ma10,2021-09-28,2021-09-29,2021-09-29,2021-09-30,1394,1395,1395.0,1396,3.7220709323883057,3.7104690074920654,break_ma10,-0.0031170617398190714,1064151.2786672045,1060834.2534310916,15,1
159934.SZ,time_or_break_ma10,2021-11-23,2021-11-24,2021-11-24,2021-11-25,1429,1430,1430.0,1431,3.773751974105835,3.776916027069092,break_ma10,0.0008384369150298276,1060834.2534310916,1061723.6960298964,15,1
159934.SZ,time_or_break_ma10,2021-11-26,2021-11-29,2021-11-29,2021-11-30,1432,1433,1433.0,1434,3.786407947540283,3.7579309940338135,break_ma10,-0.007520836080266768,1061723.6960298964,1053738.6461495205,15,1
159934.SZ,time_or_break_ma10,2022-01-28,2022-02-07,2022-02-07,2022-02-08,1476,1477,1477.0,1478,3.781135082244873,3.8075029850006095,break_ma10,0.006973541590606702,1053738.6461495205,1061086.9364240738,15,1
159934.SZ,time_or_break_ma10,2022-03-16,2022-03-17,2022-03-17,2022-03-18,1504,1505,1505.0,1506,4.001568794250488,4.034265041351318,break_ma10,0.008170857176767354,1061086.9364240738,1069756.9262337284,15,1
159934.SZ,time_or_break_ma10,2022-04-25,2022-04-26,2022-04-26,2022-04-27,1530,1531,1531.0,1532,4.078563213348389,4.07328987121582,break_ma10,-0.001292941130668246,1069756.9262337284,1068373.7935039836,15,1
159934.SZ,time_or_break_ma10,2022-04-27,2022-04-28,2022-04-28,2022-04-29,1532,1533,1533.0,1534,4.047976016998291,4.112314224243164,break_ma10,0.015893920066399447,1068373.7935039836,1085354.441178972,15,1
159934.SZ,time_or_break_ma10,2022-05-12,2022-05-13,2022-05-13,2022-05-16,1540,1541,1541.0,1542,4.05535888671875,4.041647911071777,break_ma10,-0.0033809524705387117,1085354.441178972,1081684.9093996577,15,3
159934.SZ,time_or_break_ma10,2022-05-16,2022-05-17,2022-05-17,2022-05-18,1542,1543,1543.0,1544,4.045866966247559,4.036375045776367,break_ma10,-0.002346078244879868,1081684.9093996577,1079147.1919659004,15,1
159934.SZ,time_or_break_ma10,2022-06-14,2022-06-15,2022-06-15,2022-06-16,1562,1563,1563.0,1564,4.0089521408081055,4.014225959777832,break_ma10,0.0013155105834372627,1079147.1919659004,1080566.8215180181,15,1
159934.SZ,time_or_break_ma10,2022-07-05,2022-07-06,2022-07-06,2022-07-07,1577,1578,1578.0,1579,3.912974119186402,3.83597993850708,break_ma10,-0.01967663938838693,1080566.8215180181,1059304.8978359527,15,1
159934.SZ,time_or_break_ma10,2022-07-07,2022-07-08,2022-07-08,2022-07-11,1579,1580,1580.0,1581,3.840198993682861,3.839143991470337,break_ma10,-0.0002747259228648158,1059304.8978359527,1059013.8793202995,15,3
159934.SZ,time_or_break_ma10,2022-07-11,2022-07-12,2022-07-12,2022-07-13,1581,1582,1582.0,1583,3.8222689628601074,3.82437801361084,break_ma10,0.0005517797860969953,1059013.8793202995,1059598.2217721045,15,1
159934.SZ,time_or_break_ma10,2022-07-15,2022-07-18,2022-07-18,2022-07-19,1585,1586,1586.0,1587,3.798010110855103,3.789572954177856,break_ma10,-0.0022214676714874537,1059598.2217721045,1057244.3585776722,15,1
159934.SZ,time_or_break_ma10,2022-07-20,2022-07-21,2022-07-21,2022-07-22,1588,1589,1589.0,1590,3.771641969680786,3.8075029850006095,break_ma10,0.009508064553343187,1057244.3585776722,1067296.7061876867,15,1
159934.SZ,time_or_break_ma10,2022-08-22,2022-08-23,2022-08-23,2022-08-24,1611,1612,1612.0,1613,3.9256300926208496,3.9403960704803462,break_ma10,0.003761428741656747,1067296.7061876867,1071311.2666942165,15,1
159934.SZ,time_or_break_ma10,2022-08-31,2022-09-01,2022-09-01,2022-09-02,1618,1619,1619.0,1620,3.907700061798096,3.895044088363648,break_ma10,-0.0032387269325436785,1071311.2666942165,1067841.5820416366,15,1
159934.SZ,time_or_break_ma10,2022-09-06,2022-09-07,2022-09-07,2022-09-08,1622,1623,1623.0,1624,3.923521041870117,3.949887990951538,break_ma10,0.0067202262457737305,1067841.5820416366,1075017.7190676013,15,1
159934.SZ,time_or_break_ma10,2022-09-15,2022-09-16,2022-09-16,2022-09-19,1628,1629,1629.0,1630,3.899261951446533,3.904536008834839,break_ma10,0.0013525783735430785,1075017.7190676013,1076471.7647855878,15,3
159934.SZ,time_or_break_ma10,2022-09-19,2022-09-20,2022-09-20,2022-09-21,1630,1631,1631.0,1632,3.924575090408325,3.912974119186402,break_ma10,-0.0029559814641529902,1076471.7647855878,1073289.7342021975,15,1
159934.SZ,time_or_break_ma10,2022-09-26,2022-09-27,2022-09-27,2022-09-28,1635,1636,1636.0,1637,3.9024269580841056,3.911919116973877,break_ma10,0.0024323732363800143,1073289.7342021975,1075900.3754265523,15,1
159934.SZ,time_or_break_ma10,2022-10-14,2022-10-17,2022-10-19,2022-10-20,1644,1645,1647.0,1648,3.972037076950073,3.94883394241333,break_ma10,-0.0058416208326431684,1075900.3754265523,1069615.3733796119,15,3
159934.SZ,time_or_break_ma10,2022-10-20,2022-10-21,2022-10-21,2022-10-24,1648,1649,1649.0,1650,3.9477789402008057,3.9857490062713614,break_ma10,0.009618083141358591,1069615.3733796119,1079903.0229700522,15,3
159934.SZ,time_or_break_ma10,2022-11-03,2022-11-04,2022-11-04,2022-11-07,1658,1659,1659.0,1660,3.9762558937072754,4.0057878494262695,break_ma10,0.007427076251739884,1079903.0229700522,1087923.5450661352,15,3
159934.SZ,time_or_break_ma10,2023-02-03,2023-02-06,2023-02-06,2023-02-07,1718,1719,1719.0,1720,4.201963901519775,4.191417217254639,break_ma10,-0.0025099416635450122,1087923.5450661352,1085192.920433622,15,1
159934.SZ,time_or_break_ma10,2023-02-07,2023-02-08,2023-02-08,2023-02-09,1720,1721,1721.0,1722,4.189308166503906,4.188252925872803,break_ma10,-0.00025188899674200016,1085192.920433622,1084919.5722776225,15,1
159934.SZ,time_or_break_ma10,2023-02-09,2023-02-10,2023-02-10,2023-02-13,1722,1723,1723.0,1724,4.1766510009765625,4.1766510009765625,break_ma10,0.0,1084919.5722776225,1084919.5722776225,15,3
159934.SZ,time_or_break_ma10,2023-02-15,2023-02-16,2023-02-16,2023-02-17,1726,1727,1727.0,1728,4.17454195022583,4.177705764770508,break_ma10,0.0007578830401995251,1084919.5722776225,1085741.8144214323,15,1
159934.SZ,time_or_break_ma10,2023-05-18,2023-05-19,2023-05-19,2023-05-22,1788,1789,1789.0,1790,4.505721092224121,4.543690204620361,break_ma10,0.00842686700287909,1085741.8144214323,1094891.2162910264,15,3
159934.SZ,time_or_break_ma10,2023-09-27,2023-09-28,2023-09-28,2023-10-09,1880,1881,1881.0,1882,4.65232515335083,4.611192226409912,break_ma10,-0.008841369763523899,1094891.2162910264,1085210.878196963,15,11
159934.SZ,time_or_break_ma10,2023-11-10,2023-11-13,2023-11-13,2023-11-14,1906,1907,1907.0,1908,4.724046230316162,4.747249126434326,break_ma10,0.004911657292695715,1085210.878196963,1090541.062120972,15,1
159934.SZ,time_or_break_ma10,2024-06-13,2024-06-14,2024-06-14,2024-06-17,2047,2048,2048.0,2049,5.4802727699279785,5.533008098602295,break_ma10,0.009622756181716374,1090541.062120972,1101035.072867912,15,3
159934.SZ,time_or_break_ma10,2024-11-06,2024-11-07,2024-11-07,2024-11-08,2144,2145,2145.0,2146,6.122591018676758,6.170053005218506,break_ma10,0.007751944625562501,1101035.072867912,1109570.2357835863,15,1
159934.SZ,time_or_break_ma10,2024-11-11,2024-11-12,2024-11-12,2024-11-13,2147,2148,2148.0,2149,6.077239036560059,6.059308052062988,break_ma10,-0.0029505149277820886,1109570.2357835863,1106296.432239484,15,1
159934.SZ,time_or_break_ma10,2024-11-13,2024-11-14,2024-11-14,2024-11-15,2149,2150,2150.0,2151,5.977040767669678,5.95700216293335,break_ma10,-0.0033525962955981425,1106296.432239484,1102587.4669189246,15,1
159934.SZ,time_or_break_ma10,2024-11-15,2024-11-18,2024-11-18,2024-11-19,2151,2152,2152.0,2153,5.998135089874268,6.0709099769592285,break_ma10,0.012132918981404117,1102587.4669189246,1115965.0713249636,15,1
159934.SZ,time_or_break_ma10,2024-12-19,2024-12-20,2024-12-20,2024-12-23,2175,2176,2176.0,2177,6.132082939147949,6.178491115570068,break_ma10,0.00756809340034259,1115965.0713249636,1124410.799216271,15,3
159934.SZ,time_or_break_ma10,2025-02-28,2025-03-03,2025-03-03,2025-03-04,2219,2220,2220.0,2221,6.735377788543701,6.783894062042236,break_ma10,0.007203200031490109,1124410.799216271,1132510.1551205933,15,1
159934.SZ,time_or_break_ma10,2025-04-07,2025-04-08,2025-04-08,2025-04-09,2244,2245,2245.0,2246,7.177300930023193,7.187848091125488,break_ma10,0.0014695163551210477,1132510.1551205933,1134174.3973158835,15,1
159934.SZ,time_or_break_ma10,2025-05-12,2025-05-13,2025-05-13,2025-05-14,2266,2267,2267.0,2268,7.602348804473877,7.626607894897461,break_ma10,0.003190999393412275,1134174.3973158835,1137793.5471297423,15,1
159934.SZ,time_or_break_ma10,2025-05-14,2025-05-15,2025-05-15,2025-05-16,2268,2269,2269.0,2270,7.4800028800964355,7.502151966094971,break_ma10,0.002961106613671438,1137793.5471297423,1141162.675127141,15,1
159934.SZ,time_or_break_ma10,2025-05-16,2025-05-19,2025-05-19,2025-05-20,2270,2271,2271.0,2272,7.5306291580200195,7.533792972564697,break_ma10,0.000420126191090997,1141162.675127141,1141642.1074552573,15,1
159934.SZ,time_or_break_ma10,2025-06-27,2025-06-30,2025-06-30,2025-07-01,2299,2300,2300.0,2301,7.631881237030029,7.686726093292236,break_ma10,0.007186282720975656,1141642.1074552573,1149846.2704056012,15,1
159934.SZ,time_or_break_ma10,2025-10-28,2025-10-29,2025-10-29,2025-10-30,2380,2381,2381.0,2382,9.05799961090088,9.024999618530272,break_ma10,-0.003643187656013458,1149846.2704056012,1145657.1646669465,15,1
159934.SZ,time_or_break_ma10,2025-10-30,2025-10-31,2025-10-31,2025-11-03,2382,2383,2383.0,2384,9.21500015258789,9.140000343322754,break_ma10,-0.008138883127861263,1145657.1646669465,1136332.7948991254,15,3
159934.SZ,time_or_break_ma10,2026-02-02,2026-02-03,2026-02-03,2026-02-04,2447,2448,2448.0,2449,10.80500030517578,11.30500030517578,break_ma10,0.046274871437115284,1136332.7948991254,1188916.4488928602,15,1
159934.SZ,time_or_break_ma10,2026-03-17,2026-03-18,2026-03-18,2026-03-19,2472,2473,2473.0,2474,11.104999542236328,10.755999565124512,break_ma10,-0.03142728424116037,1188916.4488928602,1151552.0337145133,15,1
159934.SZ,time_or_break_ma10,2026-03-19,2026-03-20,2026-03-20,2026-03-23,2474,2475,2475.0,2476,10.385000228881836,9.902000427246094,break_ma10,-0.04650936841507869,1151552.0337145133,1097994.0759293518,15,3
159934.SZ,time_or_break_ma10,2026-03-23,2026-03-24,2026-03-24,2026-03-25,2476,2477,2477.0,2478,9.609999656677246,10.123000144958496,break_ma10,0.053381946577365946,1097994.0759293518,1156607.1370328767,15,1
159934.SZ,time_or_break_ma10,2026-03-25,2026-03-26,2026-03-26,2026-03-27,2478,2479,2479.0,2480,10.0649995803833,9.777999877929688,break_ma10,-0.02851462637047464,1156607.1370328767,1123626.9166629598,15,1
159934.SZ,time_or_fail_to_rebound,2021-01-08,2021-01-11,,2021-02-01,1219,1220,,1235,3.9024269580841056,3.956217050552368,time_exit,0.013783753814234245,1000000.0,1013783.7538142343,15,21
159934.SZ,time_or_fail_to_rebound,2021-02-04,2021-02-05,2021-02-18,2021-02-19,1238,1239,1243.0,1244,3.8528549671173096,3.788517951965332,fail_to_rebound,-0.016698530233053233,1013783.7538142343,996855.0551513891,15,14
159934.SZ,time_or_fail_to_rebound,2021-02-19,2021-02-22,2021-02-26,2021-03-01,1244,1245,1249.0,1250,3.834924936294556,3.744220018386841,fail_to_rebound,-0.02365233203113426,996855.0551513891,973277.1084000338,15,7
159934.SZ,time_or_fail_to_rebound,2021-03-01,2021-03-02,2021-03-08,2021-03-09,1250,1251,1255.0,1256,3.737891912460327,3.64824104309082,fail_to_rebound,-0.023984339694429035,973277.1084000338,949933.6996153557,15,7
159934.SZ,time_or_fail_to_rebound,2021-03-30,2021-03-31,,2021-04-22,1271,1272,,1287,3.660897970199585,3.8549649715423584,time_exit,0.05301076482396283,949933.6996153557,1000290.4115640223,15,22
159934.SZ,time_or_fail_to_rebound,2021-06-17,2021-06-18,,2021-07-09,1323,1324,,1339,3.790627002716065,3.851799964904785,time_exit,0.016137953469145927,1000290.4115640223,1016433.0516814754,15,21
159934.SZ,time_or_fail_to_rebound,2021-08-06,2021-08-09,,2021-08-30,1359,1360,,1375,3.744220018386841,3.87394905090332,time_exit,0.03464781232924752,1016433.0516814754,1051650.2333013795,15,21
159934.SZ,time_or_fail_to_rebound,2021-09-16,2021-09-17,,2021-10-19,1388,1389,,1404,3.744220018386841,3.746329069137573,time_exit,0.0005632817356819864,1051650.2333013795,1052242.6086701239,15,32
159934.SZ,time_or_fail_to_rebound,2021-11-23,2021-11-24,2021-11-30,2021-12-01,1429,1430,1434.0,1435,3.773751974105835,3.738945960998535,fail_to_rebound,-0.00922318513408582,1052242.6086701239,1042537.5802843858,15,7
