"split_name","week_start","week_end","spot_weekly_return","spot_first_close","spot_last_close","next_week_return","next_week_positive_label","weekly_spot_return_min","weekly_spot_return_p10","weekly_spot_return_p25","weekly_spot_return_p50","weekly_spot_return_p75","weekly_spot_return_p90","weekly_spot_return_max","weekly_spot_close_position","weekly_spot_drawdown","weekly_spot_rebound","weekly_price_position_52w"
"train","2024-06-17","2024-06-21","0.012965836308645784","38102.44","38596.47","0.02556218224101836","1",,,,,,,,,,,"0.768412628805041"
"train","2024-06-24","2024-06-28","0.020060224741107024","38804.65","39583.08","0.03358227808447456","1",,,,,,,,,,,"0.8681030319074767"
"train","2024-07-01","2024-07-05","0.03233095455937862","39631.06","40912.37","0.006802588068107518","1",,,,,,,,,,,"1.0"
"train","2024-07-08","2024-07-12","0.010053285009820945","40780.7","41190.68","-0.027357887755191213","0",,,,,,,,,,,"1.0"
"train","2024-07-15","2024-07-19","-0.02934676322856311","41275.08","40063.79","-0.059814111445771756","0",,,,,,,,,,,"0.8895096475239216"
"train","2024-07-22","2024-07-26","-0.04877875703931911","39599.0","37667.41","-0.04666394636636828","0",,,,,,,,,,,"0.6545471659448635"
"train","2024-07-29","2024-08-02","-0.06651991505806165","38468.63","35909.7","-0.024636797299893876","0",,,,,,,,,,,"0.48220559094576987"
"train","2024-08-05","2024-08-09","0.11337441613405885","31458.42","35025.0","0.0867286224125623","1",,,,,,,,,,,"0.39546170748279985"
"train","2024-08-12","2024-08-16","0.05051154336257668","36232.51","38062.67","0.00792377413355383","1",,,,,,,,,,,"0.6933019838238883"
"train","2024-08-19","2024-08-23","0.026094838482939364","37388.62","38364.27","0.007389167055700696","1",,,,,,,,,,,"0.7228735394387088"
"train","2024-08-26","2024-08-30","0.014104615507336327","38110.22","38647.75","-0.058380630178988424","0",,,,,,,,,,,"0.7506684485424537"
"train","2024-09-02","2024-09-06","-0.05967307711687109","38700.87","36391.47","0.005228972613637195","1",,,,,,,,,,,"0.5294426212791661"
"train","2024-09-09","2024-09-13","0.010106376369397374","36215.75","36581.76","0.031221843891600765","1",,,,,,,,,,,"0.5481003511131987"
"train","2024-09-16","2024-09-20","0.04200427475788082","36203.22","37723.91","0.055817384783284574","1",,,,,,,,,,,"0.6600869301764198"
"train","2024-09-23","2024-09-27","0.04978757578624893","37940.59","39829.56","-0.029976228710535513","0",,,,,,,,,,,"0.8665436479494536"
"train","2024-09-30","2024-10-04","0.018883926628876058","37919.55","38635.62","0.025111024489836042","1",,,,,,,,,,,"0.7494791150888473"
"train","2024-10-07","2024-10-11","0.006942308112783513","39332.74","39605.8","-0.015756530609153274","0",,,,,,,,,,,"0.8446042206140023"
"train","2024-10-14","2024-10-18","-0.023272042104155455","39910.55","38981.75","-0.027393074964566777","0",,,,,,,,,,,"0.7834167893095296"
"train","2024-10-21","2024-10-25","-0.02671520179901732","38954.6","37913.92","0.003685981296579266","1",,,,,,,,,,,"0.6787172063116053"
"train","2024-10-28","2024-11-01","-0.014294843251731026","38605.53","38053.67","0.03801735811552476","1",,,,,,,,,,,"0.6605257775579791"
"train","2024-11-04","2024-11-08","0.02665296076143142","38474.9","39500.37","-0.0217076447638338","0",,,,,,,,,,,"0.8097102046422198"
"train","2024-11-11","2024-11-15","-0.022523026146045844","39533.32","38642.91","-0.00929174329780047","0",,,,,,,,,,,"0.7131800486782354"
"train","2024-11-18","2024-11-22","0.001648314990378319","38220.85","38283.85","-0.001980469571372767","0",,,,,,,,,,,"0.6727582006615014"
"train","2024-11-25","2024-11-29","-0.014752654322547576","38780.14","38208.03","0.023113989389141443","1",,,,,,,,,,,"0.6642226229958502"
"train","2024-12-02","2024-12-06","0.015011806396901584","38513.02","39091.17","0.009702191057469056","1",,,,,,,,,,,"0.763643752772205"
"train","2024-12-09","2024-12-13","0.007914607831871479","39160.5","39470.44","-0.019471280279621972","0",,,,,,,,,,,"0.790728370475893"
"train","2024-12-16","2024-12-20","-0.01914946946701368","39457.49","38701.9","0.04080574855498065","1",,,,,,,,,,,"0.6897413617930521"
"train","2024-12-23","2024-12-27","0.02859503786131956","39161.34","40281.16","-0.02707866407025028","0",,,,,,,,,,,"0.8835927640959091"
"train","2025-01-06","2025-01-10","-0.0029676610175528584","39307.05","39190.4","-0.018855127786396753","0",,,,,,,,,,,"0.7439890647437819"
"train","2025-01-13","2025-01-17","-0.0005936430292430295","38474.3","38451.46","0.03850360948582976","1",,,,,,,,,,,"0.5557310791348236"
"train","2025-01-20","2025-01-24","0.026463080778870385","38902.5","39931.98","-0.009002558851326836","0",,,,,,,,,,,"0.7958538230981826"
"train","2025-01-27","2025-01-31","0.00016908542225846368","39565.8","39572.49","-0.01984888997381773","0",,,,,,,,,,,"0.7375488186217899"
"train","2025-02-03","2025-02-07","0.0069296307459303375","38520.09","38787.02","0.009343589685415488","1",,,,,,,,,,,"0.6101549220848304"
"train","2025-02-10","2025-02-14","0.008975502542835745","38801.17","39149.43","-0.00951457019936175","0",,,,,,,,,,,"0.6689335158490224"
"train","2025-02-17","2025-02-21","-0.010142121419044359","39174.25","38776.94","-0.04181454235429616","0",,,,,,,,,,,"0.6085200659132491"
"train","2025-02-24","2025-02-28","-0.028304198542855152","38237.79","37155.5","-0.007221811037396941","0",,,,,,,,,,,"0.3455417731701937"
"train","2025-03-03","2025-03-07","-0.02377368866921603","37785.47","36887.17","0.004498312014719508","1",,,,,,,,,,,"0.3020218370074344"
"train","2025-03-10","2025-03-14","0.000670568730324117","37028.27","37053.1","0.016839616658255396","1",,,,,,,,,,,"0.3289337104747568"
"train","2025-03-17","2025-03-21","0.0075017675441457765","37396.52","37677.06","-0.014776365247182177","0",,,,,,,,,,,"0.4301326050005835"
"train","2025-03-24","2025-03-28","-0.012980047856215315","37608.49","37120.33","-0.08997091351289177","0",,,,,,,,,,,"0.33983761726200545"
"train","2025-03-31","2025-04-04","-0.051575121934236856","35617.56","33780.58","-0.005772547422217111","0",,,,,,,,,,,"0.0"
"train","2025-04-07","2025-04-11","0.07865346804305418","31136.58","33585.58","0.034083079702658114","1",,,,,,,,,,,"0.0"
"train","2025-04-14","2025-04-18","0.02200906588006246","33982.36","34730.28","0.028086730081070543","1",,,,,,,,,,,"0.15051741594456317"
"train","2025-04-21","2025-04-25","0.04159344595903369","34279.92","35705.74","0.031506138788889526","1",,,,,,,,,,,"0.278781344098039"
"train","2025-04-28","2025-05-02","0.027642306819840146","35839.99","36830.69","0.018263030097997124","1",,,,,,,,,,,"0.42670181851652195"
"train","2025-05-05","2025-05-09","0.019675820820529655","36779.66","37503.33","0.006676473795793614","1",,,,,,,,,,,"0.5151477298128888"
"train","2025-05-12","2025-05-16","0.0029077474228473843","37644.26","37753.72","-0.015713683313856253","0",,,,,,,,,,,"0.5480716887351909"
"train","2025-05-19","2025-05-23","-0.009017929455022666","37498.63","37160.47","0.021652847770762707","1",,,,,,,,,,,"0.4700648249201194"
"train","2025-05-26","2025-05-30","0.011552153615906446","37531.53","37965.1","-0.005886722279145773","0",,,,,,,,,,,"0.5758661950533192"
"train","2025-06-02","2025-06-06","0.007230722055410421","37470.67","37741.61","0.0024545852707396065","1",,,,,,,,,,,"0.546479336234895"
"train","2025-06-09","2025-06-13","-0.006677068737419134","38088.57","37834.25","0.015038754567620716","1",,,,,,,,,,,"0.5586606356260929"
"train","2025-06-16","2025-06-20","0.002398768197293011","38311.33","38403.23","0.045505547319847794","1",,,,,,,,,,,"0.633476219905064"
"train","2025-06-23","2025-06-27","0.04684506919601028","38354.09","40150.79","-0.008465835915059339","0",,,,,,,,,,,"0.8632641253895412"
"train","2025-06-30","2025-07-04","-0.016709153146201916","40487.39","39810.88","-0.006058645274859442","0",,,,,,,,,,,"0.8185691180918064"
"train","2025-07-07","2025-07-11","-0.0004546869126961228","39587.68","39569.68","0.006303563738701001","1",,,,,,,,,,,"0.786853558796071"
"train","2025-07-14","2025-07-18","0.009110325948399778","39459.62","39819.11","0.04111392745844911","1",,,,,,,,,,,"0.8196512866365991"
"train","2025-07-21","2025-07-25","0.04227060670392313","39774.92","41456.23","-0.015839115134203108","0",,,,,,,,,,,"1.0"
"train","2025-07-28","2025-08-01","-0.004845814225819756","40998.27","40799.6","0.025021813939352544","1",,,,,,,,,,,"0.9165723288419629"
"train","2025-08-04","2025-08-08","0.0379685634650182","40290.7","41820.48","0.037250409368806636","1",,,,,,,,,,,"1.0"
"train","2025-08-11","2025-08-15","0.015453377333345397","42718.17","43378.31","-0.017174942961124984","0",,,,,,,,,,,"1.0"
"train","2025-08-18","2025-08-22","-0.024729201947828905","43714.31","42633.29","0.0019979691926192977","1",,,,,,,,,,,"0.9239211129072284"
"train","2025-08-25","2025-08-29","-0.0020872354630532275","42807.82","42718.47","0.007029277968054526","1",,,,,,,,,,,"0.9326194023525619"
"train","2025-09-01","2025-09-05","0.019672524383846923","42188.79","43018.75","0.040665291297399486","1",,,,,,,,,,,"0.9632829660370501"
"train","2025-09-08","2025-09-12","0.025761041485608205","43643.81","44768.12","0.006202851493428696","1",,,,,,,,,,,"1.0"
"train","2025-09-15","2025-09-19","0.003196720343982662","44902.27","45045.81","0.006863679440995751","1",,,,,,,,,,,"1.0"
"train","2025-09-22","2025-09-26","-0.0030481170343297226","45493.66","45354.99","0.009139236939529782","1",,,,,,,,,,,"1.0"
"valid","2025-09-29","2025-10-03","0.01611211322325512","45043.75","45769.5","0.0506734834332907","1",,,,,,,,,,,"1.0"
"valid","2025-10-06","2025-10-10","0.0030042907712959366","47944.76","48088.8","-0.010535717256409005","0",,,,,,,,,,,"1.0"
"valid","2025-10-13","2025-10-17","0.015685635805847697","46847.32","47582.15","0.036095468573824396","1",,,,,,,,,,,"0.9650663783628738"
"valid","2025-10-20","2025-10-24","0.0023208059285766414","49185.5","49299.65","0.06311789231769382","1",,,,,,,,,,,"1.0"
"valid","2025-10-27","2025-10-31","0.03759518469949508","50512.32","52411.34","-0.04073488676305537","0",,,,,,,,,,,"1.0"
"valid","2025-11-03","2025-11-07","-0.02370672580256783","51497.2","50276.37","0.0019921883779596694","1",,,,,,,,,,,"0.8865931574608412"
"valid","2025-11-10","2025-11-14","-0.010512895252491772","50911.76","50376.53","-0.03475130184631614","0",,,,,,,,,,,"0.891913526997051"
"valid","2025-11-17","2025-11-21","-0.03374201249465725","50323.91","48625.88","0.03348073083715919","1",,,,,,,,,,,"0.7989212653300584"
"valid","2025-11-24","2025-11-28","0.032766250057542745","48659.52","50253.91","0.004735153941255454","1",,,,,,,,,,,"0.885400111336807"
"valid","2025-12-01","2025-12-05","0.024107726707026433","49303.28","50491.87","0.006826445524794389","1",,,,,,,,,,,"0.8980402384817402"
"valid","2025-12-08","2025-12-12","0.005033614764479166","50581.94","50836.55","-0.026149296126507515","0",,,,,,,,,,,"0.9163491938705267"
"valid","2025-12-15","2025-12-19","-0.013173707361110454","50168.11","49507.21","0.025111089879635617","1",,,,,,,,,,,"0.8457363739896823"
"valid","2025-12-22","2025-12-26","0.006904434492094547","50402.39","50750.39","-0.008096686547630405","0",,,,,,,,,,,"0.9117724862103842"
"valid","2025-12-29","2025-12-30","-0.0037097056381033555","50526.92","50339.48","0.03179234270993647","1",,,,,,,,,,,"0.8899454789607435"
"test","2026-01-05","2026-01-09","0.002066066274636791","51832.8","51939.89","0.0384344287213545","1",,,,,,,,,,,"0.9749571863234209"
"test","2026-01-12","2026-01-16","0.007227190865365385","53549.16","53936.17","-0.0016556607560380687","0",,,,,,,,,,,"1.0"
"test","2026-01-19","2026-01-23","0.004913819665244512","53583.57","53846.87","-0.009731670568781547","0",,,,,,,,,,,"0.9956119208337451"
"test","2026-01-26","2026-01-30","0.008274518887591453","52885.25","53322.85","0.017456493792060934","1",,,,,,,,,,,"0.9698622988326137"
"test","2026-02-02","2026-02-06","0.030357886916348997","52655.18","54253.68","0.04955037151396913","1",,,,,,,,,,,"1.0"
"test","2026-02-09","2026-02-13","0.010255315721363623","56363.94","56941.97","-0.0020419033623179095","0",,,,,,,,,,,"1.0"
"test","2026-02-16","2026-02-20","0.000339574354372818","56806.41","56825.7","0.03562771774038853","1",,,,,,,,,,,"0.9950219190551278"
"test","2026-02-23","2026-02-27","0.026677441060524165","57321.09","58850.27","-0.05487536420818462","0",,,,,,,,,,,"1.0"
"test","2026-03-02","2026-03-06","-0.04196548096327002","58057.24","55620.84","-0.032384084814253034","0",,,,,,,,,,,"0.8721761478173687"
"test","2026-03-09","2026-03-13","0.02068872523361076","52728.72","53819.61","-0.008307009285277278","0",,,,,,,,,,,"0.8008817840234732"
"test","2026-03-16","2026-03-19","-0.0070439423156528624","53751.15","53372.53","1.011756422264476e-05","1",,,,,,,,,,,"0.7831859405359812"
"test","2026-03-23","2026-03-27","0.03605866895568699","51515.49","53373.07","-0.004676140982709076","0",,,,,,,,,,,"0.7832073142397552"
"test","2026-03-30","2026-04-03","0.02385313144142387","51885.85","53123.49","0.07154311586079909","1",,,,,,,,,,,"0.7733287050029112"
"test","2026-04-06","2026-04-10","0.06572155298043492","53413.68","56924.11","0.027260680931155523","1",,,,,,,,,,,"0.9237607902570744"
"test","2026-04-13","2026-04-17","0.03492094281395408","56502.77","58475.9","0.02121010535964385","1",,,,,,,,,,,"0.9844788492864219"
