config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,partial_exit_ratio,partial_exit_condition,trailing_drawdown,trailing_start_day,max_hold_days,loss_anchor_action
p0.50_canchor_return_gt_0.01_dd0.018_s15_h60_loss_hold_to_max,57,2328379.6920767836,1.3283796920767834,-0.14271275123632388,9.308065891582913,0.6842105263157895,0.015240987062479687,0.01364655740090237,25.912280701754387,23.0,0.5,anchor_return_gt_0.01,0.018,15,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.018_s18_h20_loss_time_exit_20d,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.018,18,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.018_s18_h20_loss_no_partial_trailing,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.018,18,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.018_s18_h20_loss_hold_to_max,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.018,18,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.018_s18_h30_loss_time_exit_20d,57,2148943.450103256,1.148943450103256,-0.1472114494008746,7.80471529068737,0.7192982456140351,0.013748774696090559,0.007534982921248545,21.140350877192983,23.0,0.5,anchor_return_gt_0.01,0.018,18,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.018_s18_h30_loss_no_partial_trailing,56,2042533.7169818184,1.0425337169818185,-0.1472114494008745,7.081879305072758,0.7321428571428571,0.013072009160109496,0.008548149384605908,21.910714285714285,24.5,0.5,anchor_return_gt_0.01,0.018,18,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.018_s18_h30_loss_hold_to_max,56,2163421.6089805327,1.1634216089805327,-0.1472114494008746,7.903064698537101,0.7321428571428571,0.014123701672345236,0.008548149384605908,22.214285714285715,25.5,0.5,anchor_return_gt_0.01,0.018,18,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.018_s18_h45_loss_time_exit_20d,57,2108315.0390392807,1.1083150390392809,-0.1472114494008746,7.528728529947455,0.6666666666666666,0.013387809018569353,0.011500752385039892,23.80701754385965,22.0,0.5,anchor_return_gt_0.01,0.018,18,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.018_s18_h45_loss_no_partial_trailing,56,2000408.8016683008,1.0004088016683008,-0.1472114494008745,6.79572686594551,0.6607142857142857,0.012678661482308026,0.012671742509582307,24.357142857142858,24.0,0.5,anchor_return_gt_0.01,0.018,18,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.018_s18_h45_loss_hold_to_max,55,2230191.2664366146,1.2301912664366146,-0.14721144940087427,8.356627636255775,0.6909090909090909,0.014942311912555298,0.013875487703593092,25.89090909090909,25.0,0.5,anchor_return_gt_0.01,0.018,18,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.018_s18_h60_loss_time_exit_20d,57,2059300.9752816819,1.059300975281682,-0.14721144940087472,7.195778450608664,0.6666666666666666,0.012968954238194143,0.011196928505814108,24.666666666666668,22.0,0.5,anchor_return_gt_0.01,0.018,18,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.018_s18_h60_loss_no_partial_trailing,55,1988547.511780737,0.988547511780737,-0.1472114494008745,6.7151537180291125,0.6727272727272727,0.012797996952231164,0.0124126060180771,25.854545454545455,24.0,0.5,anchor_return_gt_0.01,0.018,18,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.018_s18_h60_loss_hold_to_max,54,2327842.084070259,1.3278420840702587,-0.1472114494008746,9.019964747812406,0.7037037037037037,0.01605151381544696,0.013968108204903129,28.555555555555557,25.0,0.5,anchor_return_gt_0.01,0.018,18,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s12_h20_loss_time_exit_20d,59,2133498.8042390402,1.1334988042390401,-0.14271275123632376,7.942519462483307,0.711864406779661,0.013152386856753538,0.010511524511055359,17.084745762711865,21.0,0.5,anchor_return_gt_0.01,0.02,12,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s12_h20_loss_no_partial_trailing,59,2133498.8042390402,1.1334988042390401,-0.14271275123632376,7.942519462483307,0.711864406779661,0.013152386856753538,0.010511524511055359,17.084745762711865,21.0,0.5,anchor_return_gt_0.01,0.02,12,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s12_h20_loss_hold_to_max,59,2133498.8042390402,1.1334988042390401,-0.14271275123632376,7.942519462483307,0.711864406779661,0.013152386856753538,0.010511524511055359,17.084745762711865,21.0,0.5,anchor_return_gt_0.01,0.02,12,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s12_h30_loss_time_exit_20d,58,2167735.459276385,1.1677354592763853,-0.14271275123632376,8.182418523644643,0.7241379310344828,0.013685282173860414,0.005957043656918782,20.396551724137932,22.0,0.5,anchor_return_gt_0.01,0.02,12,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s12_h30_loss_no_partial_trailing,57,2070084.3308102689,1.070084330810269,-0.14271275123632376,7.498169025122874,0.7368421052631579,0.013100505431772946,0.006203005884546808,21.228070175438596,24.0,0.5,anchor_return_gt_0.01,0.02,12,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s12_h30_loss_hold_to_max,57,2182340.22627563,1.1823402262756297,-0.142712751236324,8.28475532867938,0.7368421052631579,0.014052517579966232,0.006203005884546808,21.43859649122807,24.0,0.5,anchor_return_gt_0.01,0.02,12,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s12_h45_loss_time_exit_20d,57,2081182.6683659095,1.0811826683659094,-0.14271275123632376,7.575935990299393,0.7017543859649122,0.013176070083738556,0.010511524511055359,22.92982456140351,22.0,0.5,anchor_return_gt_0.01,0.02,12,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s12_h45_loss_no_partial_trailing,56,1983951.082116551,0.9839510821165509,-0.14271275123632365,6.894626258638849,0.6964285714285714,0.012545821642179964,0.010924306250277266,23.553571428571427,23.5,0.5,anchor_return_gt_0.01,0.02,12,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s12_h45_loss_hold_to_max,55,2201490.443745028,1.2014904437450284,-0.14271275123632388,8.418942479466542,0.7272727272727273,0.014722873380094289,0.011500752385039892,24.98181818181818,24.0,0.5,anchor_return_gt_0.01,0.02,12,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s12_h60_loss_time_exit_20d,56,2078920.0157576597,1.0789200157576597,-0.14271275123632376,7.560081397148828,0.7321428571428571,0.013387100328251897,0.009989301898775865,24.053571428571427,22.0,0.5,anchor_return_gt_0.01,0.02,12,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s12_h60_loss_no_partial_trailing,55,1995558.1464000228,0.9955581464000227,-0.14271275123632376,6.975957913889825,0.7272727272727273,0.012878169425880083,0.010511524511055359,24.854545454545455,24.0,0.5,anchor_return_gt_0.01,0.02,12,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s12_h60_loss_hold_to_max,54,2325114.91007795,1.32511491007795,-0.14271275123632365,9.28518929526935,0.7592592592592593,0.016047428589752635,0.013565273955743862,27.444444444444443,24.0,0.5,anchor_return_gt_0.01,0.02,12,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s15_h20_loss_time_exit_20d,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.02,15,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s15_h20_loss_no_partial_trailing,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.02,15,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s15_h20_loss_hold_to_max,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.02,15,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s15_h30_loss_time_exit_20d,58,2181697.088990203,1.181697088990203,-0.14271275123632376,8.280248812759439,0.7241379310344828,0.013794186692039375,0.00652385018973442,20.75862068965517,22.0,0.5,anchor_return_gt_0.01,0.02,15,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s15_h30_loss_no_partial_trailing,57,2083417.0235885659,1.083417023588566,-0.14271275123632376,7.591592301338879,0.7368421052631579,0.01321132055553399,0.006844694494922032,21.596491228070175,24.0,0.5,anchor_return_gt_0.01,0.02,15,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s15_h30_loss_hold_to_max,57,2196395.920211182,1.1963959202111818,-0.14271275123632376,8.383244733541867,0.7368421052631579,0.014163332703727277,0.006844694494922032,21.80701754385965,25.0,0.5,anchor_return_gt_0.01,0.02,15,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s15_h45_loss_time_exit_20d,57,2101031.7041092776,1.1010317041092774,-0.14271275123632365,7.715019818278437,0.7017543859649122,0.013342349146922334,0.011337087989499173,23.54385964912281,22.0,0.5,anchor_return_gt_0.01,0.02,15,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s15_h45_loss_no_partial_trailing,56,2002872.78300355,1.00287278300355,-0.14271275123632388,7.027212174915274,0.6964285714285714,0.012715069974349166,0.011418920187269532,24.178571428571427,24.0,0.5,anchor_return_gt_0.01,0.02,15,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s15_h45_loss_hold_to_max,55,2222486.9007936004,1.2224869007936006,-0.14271275123632376,8.56606638301882,0.7272727272727273,0.01489519895466657,0.013255060207894631,25.618181818181817,24.0,0.5,anchor_return_gt_0.01,0.02,15,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s15_h60_loss_time_exit_20d,56,2093173.5434599665,1.0931735434599665,-0.14271275123632376,7.659957039506138,0.7321428571428571,0.013508206491234829,0.010483915835768132,24.732142857142858,22.0,0.5,anchor_return_gt_0.01,0.02,15,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s15_h60_loss_no_partial_trailing,55,2009240.1269984492,1.0092401269984492,-0.14271275123632376,7.071828678624575,0.7272727272727273,0.01300147751909907,0.011500752385039892,25.545454545454547,24.0,0.5,anchor_return_gt_0.01,0.02,15,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s15_h60_loss_hold_to_max,54,2341056.40351235,1.3410564035123498,-0.14271275123632376,9.396892652511763,0.7592592592592593,0.01617302016617938,0.013565273955743862,28.14814814814815,24.5,0.5,anchor_return_gt_0.01,0.02,15,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s18_h20_loss_time_exit_20d,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.02,18,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s18_h20_loss_no_partial_trailing,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.02,18,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s18_h20_loss_hold_to_max,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.02,18,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s18_h30_loss_time_exit_20d,58,2095267.5570304873,1.0952675570304873,-0.14674080601149253,7.4639603447776315,0.7241379310344828,0.013068904130062075,0.005957043656918782,20.82758620689655,24.0,0.5,anchor_return_gt_0.01,0.02,18,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s18_h30_loss_no_partial_trailing,58,2078420.077341042,1.078420077341042,-0.14674080601149264,7.349149201596868,0.7413793103448276,0.012922225126655773,0.006868994402897677,21.67241379310345,25.0,0.5,anchor_return_gt_0.01,0.02,18,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s18_h30_loss_hold_to_max,58,2169700.3206919995,1.1697003206919994,-0.14674080601149264,7.9712000532448295,0.7413793103448276,0.013689590829118456,0.006868994402897677,21.862068965517242,25.0,0.5,anchor_return_gt_0.01,0.02,18,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s18_h45_loss_time_exit_20d,58,2051266.4375836907,1.0512664375836906,-0.14674080601149253,7.164104288083009,0.6724137931034483,0.012674939699751721,0.009839064616373239,23.913793103448278,23.0,0.5,anchor_return_gt_0.01,0.02,18,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s18_h45_loss_no_partial_trailing,58,2020446.050706159,1.020446050706159,-0.14674080601149275,6.954071457303005,0.6724137931034483,0.012408813647563134,0.011418920187269532,24.724137931034484,25.0,0.5,anchor_return_gt_0.01,0.02,18,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s18_h45_loss_hold_to_max,57,2203439.293175313,1.2034392931753133,-0.14674080601149275,8.201122277337497,0.6842105263157895,0.014203834489648409,0.012039965995947817,25.842105263157894,25.0,0.5,anchor_return_gt_0.01,0.02,18,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.020_s18_h60_loss_time_exit_20d,57,2040795.8711147595,1.0407958711147596,-0.14674080601149275,7.092750131365943,0.7017543859649122,0.01280164822859601,0.009467079286496372,25.350877192982455,24.0,0.5,anchor_return_gt_0.01,0.02,18,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.020_s18_h60_loss_no_partial_trailing,57,2024093.6306170519,1.024093630617052,-0.14674080601149253,6.978928755078846,0.7017543859649122,0.012655268786936008,0.011500752385039892,26.31578947368421,25.0,0.5,anchor_return_gt_0.01,0.02,18,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.020_s18_h60_loss_hold_to_max,56,2273677.3334033587,1.2736773334033589,-0.14674080601149264,8.679776048821793,0.7142857142857143,0.015050224402002132,0.01222628600701246,28.285714285714285,25.0,0.5,anchor_return_gt_0.01,0.02,18,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s12_h20_loss_time_exit_20d,59,2136024.3380305576,1.1360243380305577,-0.14271275123632376,7.9602160857327275,0.711864406779661,0.013173201342187002,0.010511524511055359,17.10169491525424,21.0,0.5,anchor_return_gt_0.01,0.025,12,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s12_h20_loss_no_partial_trailing,59,2136024.3380305576,1.1360243380305577,-0.14271275123632376,7.9602160857327275,0.711864406779661,0.013173201342187002,0.010511524511055359,17.10169491525424,21.0,0.5,anchor_return_gt_0.01,0.025,12,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s12_h20_loss_hold_to_max,59,2136024.3380305576,1.1360243380305577,-0.14271275123632376,7.9602160857327275,0.711864406779661,0.013173201342187002,0.010511524511055359,17.10169491525424,21.0,0.5,anchor_return_gt_0.01,0.025,12,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s12_h30_loss_time_exit_20d,56,2095987.245679873,1.095987245679873,-0.14271275123632388,7.679672882663322,0.7321428571428571,0.013556160902493597,0.0072720235638970565,21.160714285714285,23.5,0.5,anchor_return_gt_0.01,0.025,12,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s12_h30_loss_no_partial_trailing,55,1994740.4571899706,0.9947404571899707,-0.14271275123632376,6.970228298260049,0.7454545454545455,0.012885081964771075,0.006203005884546808,21.927272727272726,26.0,0.5,anchor_return_gt_0.01,0.025,12,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s12_h30_loss_hold_to_max,55,2098059.216476114,1.098059216476114,-0.14271275123632365,7.694191352654919,0.7454545454545455,0.01382958589361873,0.006203005884546808,22.072727272727274,26.0,0.5,anchor_return_gt_0.01,0.025,12,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s12_h45_loss_time_exit_20d,54,1978644.3652385236,0.9786443652385235,-0.14271275123632376,6.857441656477823,0.7037037037037037,0.012960608718303417,0.009308151165237782,24.425925925925927,22.5,0.5,anchor_return_gt_0.01,0.025,12,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s12_h45_loss_no_partial_trailing,52,1915429.9904941276,0.9154299904941277,-0.14271275123632376,6.414493327076502,0.6923076923076923,0.012822296397768738,0.01039339279914181,25.365384615384617,24.5,0.5,anchor_return_gt_0.01,0.025,12,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s12_h45_loss_hold_to_max,52,2075734.943984857,1.0757349439848571,-0.14271275123632376,7.537763336953014,0.7115384615384616,0.014423835246481297,0.01039339279914181,26.115384615384617,25.5,0.5,anchor_return_gt_0.01,0.025,12,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s12_h60_loss_time_exit_20d,51,1899010.9641662175,0.8990109641662174,-0.14271275123632376,6.299443857525451,0.7450980392156863,0.012898027854675462,0.008341041243247305,25.84313725490196,22.0,0.5,anchor_return_gt_0.01,0.025,12,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s12_h60_loss_no_partial_trailing,50,1936793.8196543967,0.9367938196543968,-0.14271275123632388,6.56419143726773,0.74,0.013563254049661091,0.01039339279914181,27.78,24.5,0.5,anchor_return_gt_0.01,0.025,12,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s12_h60_loss_hold_to_max,50,2198909.6515762163,1.1989096515762165,-0.14271275123632376,8.400858656217018,0.76,0.0162052560149656,0.01146206526456623,29.46,25.5,0.5,anchor_return_gt_0.01,0.025,12,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s15_h20_loss_time_exit_20d,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.025,15,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s15_h20_loss_no_partial_trailing,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.025,15,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s15_h20_loss_hold_to_max,59,2135651.788298002,1.1356517882980022,-0.14271275123632365,7.957605599078051,0.711864406779661,0.013166569287752332,0.010884262800460232,17.271186440677965,21.0,0.5,anchor_return_gt_0.01,0.025,15,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s15_h30_loss_time_exit_20d,56,2098334.9198652906,1.0983349198652905,-0.14271275123632376,7.696123229006452,0.7321428571428571,0.01357191982432542,0.0072720235638970565,21.535714285714285,24.0,0.5,anchor_return_gt_0.01,0.025,15,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s15_h30_loss_no_partial_trailing,55,1996974.7268343135,0.9969747268343134,-0.14271275123632376,6.985884009645242,0.7454545454545455,0.012901127412454388,0.006203005884546808,22.30909090909091,26.0,0.5,anchor_return_gt_0.01,0.025,15,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s15_h30_loss_hold_to_max,55,2100409.2114353627,1.1004092114353625,-0.14271275123632365,7.710657960851386,0.7454545454545455,0.013845631341302045,0.006203005884546808,22.454545454545453,26.0,0.5,anchor_return_gt_0.01,0.025,15,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s15_h45_loss_time_exit_20d,54,1994713.1998194603,0.9947131998194603,-0.14271275123632388,6.970037303620291,0.7037037037037037,0.013108886787053829,0.009308151165237782,25.09259259259259,23.5,0.5,anchor_return_gt_0.01,0.025,15,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s15_h45_loss_no_partial_trailing,52,1930985.4527132846,0.9309854527132846,-0.14271275123632376,6.523491731804879,0.6923076923076923,0.012976277469163395,0.010806174538363716,26.057692307692307,25.5,0.5,anchor_return_gt_0.01,0.025,15,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s15_h45_loss_hold_to_max,52,2092592.2640949022,1.0925922640949022,-0.14271275123632376,7.655883967128031,0.7115384615384616,0.014577816317875952,0.010806174538363716,26.807692307692307,26.0,0.5,anchor_return_gt_0.01,0.025,15,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s15_h60_loss_time_exit_20d,51,1906148.9115868884,0.9061489115868884,-0.14271275123632376,6.349460042896658,0.7450980392156863,0.012969127527973131,0.008031673643736099,26.568627450980394,23.0,0.5,anchor_return_gt_0.01,0.025,15,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s15_h60_loss_no_partial_trailing,50,1944073.7841781636,0.9440737841781637,-0.14271275123632376,6.615202748175137,0.74,0.013635775716424714,0.009871170186862316,28.52,25.5,0.5,anchor_return_gt_0.01,0.025,15,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s15_h60_loss_hold_to_max,50,2207174.8494986775,1.2071748494986774,-0.14271275123632376,8.458773578680914,0.76,0.016277777681729222,0.011579952960738465,30.2,26.0,0.5,anchor_return_gt_0.01,0.025,15,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s18_h20_loss_time_exit_20d,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.025,18,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s18_h20_loss_no_partial_trailing,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.025,18,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s18_h20_loss_hold_to_max,58,2148638.7902373727,1.148638790237373,-0.14271275123632376,8.048606591118798,0.7241379310344828,0.013500359823212677,0.011981736234816992,17.637931034482758,21.0,0.5,anchor_return_gt_0.01,0.025,18,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s18_h30_loss_time_exit_20d,57,2030056.2477097851,1.0300562477097852,-0.14674080601149253,7.019562422391988,0.7192982456140351,0.012725712588759165,0.006203005884546808,21.56140350877193,25.0,0.5,anchor_return_gt_0.01,0.025,18,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s18_h30_loss_no_partial_trailing,57,2006863.8777725084,1.0068638777725085,-0.14674080601149264,6.8615125208842835,0.7368421052631579,0.012515969988724928,0.006203005884546808,22.31578947368421,26.0,0.5,anchor_return_gt_0.01,0.025,18,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s18_h30_loss_hold_to_max,57,2090168.343913938,1.090168343913938,-0.14674080601149275,7.429210548486124,0.7368421052631579,0.013256149539294038,0.006203005884546808,22.43859649122807,27.0,0.5,anchor_return_gt_0.01,0.025,18,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s18_h45_loss_time_exit_20d,54,1964056.495797514,0.964056495797514,-0.14674080601149275,6.5697914711059235,0.7037037037037037,0.012794916729580864,0.008905122004238403,26.74074074074074,26.0,0.5,anchor_return_gt_0.01,0.025,18,45,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s18_h45_loss_no_partial_trailing,53,1942902.436776832,0.9429024367768319,-0.14674080601149264,6.425632122417158,0.6981132075471698,0.012823614332650302,0.01027526108722826,27.471698113207548,26.0,0.5,anchor_return_gt_0.01,0.025,18,45,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s18_h45_loss_hold_to_max,53,2064627.9960440055,1.0646279960440057,-0.14674080601149264,7.255159794887761,0.6981132075471698,0.014025094162988715,0.01027526108722826,27.88679245283019,27.0,0.5,anchor_return_gt_0.01,0.025,18,45,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.025_s18_h60_loss_time_exit_20d,51,1894609.4558072148,0.8946094558072148,-0.14674080601149264,6.096528158208083,0.7058823529411765,0.012834788235037075,0.008031673643736099,28.607843137254903,26.0,0.5,anchor_return_gt_0.01,0.025,18,60,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.025_s18_h60_loss_no_partial_trailing,51,1902687.7239931067,0.9026877239931068,-0.14674080601149264,6.151579431302898,0.7058823529411765,0.012916316546129498,0.009467079286496372,29.45098039215686,26.0,0.5,anchor_return_gt_0.01,0.025,18,60,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.025_s18_h60_loss_hold_to_max,51,2061138.523328085,1.061138523328085,-0.14674080601149275,7.231379956063322,0.7058823529411765,0.014575973426425793,0.009467079286496372,30.176470588235293,26.0,0.5,anchor_return_gt_0.01,0.025,18,60,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.030_s12_h20_loss_time_exit_20d,59,2142442.7235476505,1.1424427235476506,-0.14271275123632388,8.005190241591189,0.711864406779661,0.013225066122340532,0.010511524511055359,17.152542372881356,21.0,0.5,anchor_return_gt_0.01,0.03,12,20,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.030_s12_h20_loss_no_partial_trailing,59,2142442.7235476505,1.1424427235476506,-0.14271275123632388,8.005190241591189,0.711864406779661,0.013225066122340532,0.010511524511055359,17.152542372881356,21.0,0.5,anchor_return_gt_0.01,0.03,12,20,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.030_s12_h20_loss_hold_to_max,59,2142442.7235476505,1.1424427235476506,-0.14271275123632388,8.005190241591189,0.711864406779661,0.013225066122340532,0.010511524511055359,17.152542372881356,21.0,0.5,anchor_return_gt_0.01,0.03,12,20,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.030_s12_h30_loss_time_exit_20d,56,2102509.20810327,1.1025092081032697,-0.14271275123632376,7.7253728104335995,0.7321428571428571,0.013611757589063658,0.008319902490955905,21.910714285714285,25.5,0.5,anchor_return_gt_0.01,0.03,12,30,time_exit_20d
p0.50_canchor_return_gt_0.01_dd0.030_s12_h30_loss_no_partial_trailing,55,2084006.249313422,1.084006249313422,-0.14271275123632376,7.595721054514411,0.7454545454545455,0.013708784670777671,0.008298763738664505,22.818181818181817,31.0,0.5,anchor_return_gt_0.01,0.03,12,30,no_partial_trailing
p0.50_canchor_return_gt_0.01_dd0.030_s12_h30_loss_hold_to_max,55,2104587.626131336,1.104587626131336,-0.14271275123632376,7.739936456709501,0.7454545454545455,0.01388619342903552,0.008298763738664505,22.836363636363636,31.0,0.5,anchor_return_gt_0.01,0.03,12,30,hold_to_max
p0.50_canchor_return_gt_0.01_dd0.030_s12_h45_loss_time_exit_20d,53,1934626.4745506712,0.9346264745506712,-0.14271275123632376,6.549004671649738,0.660377358490566,0.01277594599653136,0.01027526108722826,25.62264150943396,24.0,0.5,anchor_return_gt_0.01,0.03,12,45,time_exit_20d
